,QUARTER,TIME_REMAINING,CHICAGO_ACTION,WASHINGTON_ACTION,CHICAGO_SCORE,WASHINGTON_SCORE
385,4,5:39.0,,B. Beal makes 3-pt jump shot from 26 ft (assist by J. Wall),97,99
386,4,5:14.0,N. Mirotić makes 2-pt layup from 2 ft,,99,99
387,4,5:00.0,,J. Wall misses 2-pt layup from 1 ft,99,99
388,4,4:57.0,Defensive rebound by L. Markkanen,,99,99
389,4,4:48.0,Personal foul by J. Wall (drawn by D. Nwaba),,99,99
390,4,4:48.0,J. Holiday enters the game for P. Zipser,,99,99
391,4,4:40.0,D. Nwaba makes 2-pt jump shot from 5 ft,,101,99
392,4,4:40.0,Shooting foul by O. Porter (drawn by D. Nwaba),,101,99
393,4,4:40.0,D. Nwaba misses free throw 1 of 1,,101,99
394,4,4:37.0,,Defensive rebound by M. Gortat,101,99
395,4,4:21.0,,B. Beal makes 2-pt layup from 2 ft,101,101
396,4,3:56.0,Turnover by J. Grant (bad pass; steal by J. Wall),,101,101
397,4,3:54.0,,Personal foul by D. Nwaba (drawn by J. Wall),101,101
398,4,3:54.0,K. Dunn enters the game for J. Grant,,101,101
399,4,3:40.0,,B. Beal misses 2-pt jump shot from 20 ft,101,101
400,4,3:37.0,Defensive rebound by K. Dunn,,101,101
401,4,3:29.0,L. Markkanen makes 3-pt jump shot from 26 ft (assist by K. Dunn),,104,101
402,4,3:14.0,,O. Porter misses 2-pt jump shot from 19 ft,104,101
403,4,3:12.0,,Offensive rebound by M. Gortat,104,101
404,4,2:58.0,,J. Wall misses 3-pt jump shot from 25 ft,104,101
405,4,2:54.0,,Offensive rebound by M. Gortat,104,101
406,4,2:53.0,,B. Beal makes 3-pt jump shot from 26 ft (assist by M. Gortat),104,104
407,4,2:38.0,Turnover by K. Dunn (bad pass; steal by B. Beal),,104,104
408,4,2:37.0,,Personal foul by J. Holiday (drawn by B. Beal),104,104
409,4,2:25.0,,M. Scott misses 3-pt jump shot from 26 ft,104,104
410,4,2:21.0,Defensive rebound by J. Holiday,,104,104
411,4,2:13.0,K. Dunn misses 2-pt layup from 1 ft,,104,104
412,4,2:12.0,Offensive rebound by Team,,104,104
413,4,2:02.0,K. Dunn misses 3-pt jump shot from 27 ft,,104,104
414,4,2:01.0,Offensive rebound by Team,,104,104
415,4,2:01.0,,Loose ball foul by O. Porter (drawn by N. Mirotić),104,104
416,4,2:01.0,N. Mirotić makes free throw 1 of 2,,105,104
417,4,2:01.0,N. Mirotić makes free throw 2 of 2,,106,104
418,4,1:51.0,,B. Beal makes 3-pt jump shot from 26 ft (assist by J. Wall),106,107
419,4,1:26.0,Shooting foul by J. Wall (drawn by D. Nwaba),,106,107
420,4,1:26.0,D. Nwaba makes free throw 1 of 2,,107,107
421,4,1:26.0,D. Nwaba makes free throw 2 of 2,,108,107
422,4,1:16.0,,B. Beal misses 3-pt jump shot from 26 ft,108,107
423,4,1:12.0,Defensive rebound by K. Dunn,,108,107
424,4,0:54.0,K. Dunn makes 2-pt jump shot from 17 ft,,110,107
425,4,0:54.0,,Washington full timeout,110,107
426,4,0:50.0,,B. Beal makes 2-pt layup from 1 ft,110,109
427,4,0:36.0,J. Holiday misses 3-pt jump shot from 23 ft,,110,109
428,4,0:31.0,,Defensive rebound by J. Wall,110,109
429,4,0:29.0,,J. Wall makes 2-pt layup from 1 ft,110,111
430,4,0:29.0,,Shooting foul by J. Holiday (drawn by J. Wall),110,111
431,4,0:29.0,R. Lopez enters the game for J. Holiday,,110,111
432,4,0:29.0,,J. Wall makes free throw 1 of 1,110,112
433,4,0:29.0,Chicago full timeout,,110,112
434,4,0:29.0,,K. Oubre enters the game for M. Gortat,110,112
435,4,0:29.0,D. Valentine enters the game for D. Nwaba,,110,112
436,4,0:29.0,J. Holiday enters the game for R. Lopez,,110,112
437,4,0:25.0,K. Dunn misses 2-pt jump shot from 10 ft,,110,112
438,4,0:21.0,,Defensive rebound by B. Beal,110,112
439,4,0:19.0,,Personal take foul by L. Markkanen (drawn by B. Beal),110,112
440,4,0:19.0,,B. Beal misses free throw 1 of 2,110,112
441,4,0:19.0,,Offensive rebound by Team,110,112
442,4,0:19.0,,B. Beal misses free throw 2 of 2,110,112
443,4,0:15.0,,Offensive rebound by J. Wall,110,112
444,4,0:09.0,,Personal foul by J. Holiday (drawn by J. Wall),110,112
445,4,0:09.0,,J. Wall makes free throw 1 of 2,110,113
446,4,0:09.0,R. Lopez enters the game for D. Valentine,,110,113
447,4,0:09.0,,J. Wall makes free throw 2 of 2,110,114
448,4,0:09.0,Chicago full timeout,,110,114
449,4,0:09.0,D. Valentine enters the game for R. Lopez,,110,114
450,4,0:06.0,N. Mirotić misses 3-pt jump shot from 26 ft,,110,114
451,4,0:02.0,,Defensive rebound by B. Beal,110,114
