,QUARTER,TIME_REMAINING,PORTLAND_ACTION,GOLDEN STATE_ACTION,PORTLAND_SCORE,GOLDEN STATE_SCORE
385,4,3:15.0,D. Lillard misses 2-pt layup from 3 ft,,98,106
386,4,3:12.0,,Defensive rebound by A. Iguodala,98,106
387,4,3:08.0,,K. Thompson makes 3-pt jump shot from 22 ft (assist by K. Durant),98,109
388,4,3:06.0,Portland full timeout,,98,109
389,4,2:56.0,Z. Collins makes 2-pt layup from 1 ft (assist by D. Lillard),,100,109
390,4,2:37.0,,K. Durant misses 2-pt jump shot from 14 ft,100,109
391,4,2:35.0,Defensive rebound by Z. Collins,,100,109
392,4,2:27.0,D. Lillard misses 2-pt jump shot from 22 ft,,100,109
393,4,2:22.0,Offensive rebound by N. Vonleh,,100,109
394,4,2:15.0,,Offensive charge foul by Z. Collins (drawn by A. Iguodala),100,109
395,4,2:15.0,Turnover by Z. Collins (offensive foul),,100,109
396,4,2:15.0,A. Aminu enters the game for Z. Collins,,100,109
397,4,2:02.0,,S. Livingston makes 2-pt dunk from 1 ft (assist by A. Iguodala),100,111
398,4,1:49.0,D. Lillard misses 2-pt jump shot from 19 ft,,100,111
399,4,1:45.0,,Defensive rebound by J. Bell,100,111
400,4,1:31.0,,A. Iguodala misses 3-pt jump shot from 25 ft,100,111
401,4,1:27.0,,Offensive rebound by K. Durant,100,111
402,4,1:07.0,,K. Durant misses 3-pt jump shot from 25 ft,100,111
403,4,1:03.0,Defensive rebound by N. Vonleh,,100,111
404,4,1:03.0,Portland full timeout,,100,111
405,4,1:03.0,C. Swanigan enters the game for D. Lillard,,100,111
406,4,1:03.0,J. Layman enters the game for C. McCollum,,100,111
407,4,0:41.0,P. Connaughton misses 3-pt jump shot from 26 ft,,100,111
408,4,0:37.0,Offensive rebound by J. Layman,,100,111
409,4,0:37.0,J. Layman makes 2-pt layup at rim,,102,111
410,4,0:16.0,,Turnover by A. Iguodala (lost ball; steal by C. Swanigan),102,111
411,4,0:06.0,P. Connaughton makes 2-pt dunk from 1 ft,,104,111
