,QUARTER,TIME_REMAINING,CLEVELAND_ACTION,ATLANTA_ACTION,CLEVELAND_SCORE,ATLANTA_SCORE
390,4,3:56.0,,M. Delaney makes 3-pt jump shot from 24 ft (assist by I. Taylor),116,101
391,4,3:54.0,Cleveland full timeout,,116,101
392,4,3:54.0,,J. Collins enters the game for E. İlyasova,116,101
393,4,3:33.0,J. Holland misses 3-pt jump shot from 23 ft,,116,101
394,4,3:29.0,,Defensive rebound by D. Dedmon,116,101
395,4,3:24.0,,Turnover by M. Delaney (bad pass),116,101
396,4,3:02.0,L. James misses 2-pt jump shot from 21 ft,,116,101
397,4,2:59.0,,Defensive rebound by J. Collins,116,101
398,4,2:53.0,,Turnover by I. Taylor (lost ball; steal by J. Holland),116,101
399,4,2:41.0,Turnover by L. James (lost ball; steal by M. Delaney),,116,101
400,4,2:38.0,,Turnover by I. Taylor (bad pass; steal by J. Holland),116,101
401,4,2:34.0,K. Korver misses 3-pt jump shot from 25 ft,,116,101
402,4,2:29.0,Offensive rebound by L. James,,116,101
403,4,2:14.0,L. James makes 2-pt jump shot from 10 ft,,118,101
404,4,2:00.0,,D. Dedmon misses 3-pt jump shot from 25 ft,118,101
405,4,1:57.0,Defensive rebound by L. James,,118,101
406,4,1:52.0,Cleveland full timeout,,118,101
407,4,1:52.0,J. Calderón enters the game for L. James,,118,101
408,4,1:38.0,Turnover by K. Korver (out of bounds lost ball),,118,101
409,4,1:30.0,,T. Dorsey misses 3-pt jump shot from 25 ft,118,101
410,4,1:26.0,Defensive rebound by J. Green,,118,101
411,4,1:10.0,J. Calderón makes 3-pt jump shot from 23 ft (assist by J. Green),,121,101
412,4,1:10.0,,Personal take foul by C. Osman (drawn by M. Delaney),121,101
413,4,1:10.0,L. Perrantes enters the game for K. Korver,,121,101
414,4,1:10.0,A. Žižić enters the game for J. Green,,121,101
415,4,1:00.0,,M. Delaney makes 3-pt jump shot from 25 ft,121,104
416,4,0:41.0,C. Osman misses 3-pt jump shot from 24 ft,,121,104
417,4,0:37.0,Offensive rebound by A. Žižić,,121,104
418,4,0:34.0,C. Osman makes 2-pt layup from 1 ft (assist by L. Perrantes),,123,104
419,4,0:19.0,,T. Dorsey makes 2-pt layup at rim (assist by I. Taylor),123,106
420,4,0:19.0,,Shooting foul by A. Žižić (drawn by T. Dorsey),123,106
421,4,0:19.0,,T. Dorsey makes free throw 1 of 1,123,107
