,QUARTER,TIME_REMAINING,MILWAUKEE_ACTION,NEW YORK_ACTION,MILWAUKEE_SCORE,NEW YORK_SCORE
378,4,4:12.0,Defensive rebound by J. Parker,,99,95
379,4,4:07.0,Personal foul by T. Burke (drawn by E. Bledsoe),,99,95
380,4,4:07.0,E. Bledsoe makes free throw 1 of 2,,100,95
381,4,4:07.0,E. Bledsoe makes free throw 2 of 2,,101,95
382,4,3:43.0,,M. Beasley misses 2-pt jump shot from 19 ft,101,95
383,4,3:43.0,,Offensive rebound by Team,101,95
384,4,3:43.0,,Turnover by Team (shot clock),101,95
385,4,3:34.0,E. Bledsoe misses 2-pt layup from 1 ft,,101,95
386,4,3:32.0,,Defensive rebound by K. O'Quinn,101,95
387,4,3:18.0,,M. Beasley misses 3-pt jump shot from 26 ft,101,95
388,4,3:15.0,Defensive rebound by J. Parker,,101,95
389,4,3:09.0,Shooting foul by F. Ntilikina (drawn by E. Bledsoe),,101,95
390,4,3:09.0,E. Bledsoe makes free throw 1 of 2,,102,95
391,4,3:09.0,E. Bledsoe makes free throw 2 of 2,,103,95
392,4,3:09.0,,New York full timeout,103,95
393,4,2:59.0,,C. Lee misses 2-pt layup from 2 ft,103,95
394,4,2:57.0,Defensive rebound by J. Henson,,103,95
395,4,2:52.0,T. Snell misses 3-pt jump shot from 22 ft,,103,95
396,4,2:48.0,,Defensive rebound by T. Burke,103,95
397,4,2:36.0,,K. O'Quinn misses 2-pt jump shot from 6 ft,103,95
398,4,2:31.0,Defensive rebound by J. Parker,,103,95
399,4,2:18.0,J. Parker makes 3-pt jump shot from 24 ft (assist by E. Bledsoe),,106,95
400,4,1:54.0,,K. O'Quinn makes 2-pt layup from 1 ft (assist by F. Ntilikina),106,97
401,4,1:33.0,E. Bledsoe makes 3-pt jump shot from 26 ft (assist by J. Parker),,109,97
402,4,1:18.0,,M. Beasley makes 2-pt layup from 1 ft,109,99
403,4,1:09.0,K. Middleton makes 2-pt dunk from 1 ft (assist by J. Henson),,111,99
404,4,1:05.0,,C. Lee makes 3-pt jump shot from 25 ft (assist by T. Burke),111,102
405,4,0:51.0,J. Parker makes 2-pt dunk at rim (assist by K. Middleton),,113,102
406,4,0:51.0,,New York full timeout,113,102
407,4,0:51.0,,I. Hicks enters the game for M. Beasley,113,102
408,4,0:47.0,,K. O'Quinn misses 3-pt jump shot from 26 ft,113,102
409,4,0:44.0,Defensive rebound by J. Henson,,113,102
410,4,0:30.0,K. Middleton makes 2-pt dunk at rim (assist by E. Bledsoe),,115,102
411,4,0:12.0,,K. O'Quinn misses 2-pt layup from 2 ft,115,102
412,4,0:11.0,Defensive rebound by J. Parker,,115,102
