,QUARTER,TIME_REMAINING,CHARLOTTE_ACTION,CHICAGO_ACTION,CHARLOTTE_SCORE,CHICAGO_SCORE
379,4,7:08.0,J. Lamb makes 2-pt jump shot from 8 ft,,98,100
380,4,7:02.0,,Turnover by C. Felício (bad pass; steal by J. Lamb),98,100
381,4,7:02.0,Offensive foul by J. Lamb (drawn by R. Arcidiacono),,98,100
382,4,7:02.0,Turnover by J. Lamb (bad pass),,98,100
383,4,6:48.0,,J. Grant misses 3-pt jump shot from 26 ft,98,100
384,4,6:45.0,,Offensive rebound by C. Felício,98,100
385,4,6:43.0,,J. Holiday makes 3-pt jump shot from 25 ft (assist by C. Felício),98,103
386,4,6:42.0,Charlotte full timeout,,98,103
387,4,6:42.0,,D. Nwaba enters the game for J. Holiday,98,103
388,4,6:42.0,M. Williams enters the game for J. Stone,,98,103
389,4,6:42.0,K. Walker enters the game for F. Kaminsky,,98,103
390,4,6:25.0,W. Hernangómez misses 2-pt jump shot from 5 ft,,98,103
391,4,6:23.0,,Defensive rebound by D. Nwaba,98,103
392,4,6:08.0,,C. Felício makes 2-pt layup from 1 ft,98,105
393,4,5:42.0,M. Monk makes 2-pt jump shot from 6 ft (assist by K. Walker),,100,105
394,4,5:25.0,,S. Kilpatrick misses 2-pt jump shot from 18 ft,100,105
395,4,5:23.0,,Offensive rebound by C. Felício,100,105
396,4,5:17.0,,R. Arcidiacono misses 2-pt hook shot from 7 ft,100,105
397,4,5:15.0,Defensive rebound by W. Hernangómez,,100,105
398,4,5:09.0,K. Walker makes 2-pt layup from 1 ft,,102,105
399,4,5:09.0,Shooting foul by S. Kilpatrick (drawn by K. Walker),,102,105
400,4,5:09.0,D. Howard enters the game for W. Hernangómez,,102,105
401,4,5:09.0,K. Walker misses free throw 1 of 1,,102,105
402,4,5:09.0,,Defensive rebound by C. Felício,102,105
403,4,4:48.0,,Shooting foul by M. Monk (drawn by S. Kilpatrick),102,105
404,4,4:48.0,,S. Kilpatrick misses free throw 1 of 2,102,105
405,4,4:48.0,,Offensive rebound by Team,102,105
406,4,4:48.0,N. Batum enters the game for J. Lamb,,102,105
407,4,4:48.0,,S. Kilpatrick makes free throw 2 of 2,102,106
408,4,4:34.0,M. Monk makes 2-pt dunk at rim (assist by K. Walker),,104,106
409,4,4:16.0,,D. Nwaba makes 2-pt jump shot from 5 ft,104,108
410,4,4:02.0,M. Monk misses 3-pt jump shot from 22 ft,,104,108
411,4,3:59.0,Offensive rebound by N. Batum,,104,108
412,4,3:57.0,K. Walker makes 3-pt jump shot from 25 ft (assist by M. Williams),,107,108
413,4,3:45.0,,S. Kilpatrick makes 2-pt layup from 1 ft (assist by D. Nwaba),107,110
414,4,3:45.0,Violation by N. Batum (def goaltending),,107,110
415,4,3:33.0,D. Howard makes 2-pt dunk at rim (assist by M. Williams),,109,110
416,4,3:20.0,,S. Kilpatrick makes 3-pt jump shot from 25 ft,109,113
417,4,3:04.0,M. Williams makes 3-pt jump shot from 24 ft (assist by K. Walker),,112,113
418,4,2:45.0,,S. Kilpatrick misses 2-pt jump shot from 6 ft,112,113
419,4,2:43.0,Defensive rebound by D. Howard,,112,113
420,4,2:33.0,N. Batum misses 3-pt jump shot from 23 ft,,112,113
421,4,2:30.0,,Defensive rebound by C. Felício,112,113
422,4,2:17.0,,C. Felício makes 2-pt dunk from 1 ft (assist by D. Nwaba),112,115
423,4,2:00.0,Shooting foul by D. Nwaba (drawn by D. Howard),,112,115
424,4,2:00.0,D. Howard makes free throw 1 of 2,,113,115
425,4,2:00.0,D. Howard makes free throw 2 of 2,,114,115
426,4,1:43.0,,J. Grant misses 3-pt jump shot from 24 ft,114,115
427,4,1:40.0,Defensive rebound by M. Williams,,114,115
428,4,1:27.0,Turnover by K. Walker (lost ball; steal by C. Felício),,114,115
429,4,1:23.0,,S. Kilpatrick misses 2-pt layup from 1 ft (block by M. Monk),114,115
430,4,1:19.0,Defensive rebound by M. Monk,,114,115
431,4,1:15.0,K. Walker misses 3-pt jump shot from 24 ft,,114,115
432,4,1:11.0,,Defensive rebound by J. Grant,114,115
433,4,0:56.0,,S. Kilpatrick makes 3-pt jump shot from 25 ft,114,118
434,4,0:38.0,M. Monk misses 3-pt jump shot from 26 ft,,114,118
435,4,0:35.0,,Defensive rebound by R. Arcidiacono,114,118
436,4,0:16.0,,S. Kilpatrick misses 2-pt layup from 1 ft,114,118
437,4,0:16.0,Defensive rebound by D. Howard,,114,118
438,4,0:16.0,Charlotte full timeout,,114,118
439,4,0:16.0,F. Kaminsky enters the game for M. Williams,,114,118
440,4,0:11.0,N. Batum misses 3-pt jump shot from 23 ft,,114,118
441,4,0:09.0,,Defensive rebound by C. Felício,114,118
442,4,0:09.0,,Personal take foul by F. Kaminsky (drawn by S. Kilpatrick),114,118
443,4,0:07.0,,Personal foul by M. Monk (drawn by J. Grant),114,118
444,4,0:07.0,,J. Grant makes free throw 1 of 2,114,119
445,4,0:07.0,,J. Grant makes free throw 2 of 2,114,120
446,4,0:07.0,Charlotte full timeout,,114,120
447,4,0:05.0,M. Monk misses 3-pt jump shot from 25 ft,,114,120
448,4,0:02.0,,Defensive rebound by D. Nwaba,114,120
