,QUARTER,TIME_REMAINING,MINNESOTA_ACTION,LA CLIPPERS_ACTION,MINNESOTA_SCORE,LA CLIPPERS_SCORE
380,4,7:09.0,N. Bjelica makes free throw 1 of 2,,103,104
381,4,7:09.0,N. Bjelica misses free throw 2 of 2,,103,104
382,4,7:06.0,Offensive rebound by K. Towns,,103,104
383,4,7:03.0,N. Bjelica makes 3-pt jump shot from 24 ft (assist by K. Towns),,106,104
384,4,6:42.0,,B. Griffin makes 2-pt dunk from 1 ft,106,106
385,4,6:18.0,,Offensive charge foul by A. Wiggins (drawn by M. Harrell),106,106
386,4,6:18.0,Turnover by A. Wiggins (offensive foul),,106,106
387,4,6:18.0,,LA Clippers full timeout,106,106
388,4,6:18.0,,T. Wallace enters the game for M. Teodosić,106,106
389,4,5:59.0,,S. Thornwell misses 2-pt jump shot from 16 ft,106,106
390,4,5:54.0,Defensive rebound by K. Towns,,106,106
391,4,5:43.0,Personal foul by T. Wallace (drawn by A. Wiggins),,106,106
392,4,5:29.0,Turnover by Team (shot clock),,106,106
393,4,5:19.0,,B. Griffin misses 3-pt jump shot from 24 ft,106,106
394,4,5:15.0,,Offensive rebound by M. Harrell,106,106
395,4,5:14.0,,Offensive foul by M. Harrell (drawn by N. Bjelica),106,106
396,4,5:14.0,,Turnover by M. Harrell (offensive foul),106,106
397,4,5:14.0,,W. Johnson enters the game for S. Thornwell,106,106
398,4,4:53.0,A. Wiggins misses 3-pt jump shot from 26 ft,,106,106
399,4,4:50.0,Offensive rebound by N. Bjelica,,106,106
400,4,4:50.0,N. Bjelica misses 2-pt layup at rim,,106,106
401,4,4:50.0,,Defensive rebound by L. Williams,106,106
402,4,4:50.0,,M. Harrell makes 2-pt dunk from 1 ft (assist by L. Williams),106,108
403,4,4:50.0,,Technical foul by B. Griffin,106,108
404,4,4:50.0,J. Teague makes technical free throw,,107,108
405,4,4:30.0,N. Bjelica makes 2-pt layup from 1 ft (assist by J. Teague),,109,108
406,4,4:16.0,,T. Wallace misses 2-pt jump shot from 7 ft (block by K. Towns),109,108
407,4,4:16.0,Defensive rebound by K. Towns,,109,108
408,4,4:16.0,Personal foul by T. Wallace (drawn by K. Towns),,109,108
409,4,4:16.0,K. Towns makes free throw 1 of 2,,110,108
410,4,4:16.0,,M. Teodosić enters the game for T. Wallace,110,108
411,4,4:16.0,K. Towns makes free throw 2 of 2,,111,108
412,4,4:04.0,,M. Teodosić makes 3-pt jump shot from 25 ft (assist by B. Griffin),111,111
413,4,3:46.0,A. Wiggins makes 2-pt jump shot from 8 ft,,113,111
414,4,3:40.0,,W. Johnson misses 2-pt jump shot from 21 ft,113,111
415,4,3:34.0,Defensive rebound by A. Wiggins,,113,111
416,4,3:25.0,A. Wiggins misses 2-pt jump shot from 17 ft,,113,111
417,4,3:23.0,,Defensive rebound by B. Griffin,113,111
418,4,3:23.0,,Personal foul by N. Bjelica (drawn by B. Griffin),113,111
419,4,3:23.0,,B. Griffin misses free throw 1 of 2,113,111
420,4,3:23.0,,Offensive rebound by Team,113,111
421,4,3:23.0,,T. Wallace enters the game for L. Williams,113,111
422,4,3:23.0,,S. Thornwell enters the game for M. Teodosić,113,111
423,4,3:23.0,,B. Griffin makes free throw 2 of 2,113,112
424,4,3:05.0,K. Towns misses 2-pt jump shot from 18 ft,,113,112
425,4,2:59.0,Offensive rebound by T. Gibson,,113,112
426,4,2:45.0,N. Bjelica makes 3-pt jump shot from 25 ft (assist by A. Wiggins),,116,112
427,4,2:44.0,,LA Clippers full timeout,116,112
428,4,2:44.0,,M. Teodosić enters the game for T. Wallace,116,112
429,4,2:44.0,,L. Williams enters the game for S. Thornwell,116,112
430,4,2:44.0,J. Teague makes technical free throw,,117,112
431,4,2:29.0,,M. Teodosić misses 3-pt jump shot from 25 ft,117,112
432,4,2:25.0,Defensive rebound by A. Wiggins,,117,112
433,4,2:05.0,J. Teague misses 2-pt layup from 1 ft,,117,112
434,4,2:02.0,Offensive rebound by A. Wiggins,,117,112
435,4,1:48.0,A. Wiggins misses 2-pt jump shot from 21 ft,,117,112
436,4,1:44.0,,Defensive rebound by B. Griffin,117,112
437,4,1:41.0,,L. Williams misses 3-pt jump shot from 33 ft,117,112
438,4,1:39.0,Defensive rebound by Team,,117,112
439,4,1:17.0,J. Teague makes 2-pt jump shot from 20 ft,,119,112
440,4,1:17.0,,LA Clippers full timeout,119,112
441,4,1:13.0,,Shooting foul by K. Towns (drawn by B. Griffin),119,112
442,4,1:13.0,,B. Griffin makes free throw 1 of 2,119,113
443,4,1:13.0,,B. Griffin makes free throw 2 of 2,119,114
444,4,0:56.0,J. Teague makes 2-pt jump shot from 5 ft,,121,114
445,4,0:52.0,,Personal foul by J. Teague (drawn by M. Harrell),121,114
446,4,0:52.0,,M. Harrell makes free throw 1 of 2,121,115
447,4,0:52.0,,S. Thornwell enters the game for M. Teodosić,121,115
448,4,0:52.0,,T. Wallace enters the game for L. Williams,121,115
449,4,0:52.0,,M. Harrell makes free throw 2 of 2,121,116
450,4,0:36.0,,Offensive charge foul by N. Bjelica (drawn by M. Harrell),121,116
451,4,0:36.0,Turnover by N. Bjelica (offensive foul),,121,116
452,4,0:36.0,,LA Clippers full timeout,121,116
453,4,0:36.0,,L. Williams enters the game for S. Thornwell,121,116
454,4,0:36.0,,M. Teodosić enters the game for T. Wallace,121,116
455,4,0:30.0,,W. Johnson makes 2-pt dunk from 1 ft (assist by B. Griffin),121,118
456,4,0:27.0,Turnover by K. Towns (bad pass),,121,118
457,4,0:23.0,,L. Williams misses 3-pt jump shot from 26 ft,121,118
458,4,0:17.0,,Offensive rebound by B. Griffin,121,118
459,4,0:17.0,,B. Griffin misses 2-pt layup at rim,121,118
460,4,0:17.0,,Offensive rebound by B. Griffin,121,118
461,4,0:14.0,,Turnover by B. Griffin (turnover),121,118
462,4,0:14.0,Minnesota full timeout,,121,118
463,4,0:14.0,,T. Wallace enters the game for M. Teodosić,121,118
464,4,0:14.0,T. Jones enters the game for T. Gibson,,121,118
465,4,0:13.0,Personal take foul by L. Williams (drawn by K. Towns),,121,118
466,4,0:13.0,K. Towns makes free throw 1 of 2,,122,118
467,4,0:13.0,,M. Teodosić enters the game for M. Harrell,122,118
468,4,0:13.0,T. Gibson enters the game for T. Jones,,122,118
469,4,0:13.0,K. Towns misses free throw 2 of 2,,122,118
470,4,0:09.0,,Defensive rebound by B. Griffin,122,118
471,4,0:09.0,,Turnover by B. Griffin (bad pass),122,118
472,4,0:09.0,T. Jones enters the game for T. Gibson,,122,118
473,4,0:07.0,Personal take foul by L. Williams (drawn by K. Towns),,122,118
474,4,0:07.0,A. Wiggins makes technical free throw,,123,118
475,4,0:07.0,K. Towns makes free throw 1 of 2,,124,118
476,4,0:07.0,T. Gibson enters the game for T. Jones,,124,118
477,4,0:07.0,K. Towns makes free throw 2 of 2,,125,118
478,4,0:07.0,J. Teague makes technical free throw,,126,118
479,4,0:07.0,A. Brooks enters the game for A. Wiggins,,126,118
