,QUARTER,TIME_REMAINING,DENVER_ACTION,SAN ANTONIO_ACTION,DENVER_SCORE,SAN ANTONIO_SCORE
384,4,3:39.0,Turnover by R. Jefferson (bad pass),,74,108
385,4,3:25.0,,B. Forbes misses 3-pt jump shot from 25 ft (block by J. Hernangómez),74,108
386,4,3:16.0,,Offensive rebound by K. Anderson,74,108
387,4,3:15.0,,K. Anderson misses 2-pt layup from 3 ft,74,108
388,4,3:12.0,Defensive rebound by M. Beasley,,74,108
389,4,3:10.0,M. Beasley misses 3-pt jump shot from 26 ft,,74,108
390,4,3:10.0,Offensive rebound by M. Beasley,,74,108
391,4,3:05.0,M. Beasley misses 3-pt jump shot from 26 ft,,74,108
392,4,3:04.0,,Defensive rebound by B. Forbes,74,108
393,4,2:49.0,,K. Anderson misses 3-pt jump shot from 22 ft,74,108
394,4,2:48.0,Defensive rebound by E. Mudiay,,74,108
395,4,2:45.0,Turnover by E. Mudiay (lost ball; steal by K. Anderson),,74,108
396,4,2:43.0,,Personal foul by E. Mudiay (drawn by K. Anderson),74,108
397,4,2:43.0,,K. Anderson makes clear path free throw 2 of 2,74,109
398,4,2:43.0,,K. Anderson makes clear path free throw 1 of 2,74,110
399,4,2:32.0,,D. White misses 3-pt jump shot from 25 ft,74,110
400,4,2:32.0,,Offensive rebound by B. Forbes,74,110
401,4,2:26.0,,Turnover by J. Lauvergne (turnover),74,110
402,4,2:18.0,E. Mudiay misses 2-pt jump shot from 16 ft,,74,110
403,4,2:15.0,,Defensive rebound by D. Murray,74,110
404,4,1:56.0,,J. Lauvergne makes 2-pt dunk from 2 ft (assist by K. Anderson),74,112
405,4,1:41.0,D. Arthur misses 2-pt jump shot from 19 ft,,74,112
406,4,1:41.0,,Defensive rebound by D. Murray,74,112
407,4,1:22.0,,B. Forbes misses 2-pt jump shot from 6 ft,74,112
408,4,1:22.0,Defensive rebound by J. Hernangómez,,74,112
409,4,1:10.0,E. Mudiay makes 2-pt jump shot from 17 ft,,76,112
410,4,0:46.0,,K. Anderson misses 2-pt jump shot from 21 ft,76,112
411,4,0:46.0,Defensive rebound by R. Jefferson,,76,112
412,4,0:40.0,Shooting foul by B. Forbes (drawn by J. Hernangómez),,76,112
413,4,0:40.0,J. Hernangómez makes free throw 1 of 2,,77,112
414,4,0:40.0,J. Hernangómez makes free throw 2 of 2,,78,112
415,4,0:30.0,,Turnover by D. Murray (lost ball; steal by E. Mudiay),78,112
416,4,0:25.0,Turnover by J. Hernangómez (bad pass; steal by D. Murray),,78,112
417,4,0:24.0,,Turnover by D. Murray (bad pass),78,112
418,4,0:20.0,R. Jefferson makes 2-pt layup from 6 ft,,80,112
