,QUARTER,TIME_REMAINING,INDIANA_ACTION,NEW ORLEANS_ACTION,INDIANA_SCORE,NEW ORLEANS_SCORE
390,4,7:02.0,Defensive rebound by M. Turner,,74,77
391,4,6:52.0,V. Oladipo makes 2-pt jump shot from 16 ft,,76,77
392,4,6:29.0,,J. Holiday misses 3-pt jump shot from 25 ft,76,77
393,4,6:26.0,Defensive rebound by T. Young,,76,77
394,4,6:03.0,V. Oladipo misses 2-pt layup from 1 ft (block by A. Davis),,76,77
395,4,6:00.0,,Defensive rebound by D. Miller,76,77
396,4,5:54.0,,Shooting foul by M. Turner (drawn by A. Davis),76,77
397,4,5:54.0,,A. Davis makes free throw 1 of 2,76,78
398,4,5:54.0,,A. Davis makes free throw 2 of 2,76,79
399,4,5:34.0,T. Young makes 2-pt layup from 1 ft,,78,79
400,4,5:18.0,,A. Davis misses 2-pt jump shot from 13 ft,78,79
401,4,5:13.0,Defensive rebound by T. Young,,78,79
402,4,4:57.0,V. Oladipo misses 3-pt jump shot from 25 ft,,78,79
403,4,4:52.0,,Defensive rebound by D. Miller,78,79
404,4,4:37.0,,A. Davis misses 2-pt jump shot from 5 ft,78,79
405,4,4:34.0,Defensive rebound by M. Turner,,78,79
406,4,4:29.0,Offensive foul by M. Turner (drawn by J. Holiday),,78,79
407,4,4:29.0,Turnover by M. Turner (offensive foul),,78,79
408,4,4:29.0,,N. Mirotić enters the game for D. Miller,78,79
409,4,4:29.0,,New Orleans full timeout,78,79
410,4,4:29.0,,E. Moore enters the game for I. Clark,78,79
411,4,4:29.0,T. Booker enters the game for M. Turner,,78,79
412,4,4:14.0,,Turnover by J. Holiday (lost ball; steal by T. Young),78,79
413,4,3:57.0,V. Oladipo makes 2-pt layup from 1 ft,,80,79
414,4,3:50.0,,N. Mirotić makes 3-pt jump shot from 25 ft (assist by R. Rondo),80,82
415,4,3:29.0,C. Joseph misses 2-pt jump shot from 19 ft,,80,82
416,4,3:21.0,Offensive rebound by T. Booker,,80,82
417,4,3:21.0,T. Booker makes 2-pt layup at rim,,82,82
418,4,3:09.0,,N. Mirotić makes 3-pt jump shot from 22 ft (assist by J. Holiday),82,85
419,4,3:08.0,Indiana full timeout,,82,85
420,4,3:08.0,,New Orleans full timeout,82,85
421,4,3:08.0,M. Turner enters the game for C. Joseph,,82,85
422,4,3:08.0,D. Collison enters the game for T. Booker,,82,85
423,4,2:54.0,V. Oladipo makes 2-pt jump shot from 15 ft,,84,85
424,4,2:33.0,,A. Davis makes 2-pt jump shot from 11 ft (assist by J. Holiday),84,87
425,4,2:15.0,Turnover by V. Oladipo (lost ball; steal by J. Holiday),,84,87
426,4,1:52.0,,J. Holiday misses 2-pt layup from 2 ft (block by V. Oladipo),84,87
427,4,1:49.0,Defensive rebound by D. Collison,,84,87
428,4,1:49.0,D. Collison makes 2-pt layup from 1 ft,,86,87
429,4,1:49.0,Shooting foul by E. Moore (drawn by D. Collison),,86,87
430,4,1:49.0,D. Collison makes free throw 1 of 1,,87,87
431,4,1:41.0,Violation by V. Oladipo (kicked ball),,87,87
432,4,1:25.0,,E. Moore misses 2-pt jump shot from 1 ft,87,87
433,4,1:24.0,,Offensive rebound by E. Moore,87,87
434,4,1:24.0,,E. Moore makes 2-pt layup from 1 ft,87,89
435,4,1:12.0,Turnover by V. Oladipo (traveling),,87,89
436,4,1:12.0,,New Orleans full timeout,87,89
437,4,0:53.0,,A. Davis makes 2-pt jump shot from 14 ft (assist by N. Mirotić),87,91
438,4,0:42.0,D. Collison misses 2-pt layup from 2 ft,,87,91
439,4,0:41.0,,Defensive rebound by A. Davis,87,91
440,4,0:41.0,,Turnover by A. Davis (step out of bounds),87,91
441,4,0:41.0,Indiana full timeout,,87,91
442,4,0:41.0,Indiana full timeout,,87,91
443,4,0:28.0,V. Oladipo misses 3-pt jump shot from 28 ft,,87,91
444,4,0:25.0,,Defensive rebound by Team,87,91
445,4,0:25.0,C. Joseph enters the game for B. Bogdanović,,87,91
446,4,0:25.0,,New Orleans full timeout,87,91
447,4,0:25.0,T. Booker enters the game for M. Turner,,87,91
448,4,0:17.0,,Personal take foul by C. Joseph (drawn by A. Davis),87,91
449,4,0:16.0,,Personal take foul by V. Oladipo (drawn by J. Holiday),87,91
450,4,0:16.0,,J. Holiday misses free throw 1 of 2,87,91
451,4,0:16.0,,Offensive rebound by Team,87,91
452,4,0:16.0,M. Turner enters the game for T. Booker,,87,91
453,4,0:16.0,B. Bogdanović enters the game for T. Young,,87,91
454,4,0:16.0,,J. Holiday misses free throw 2 of 2,87,91
455,4,0:15.0,,Offensive rebound by A. Davis,87,91
456,4,0:15.0,,A. Davis makes 2-pt layup at rim,87,93
457,4,0:08.0,Personal foul by J. Holiday (drawn by V. Oladipo),,87,93
458,4,0:08.0,V. Oladipo makes free throw 1 of 2,,88,93
459,4,0:08.0,V. Oladipo makes free throw 2 of 2,,89,93
460,4,0:07.0,,Personal take foul by B. Bogdanović (drawn by A. Davis),89,93
461,4,0:07.0,,A. Davis makes free throw 1 of 2,89,94
462,4,0:07.0,,A. Davis makes free throw 2 of 2,89,95
463,4,0:03.0,D. Collison makes 3-pt jump shot from 27 ft,,92,95
464,4,0:02.0,,Personal take foul by V. Oladipo (drawn by J. Holiday),92,95
465,4,0:02.0,,J. Holiday misses free throw 1 of 2,92,95
466,4,0:02.0,,Offensive rebound by Team,92,95
467,4,0:02.0,T. Young enters the game for C. Joseph,,92,95
468,4,0:02.0,,J. Holiday makes free throw 2 of 2,92,96
469,4,0:00.0,M. Turner misses 3-pt jump shot from 34 ft,,92,96
470,4,0:00.0,Offensive rebound by Team,,92,96
