,QUARTER,TIME_REMAINING,TORONTO_ACTION,DETROIT_ACTION,TORONTO_SCORE,DETROIT_SCORE
375,4,5:11.0,D. DeRozan makes 2-pt jump shot from 16 ft,,99,96
376,4,4:57.0,,Turnover by L. Kennard (out of bounds lost ball),99,96
377,4,4:57.0,,R. Bullock enters the game for L. Kennard,99,96
378,4,4:43.0,D. DeRozan misses 3-pt jump shot from 23 ft,,99,96
379,4,4:39.0,,Defensive rebound by A. Drummond,99,96
380,4,4:31.0,,A. Drummond misses 2-pt hook shot from 7 ft,99,96
381,4,4:29.0,Defensive rebound by K. Lowry,,99,96
382,4,4:23.0,Personal foul by B. Griffin (drawn by F. VanVleet),,99,96
383,4,4:23.0,Toronto full timeout,,99,96
384,4,4:17.0,F. VanVleet misses 3-pt jump shot from 25 ft,,99,96
385,4,4:13.0,,Defensive rebound by R. Bullock,99,96
386,4,3:56.0,,B. Griffin misses 3-pt jump shot from 25 ft,99,96
387,4,3:52.0,Defensive rebound by J. Valančiūnas,,99,96
388,4,3:46.0,D. DeRozan makes 2-pt layup from 1 ft (assist by P. Siakam),,101,96
389,4,3:26.0,,J. Ennis makes 2-pt layup from 3 ft (assist by R. Bullock),101,98
390,4,3:12.0,D. DeRozan makes 2-pt jump shot from 8 ft,,103,98
391,4,2:54.0,,Shooting foul by D. DeRozan (drawn by J. Ennis),103,98
392,4,2:54.0,,J. Ennis makes free throw 1 of 3,103,99
393,4,2:54.0,,J. Ennis makes free throw 2 of 3,103,100
394,4,2:54.0,,J. Ennis makes free throw 3 of 3,103,101
395,4,2:35.0,Shooting foul by B. Griffin (drawn by F. VanVleet),,103,101
396,4,2:35.0,F. VanVleet makes free throw 1 of 2,,104,101
397,4,2:35.0,F. VanVleet makes free throw 2 of 2,,105,101
398,4,2:15.0,,I. Smith misses 2-pt jump shot from 16 ft,105,101
399,4,2:09.0,Defensive rebound by P. Siakam,,105,101
400,4,1:52.0,J. Valančiūnas misses 2-pt hook shot from 4 ft,,105,101
401,4,1:47.0,,Defensive rebound by J. Ennis,105,101
402,4,1:32.0,,R. Bullock makes 3-pt jump shot from 26 ft (assist by B. Griffin),105,104
403,4,1:19.0,D. DeRozan makes 2-pt jump shot from 17 ft,,107,104
404,4,1:05.0,,R. Bullock makes 2-pt jump shot from 10 ft (assist by B. Griffin),107,106
405,4,1:05.0,Toronto full timeout,,107,106
406,4,0:55.0,Shooting foul by R. Bullock (drawn by D. DeRozan),,107,106
407,4,0:55.0,D. DeRozan makes free throw 1 of 2,,108,106
408,4,0:55.0,D. DeRozan makes free throw 2 of 2,,109,106
409,4,0:40.0,,I. Smith makes 3-pt jump shot from 24 ft (assist by B. Griffin),109,109
410,4,0:29.0,D. DeRozan misses 2-pt jump shot from 13 ft,,109,109
411,4,0:23.0,Offensive rebound by P. Siakam,,109,109
412,4,0:22.0,Toronto full timeout,,109,109
413,4,0:22.0,C. Miles enters the game for P. Siakam,,109,109
414,4,0:18.0,D. DeRozan makes 2-pt jump shot from 18 ft (assist by C. Miles),,111,109
415,4,0:17.0,,Detroit full timeout,111,109
416,4,0:17.0,P. Siakam enters the game for C. Miles,,111,109
417,4,0:10.0,,B. Griffin makes 2-pt jump shot from 7 ft,111,111
418,4,0:10.0,,Shooting foul by P. Siakam (drawn by B. Griffin),111,111
419,4,0:10.0,C. Miles enters the game for P. Siakam,,111,111
420,4,0:10.0,,A. Tolliver enters the game for A. Drummond,111,111
421,4,0:10.0,,B. Griffin makes free throw 1 of 1,111,112
422,4,0:04.0,D. DeRozan makes 2-pt dunk from 1 ft,,113,112
423,4,0:04.0,Shooting foul by A. Tolliver (drawn by D. DeRozan),,113,112
424,4,0:04.0,,A. Drummond enters the game for A. Tolliver,113,112
425,4,0:04.0,P. Siakam enters the game for C. Miles,,113,112
426,4,0:04.0,D. DeRozan makes free throw 1 of 1,,114,112
427,4,0:04.0,,Detroit full timeout,114,112
428,4,0:00.0,,B. Griffin makes 2-pt hook shot from 4 ft (assist by R. Bullock),114,114
429,4,0:00.0,Turnover by D. DeRozan (bad pass),,114,114
430,4,0:00.0,,Turnover by B. Griffin (bad pass),114,114
431,4,0:00.0,C. Miles enters the game for P. Siakam,,114,114
432,4,0:00.0,Turnover by C. Miles (bad pass),,114,114
433,4,0:00.0,P. Siakam enters the game for C. Miles,,114,114
434,1OT,4:36.0,D. DeRozan misses 2-pt jump shot from 10 ft,,114,114
435,1OT,4:34.0,Offensive rebound by J. Valančiūnas,,114,114
436,1OT,4:12.0,F. VanVleet misses 2-pt jump shot from 14 ft,,114,114
437,1OT,4:08.0,,Defensive rebound by A. Drummond,114,114
438,1OT,3:49.0,,A. Drummond misses 2-pt layup from 2 ft,114,114
439,1OT,3:47.0,Defensive rebound by P. Siakam,,114,114
440,1OT,3:39.0,F. VanVleet misses 3-pt jump shot from 22 ft,,114,114
441,1OT,3:35.0,Offensive rebound by F. VanVleet,,114,114
442,1OT,3:22.0,Turnover by F. VanVleet (traveling),,114,114
443,1OT,3:06.0,,Offensive foul by A. Drummond (drawn by P. Siakam),114,114
444,1OT,3:06.0,,Turnover by A. Drummond (offensive foul),114,114
445,1OT,2:56.0,Turnover by J. Valančiūnas (discontinued dribble),,114,114
446,1OT,2:36.0,,B. Griffin misses 2-pt layup from 4 ft (block by J. Valančiūnas),114,114
447,1OT,2:33.0,Defensive rebound by P. Siakam,,114,114
448,1OT,2:28.0,J. Valančiūnas misses 2-pt layup from 7 ft (block by J. Ennis),,114,114
449,1OT,2:25.0,Defensive rebound by Team,,114,114
450,1OT,2:14.0,F. VanVleet misses 2-pt layup from 7 ft (block by B. Griffin),,114,114
451,1OT,2:13.0,Offensive rebound by Team,,114,114
452,1OT,2:13.0,C. Miles enters the game for F. VanVleet,,114,114
453,1OT,2:01.0,P. Siakam makes 2-pt layup from 3 ft (assist by D. DeRozan),,116,114
454,1OT,2:01.0,,Violation by A. Drummond (def goaltending),116,114
455,1OT,1:51.0,,I. Smith makes 2-pt jump shot from 17 ft,116,116
456,1OT,1:37.0,D. DeRozan makes 2-pt jump shot from 17 ft,,118,116
457,1OT,1:37.0,Shooting foul by R. Bullock (drawn by D. DeRozan),,118,116
458,1OT,1:37.0,F. VanVleet enters the game for C. Miles,,118,116
459,1OT,1:37.0,D. DeRozan makes free throw 1 of 1,,119,116
460,1OT,1:28.0,,Turnover by J. Ennis (bad pass; steal by J. Valančiūnas),119,116
461,1OT,1:21.0,F. VanVleet misses 2-pt layup from 5 ft,,119,116
462,1OT,1:18.0,,Defensive rebound by A. Drummond,119,116
463,1OT,1:13.0,,I. Smith misses 2-pt layup from 4 ft,119,116
464,1OT,1:10.0,Defensive rebound by J. Valančiūnas,,119,116
465,1OT,0:51.0,,L. Kennard enters the game for J. Ennis,119,116
466,1OT,0:50.0,J. Valančiūnas misses 3-pt jump shot from 26 ft,,119,116
467,1OT,0:49.0,Offensive rebound by Team,,119,116
468,1OT,0:49.0,Turnover by Team (shot clock),,119,116
469,1OT,0:37.0,,B. Griffin makes 3-pt jump shot from 25 ft (assist by I. Smith),119,119
470,1OT,0:36.0,Toronto full timeout,,119,119
471,1OT,0:36.0,C. Miles enters the game for P. Siakam,,119,119
472,1OT,0:29.0,D. DeRozan misses 2-pt jump shot from 12 ft,,119,119
473,1OT,0:24.0,,Defensive rebound by A. Drummond,119,119
474,1OT,0:09.0,,R. Bullock misses 3-pt jump shot from 26 ft,119,119
475,1OT,0:06.0,Defensive rebound by D. DeRozan,,119,119
476,1OT,0:01.0,F. VanVleet makes 2-pt jump shot from 20 ft (assist by D. DeRozan),,121,119
477,1OT,0:01.0,,Detroit full timeout,121,119
478,1OT,0:01.0,P. Siakam enters the game for C. Miles,,121,119
479,1OT,0:00.0,,B. Griffin misses 3-pt jump shot from 25 ft,121,119
480,1OT,0:00.0,,Offensive rebound by Team,121,119
