,QUARTER,TIME_REMAINING,BOSTON_ACTION,INDIANA_ACTION,BOSTON_SCORE,INDIANA_SCORE
387,4,4:28.0,Shooting foul by T. Young (drawn by S. Ojeleye),,98,93
388,4,4:28.0,S. Ojeleye makes free throw 1 of 2,,99,93
389,4,4:28.0,S. Ojeleye makes free throw 2 of 2,,100,93
390,4,4:25.0,,Indiana full timeout,100,93
391,4,4:13.0,,V. Oladipo misses 3-pt jump shot from 28 ft,100,93
392,4,4:09.0,,Offensive rebound by L. Stephenson,100,93
393,4,4:09.0,,L. Stephenson makes 2-pt layup at rim,100,95
394,4,3:53.0,K. Irving misses 2-pt jump shot from 17 ft,,100,95
395,4,3:52.0,,Defensive rebound by V. Oladipo,100,95
396,4,3:48.0,,Turnover by C. Joseph (bad pass),100,95
397,4,3:48.0,A. Horford enters the game for D. Theis,,100,95
398,4,3:48.0,J. Tatum enters the game for S. Ojeleye,,100,95
399,4,3:34.0,K. Irving misses 3-pt jump shot from 26 ft,,100,95
400,4,3:29.0,,Defensive rebound by T. Young,100,95
401,4,3:25.0,,Indiana full timeout,100,95
402,4,3:14.0,,D. Sabonis misses 2-pt jump shot from 16 ft,100,95
403,4,3:09.0,,Offensive rebound by L. Stephenson,100,95
404,4,3:09.0,,L. Stephenson misses 2-pt layup at rim,100,95
405,4,3:09.0,Defensive rebound by A. Horford,,100,95
406,4,2:58.0,Turnover by J. Tatum (bad pass; steal by V. Oladipo),,100,95
407,4,2:51.0,,D. Sabonis misses 2-pt hook shot from 6 ft,100,95
408,4,2:47.0,Defensive rebound by M. Smart,,100,95
409,4,2:41.0,K. Irving misses 2-pt layup from 1 ft,,100,95
410,4,2:40.0,,Defensive rebound by V. Oladipo,100,95
411,4,2:20.0,,D. Sabonis makes 2-pt jump shot from 18 ft (assist by C. Joseph),100,97
412,4,1:56.0,J. Brown misses 2-pt layup from 1 ft,,100,97
413,4,1:52.0,,Defensive rebound by V. Oladipo,100,97
414,4,1:52.0,,V. Oladipo makes 2-pt layup at rim,100,99
415,4,1:52.0,,Shooting foul by J. Tatum (drawn by V. Oladipo),100,99
416,4,1:52.0,,V. Oladipo makes free throw 1 of 1,100,100
417,4,1:37.0,K. Irving makes 2-pt jump shot from 13 ft,,102,100
418,4,1:25.0,,V. Oladipo makes 2-pt layup at rim,102,102
419,4,1:15.0,K. Irving misses 3-pt jump shot from 26 ft,,102,102
420,4,1:12.0,,Defensive rebound by T. Young,102,102
421,4,0:53.0,,V. Oladipo makes 3-pt jump shot from 27 ft (assist by D. Sabonis),102,105
422,4,0:52.0,Boston full timeout,,102,105
423,4,0:52.0,T. Rozier enters the game for M. Smart,,102,105
424,4,0:52.0,Turnover by T. Rozier (out of bounds lost ball),,102,105
425,4,0:52.0,M. Smart enters the game for T. Rozier,,102,105
426,4,0:31.0,,V. Oladipo makes 2-pt layup from 3 ft,102,107
427,4,0:31.0,Boston full timeout,,102,107
428,4,0:27.0,K. Irving makes 3-pt jump shot from 22 ft (assist by M. Smart),,105,107
429,4,0:27.0,Loose ball foul by J. Brown (drawn by L. Stephenson),,105,107
430,4,0:27.0,T. Rozier enters the game for J. Brown,,105,107
431,4,0:27.0,,L. Stephenson makes free throw 1 of 2,105,108
432,4,0:27.0,,L. Stephenson makes free throw 2 of 2,105,109
433,4,0:23.0,M. Smart makes 2-pt jump shot from 5 ft,,107,109
434,4,0:22.0,,Indiana full timeout,107,109
435,4,0:22.0,,B. Bogdanović enters the game for T. Young,107,109
436,4,0:19.0,,Personal take foul by T. Rozier (drawn by V. Oladipo),107,109
437,4,0:19.0,,V. Oladipo makes free throw 1 of 2,107,110
438,4,0:19.0,,T. Young enters the game for B. Bogdanović,107,110
439,4,0:19.0,,V. Oladipo makes free throw 2 of 2,107,111
440,4,0:10.0,K. Irving makes 3-pt jump shot from 27 ft (assist by M. Smart),,110,111
441,4,0:09.0,,Indiana full timeout,110,111
442,4,0:09.0,,D. Collison enters the game for L. Stephenson,110,111
443,4,0:09.0,,B. Bogdanović enters the game for T. Young,110,111
444,4,0:09.0,S. Larkin enters the game for J. Tatum,,110,111
445,4,0:04.0,,Turnover by B. Bogdanović (bad pass; steal by T. Rozier),110,111
446,4,0:01.0,T. Rozier makes 2-pt dunk from 1 ft,,112,111
447,4,0:00.0,,D. Collison misses 3-pt jump shot from 56 ft,112,111
448,4,0:00.0,,Offensive rebound by Team,112,111
