,QUARTER,TIME_REMAINING,GOLDEN STATE_ACTION,NEW ORLEANS_ACTION,GOLDEN STATE_SCORE,NEW ORLEANS_SCORE
386,4,8:31.0,A. Iguodala makes 2-pt dunk at rim,,96,95
387,4,8:12.0,,D. Cousins makes 3-pt jump shot from 26 ft (assist by J. Nelson),96,98
388,4,7:53.0,K. Thompson makes 3-pt jump shot from 26 ft (assist by D. Green),,99,98
389,4,7:53.0,Shooting foul by E. Moore (drawn by K. Thompson),,99,98
390,4,7:53.0,K. Thompson makes free throw 1 of 1,,100,98
391,4,7:53.0,,J. Holiday enters the game for D. Cunningham,100,98
392,4,7:53.0,,I. Clark enters the game for E. Moore,100,98
393,4,7:53.0,K. Durant enters the game for D. Green,,100,98
394,4,7:36.0,,Personal foul by D. West (drawn by J. Holiday),100,98
395,4,7:36.0,,Ö. Aşık enters the game for D. Cousins,100,98
396,4,7:27.0,,Turnover by J. Holiday (bad pass; steal by D. West),100,98
397,4,7:22.0,Turnover by K. Durant (bad pass; steal by I. Clark),,100,98
398,4,7:08.0,,Turnover by J. Holiday (bad pass; steal by A. Iguodala),100,98
399,4,7:04.0,Personal foul by D. Miller (drawn by K. Durant),,100,98
400,4,6:55.0,K. Durant misses 2-pt jump shot from 14 ft (block by D. Miller),,100,98
401,4,6:50.0,,Defensive rebound by J. Nelson,100,98
402,4,6:47.0,,D. Miller makes 3-pt jump shot from 23 ft (assist by J. Nelson),100,101
403,4,6:19.0,K. Durant makes 2-pt jump shot from 15 ft (assist by A. Iguodala),,102,101
404,4,6:03.0,,I. Clark misses 2-pt jump shot from 17 ft,102,101
405,4,6:03.0,Defensive rebound by K. Thompson,,102,101
406,4,5:42.0,K. Durant misses 2-pt jump shot from 17 ft,,102,101
407,4,5:38.0,,Defensive rebound by J. Holiday,102,101
408,4,5:33.0,,J. Holiday misses 3-pt jump shot from 25 ft,102,101
409,4,5:33.0,Defensive rebound by D. West,,102,101
410,4,5:26.0,Golden State full timeout,,102,101
411,4,5:26.0,,R. Rondo enters the game for J. Nelson,102,101
412,4,5:26.0,,D. Cousins enters the game for Ö. Aşık,102,101
413,4,5:26.0,,E. Moore enters the game for I. Clark,102,101
414,4,5:26.0,S. Curry enters the game for D. West,,102,101
415,4,5:26.0,O. Casspi enters the game for A. Iguodala,,102,101
416,4,5:26.0,D. Green enters the game for K. Thompson,,102,101
417,4,5:19.0,K. Durant misses 2-pt jump shot from 14 ft,,102,101
418,4,5:15.0,,Defensive rebound by E. Moore,102,101
419,4,5:04.0,,D. Miller makes 3-pt jump shot from 25 ft (assist by J. Holiday),102,104
420,4,5:04.0,,Shooting foul by S. Curry (drawn by D. Miller),102,104
421,4,5:04.0,,D. Miller makes free throw 1 of 1,102,105
422,4,4:51.0,S. Curry makes 2-pt layup from 4 ft,,104,105
423,4,4:31.0,,D. Miller misses 3-pt jump shot from 26 ft,104,105
424,4,4:27.0,Defensive rebound by N. Young,,104,105
425,4,4:22.0,N. Young makes 3-pt jump shot from 26 ft (assist by K. Durant),,107,105
426,4,4:03.0,,D. Cousins misses 3-pt jump shot from 26 ft,107,105
427,4,3:58.0,Defensive rebound by K. Durant,,107,105
428,4,3:53.0,N. Young makes 3-pt jump shot from 23 ft (assist by S. Curry),,110,105
429,4,3:51.0,,New Orleans full timeout,110,105
430,4,3:51.0,A. Iguodala enters the game for O. Casspi,,110,105
431,4,3:33.0,,J. Holiday makes 2-pt layup from 1 ft (assist by D. Cousins),110,107
432,4,3:33.0,Violation by K. Durant (def goaltending),,110,107
433,4,3:19.0,D. Green makes 3-pt jump shot from 26 ft (assist by S. Curry),,113,107
434,4,3:17.0,,New Orleans full timeout,113,107
435,4,3:08.0,,Shooting foul by K. Durant (drawn by D. Cousins),113,107
436,4,3:08.0,,D. Cousins misses free throw 1 of 2,113,107
437,4,3:08.0,,Offensive rebound by Team,113,107
438,4,3:08.0,,D. Cousins makes free throw 2 of 2,113,108
439,4,3:07.0,K. Thompson enters the game for N. Young,,113,108
440,4,2:54.0,D. Green misses 2-pt layup at rim (block by D. Cousins),,113,108
441,4,2:53.0,,Defensive rebound by Team,113,108
442,4,2:38.0,,E. Moore misses 2-pt layup from 3 ft,113,108
443,4,2:35.0,Defensive rebound by D. Green,,113,108
444,4,2:30.0,K. Thompson makes 2-pt jump shot from 8 ft (assist by A. Iguodala),,115,108
445,4,2:20.0,,Turnover by D. Miller (turnover),115,108
446,4,2:11.0,D. Green makes 3-pt jump shot from 25 ft (assist by S. Curry),,118,108
447,4,2:01.0,,D. Cousins makes 2-pt layup at rim (assist by R. Rondo),118,110
448,4,1:46.0,A. Iguodala misses 3-pt jump shot from 26 ft,,118,110
449,4,1:46.0,,Defensive rebound by D. Cousins,118,110
450,4,1:31.0,,Turnover by D. Miller (out of bounds lost ball),118,110
451,4,1:14.0,Personal foul by R. Rondo (drawn by D. Green),,118,110
452,4,1:14.0,,Technical foul by D. Cousins,118,110
453,4,1:14.0,,D. Cunningham enters the game for D. Cousins,118,110
454,4,1:14.0,O. Casspi enters the game for K. Durant,,118,110
455,4,1:14.0,S. Curry makes free throw 2 of 2,,119,110
456,4,1:14.0,S. Curry makes free throw 1 of 2,,120,110
457,4,1:14.0,,New Orleans full timeout,120,110
458,4,1:12.0,,Personal foul by O. Casspi (drawn by J. Holiday),120,110
459,4,1:08.0,,E. Moore makes 3-pt jump shot from 25 ft (assist by D. Cunningham),120,113
460,4,0:59.0,Personal foul by E. Moore (drawn by D. Green),,120,113
461,4,0:59.0,D. Green makes free throw 1 of 2,,121,113
462,4,0:59.0,N. Young enters the game for S. Curry,,121,113
463,4,0:59.0,D. Green makes free throw 2 of 2,,122,113
464,4,0:49.0,,E. Moore makes 2-pt jump shot from 22 ft,122,115
465,4,0:46.0,Personal foul by E. Moore (drawn by D. Green),,122,115
466,4,0:46.0,D. Green makes free throw 1 of 2,,123,115
467,4,0:46.0,D. Green makes free throw 2 of 2,,124,115
468,4,0:36.0,,Turnover by E. Moore (out of bounds lost ball),124,115
469,4,0:27.0,Personal foul by J. Holiday (drawn by K. Thompson),,124,115
470,4,0:27.0,K. Thompson makes free throw 1 of 2,,125,115
471,4,0:27.0,K. Thompson misses free throw 2 of 2,,125,115
472,4,0:24.0,,Defensive rebound by D. Cunningham,125,115
473,4,0:14.0,,Turnover by R. Rondo (bad pass; steal by K. Thompson),125,115
