,QUARTER,TIME_REMAINING,MEMPHIS_ACTION,LA CLIPPERS_ACTION,MEMPHIS_SCORE,LA CLIPPERS_SCORE
384,4,7:03.0,D. Brooks misses 2-pt jump shot from 19 ft,,94,88
385,4,7:00.0,,Defensive rebound by D. Jordan,94,88
386,4,6:49.0,,P. Beverley makes 2-pt layup from 2 ft,94,90
387,4,6:48.0,Memphis full timeout,,94,90
388,4,6:25.0,M. Conley misses 3-pt jump shot from 25 ft,,94,90
389,4,6:23.0,,Defensive rebound by B. Griffin,94,90
390,4,6:06.0,,B. Griffin misses 2-pt jump shot from 21 ft,94,90
391,4,6:02.0,Defensive rebound by B. Wright,,94,90
392,4,5:56.0,M. Gasol makes 3-pt jump shot from 25 ft (assist by M. Chalmers),,97,90
393,4,5:43.0,,L. Williams misses 3-pt jump shot from 22 ft,97,90
394,4,5:41.0,Defensive rebound by M. Conley,,97,90
395,4,5:36.0,M. Gasol misses 3-pt jump shot from 25 ft,,97,90
396,4,5:32.0,,Defensive rebound by B. Griffin,97,90
397,4,5:27.0,,L. Williams misses 3-pt jump shot from 24 ft,97,90
398,4,5:26.0,,Offensive rebound by Team,97,90
399,4,5:26.0,Loose ball foul by D. Brooks (drawn by B. Griffin),,97,90
400,4,5:26.0,J. Ennis enters the game for D. Brooks,,97,90
401,4,5:18.0,,A. Rivers misses 2-pt jump shot from 8 ft,97,90
402,4,5:16.0,Defensive rebound by M. Chalmers,,97,90
403,4,5:12.0,M. Conley misses 2-pt jump shot from 12 ft,,97,90
404,4,5:09.0,,Defensive rebound by B. Griffin,97,90
405,4,5:07.0,,Turnover by B. Griffin (out of bounds lost ball),97,90
406,4,5:07.0,,D. Gallinari enters the game for L. Williams,97,90
407,4,4:57.0,J. Ennis makes 3-pt jump shot from 23 ft (assist by M. Conley),,100,90
408,4,4:55.0,,LA Clippers full timeout,100,90
409,4,4:55.0,T. Evans enters the game for M. Chalmers,,100,90
410,4,4:35.0,,B. Griffin makes 2-pt layup from 1 ft,100,92
411,4,4:15.0,M. Gasol makes 2-pt jump shot from 8 ft,,102,92
412,4,3:48.0,,B. Griffin makes 2-pt jump shot from 18 ft,102,94
413,4,3:23.0,M. Conley makes 2-pt layup from 2 ft,,104,94
414,4,3:10.0,,Personal foul by J. Ennis (drawn by P. Beverley),104,94
415,4,3:10.0,,P. Beverley makes free throw 1 of 2,104,95
416,4,3:10.0,,P. Beverley makes free throw 2 of 2,104,96
417,4,2:45.0,M. Conley makes 2-pt jump shot from 16 ft (assist by T. Evans),,106,96
418,4,2:22.0,,P. Beverley misses 2-pt jump shot from 18 ft,106,96
419,4,2:20.0,Defensive rebound by J. Ennis,,106,96
420,4,2:08.0,T. Evans misses 3-pt jump shot from 27 ft,,106,96
421,4,2:05.0,,Defensive rebound by Team,106,96
422,4,1:55.0,,Shooting foul by B. Wright (drawn by A. Rivers),106,96
423,4,1:55.0,,A. Rivers makes free throw 1 of 2,106,97
424,4,1:55.0,,A. Rivers makes free throw 2 of 2,106,98
425,4,1:41.0,M. Conley misses 2-pt jump shot from 11 ft,,106,98
426,4,1:38.0,,Defensive rebound by A. Rivers,106,98
427,4,1:25.0,,B. Griffin makes 2-pt dunk from 1 ft,106,100
428,4,1:07.0,B. Wright misses 2-pt jump shot from 8 ft,,106,100
429,4,1:04.0,Offensive rebound by T. Evans,,106,100
430,4,1:01.0,Memphis full timeout,,106,100
431,4,0:46.0,T. Evans makes 2-pt layup from 2 ft,,108,100
432,4,0:46.0,,LA Clippers full timeout,108,100
433,4,0:46.0,,L. Williams enters the game for A. Rivers,108,100
434,4,0:43.0,,B. Griffin misses 3-pt jump shot from 25 ft,108,100
435,4,0:39.0,Defensive rebound by M. Gasol,,108,100
436,4,0:38.0,Personal take foul by D. Jordan (drawn by M. Gasol),,108,100
437,4,0:38.0,,A. Rivers enters the game for L. Williams,108,100
438,4,0:38.0,,S. Thornwell enters the game for D. Jordan,108,100
439,4,0:38.0,M. Chalmers enters the game for B. Wright,,108,100
440,4,0:37.0,Personal foul by S. Thornwell (drawn by M. Chalmers),,108,100
441,4,0:37.0,M. Chalmers misses free throw 1 of 2,,108,100
442,4,0:37.0,Offensive rebound by Team,,108,100
443,4,0:37.0,,L. Williams enters the game for S. Thornwell,108,100
444,4,0:37.0,M. Chalmers makes free throw 2 of 2,,109,100
445,4,0:30.0,,P. Beverley makes 2-pt layup from 1 ft (assist by A. Rivers),109,102
446,4,0:29.0,Personal take foul by A. Rivers (drawn by M. Gasol),,109,102
447,4,0:29.0,M. Gasol makes free throw 1 of 2,,110,102
448,4,0:29.0,M. Gasol makes free throw 2 of 2,,111,102
449,4,0:27.0,,L. Williams misses 3-pt jump shot from 31 ft,111,102
450,4,0:23.0,,Offensive rebound by P. Beverley,111,102
451,4,0:23.0,,Shooting foul by J. Ennis (drawn by P. Beverley),111,102
452,4,0:23.0,J. Martin enters the game for J. Ennis,,111,102
453,4,0:23.0,,P. Beverley makes free throw 1 of 2,111,103
454,4,0:23.0,,P. Beverley makes free throw 2 of 2,111,104
455,4,0:22.0,Personal take foul by B. Griffin (drawn by M. Gasol),,111,104
456,4,0:22.0,M. Gasol makes free throw 1 of 2,,112,104
457,4,0:22.0,B. Wright enters the game for J. Martin,,112,104
458,4,0:22.0,M. Gasol makes free throw 2 of 2,,113,104
459,4,0:15.0,,A. Rivers misses 3-pt jump shot from 24 ft,113,104
460,4,0:09.0,Defensive rebound by M. Chalmers,,113,104
