,QUARTER,TIME_REMAINING,TORONTO_ACTION,BOSTON_ACTION,TORONTO_SCORE,BOSTON_SCORE
382,4,5:31.0,,J. Tatum misses 2-pt jump shot from 12 ft,92,94
383,4,5:28.0,Defensive rebound by P. Siakam,,92,94
384,4,5:26.0,D. DeRozan makes 2-pt layup from 1 ft (assist by K. Lowry),,94,94
385,4,5:13.0,,Personal foul by N. Powell (drawn by J. Tatum),94,94
386,4,5:13.0,,A. Horford enters the game for S. Ojeleye,94,94
387,4,5:13.0,,T. Rozier enters the game for G. Monroe,94,94
388,4,5:05.0,,A. Horford makes 2-pt layup from 1 ft (assist by T. Rozier),94,96
389,4,5:05.0,,Shooting foul by D. DeRozan (drawn by A. Horford),94,96
390,4,5:05.0,,A. Horford makes free throw 1 of 1,94,97
391,4,4:40.0,N. Powell misses 3-pt jump shot from 24 ft,,94,97
392,4,4:38.0,,Defensive rebound by M. Morris,94,97
393,4,4:36.0,,J. Tatum misses 2-pt layup from 2 ft,94,97
394,4,4:33.0,Defensive rebound by D. DeRozan,,94,97
395,4,4:33.0,Turnover by D. DeRozan (bad pass),,94,97
396,4,4:18.0,,M. Morris makes 3-pt jump shot from 26 ft (assist by T. Rozier),94,100
397,4,4:06.0,P. Siakam misses 2-pt layup from 3 ft (block by M. Morris),,94,100
398,4,4:05.0,Offensive rebound by Team,,94,100
399,4,4:05.0,S. Ibaka enters the game for J. Valančiūnas,,94,100
400,4,3:56.0,Turnover by P. Siakam (lost ball; steal by J. Brown),,94,100
401,4,3:54.0,,Shooting foul by D. DeRozan (drawn by T. Rozier),94,100
402,4,3:54.0,,T. Rozier makes free throw 1 of 2,94,101
403,4,3:54.0,C. Miles enters the game for N. Powell,,94,101
404,4,3:54.0,O. Anunoby enters the game for P. Siakam,,94,101
405,4,3:54.0,,T. Rozier makes free throw 2 of 2,94,102
406,4,3:34.0,Turnover by O. Anunoby (lost ball; steal by T. Rozier),,94,102
407,4,3:30.0,,A. Horford misses 2-pt layup from 1 ft (block by D. DeRozan),94,102
408,4,3:30.0,,Offensive rebound by Team,94,102
409,4,3:30.0,Toronto full timeout,,94,102
410,4,3:19.0,,J. Tatum makes 2-pt layup from 1 ft (assist by M. Morris),94,104
411,4,3:04.0,K. Lowry makes 3-pt jump shot from 23 ft (assist by D. DeRozan),,97,104
412,4,2:43.0,,Shooting foul by O. Anunoby (drawn by A. Horford),97,104
413,4,2:43.0,,A. Horford makes free throw 1 of 2,97,105
414,4,2:43.0,,A. Horford misses free throw 2 of 2,97,105
415,4,2:41.0,Defensive rebound by S. Ibaka,,97,105
416,4,2:27.0,Turnover by C. Miles (lost ball; steal by J. Brown),,97,105
417,4,2:04.0,,T. Rozier misses 2-pt jump shot from 21 ft,97,105
418,4,2:01.0,Defensive rebound by C. Miles,,97,105
419,4,1:54.0,C. Miles misses 3-pt jump shot from 24 ft,,97,105
420,4,1:54.0,,Defensive rebound by Team,97,105
421,4,1:35.0,,M. Morris misses 2-pt jump shot from 9 ft,97,105
422,4,1:33.0,Defensive rebound by K. Lowry,,97,105
423,4,1:30.0,K. Lowry misses 2-pt layup from 5 ft (block by M. Morris),,97,105
424,4,1:26.0,,Defensive rebound by A. Horford,97,105
425,4,1:24.0,,Shooting foul by D. DeRozan (drawn by J. Tatum),97,105
426,4,1:24.0,,J. Tatum makes free throw 1 of 2,97,106
427,4,1:24.0,F. VanVleet enters the game for C. Miles,,97,106
428,4,1:24.0,,J. Tatum makes free throw 2 of 2,97,107
429,4,1:13.0,Turnover by K. Lowry (step out of bounds),,97,107
430,4,0:53.0,Offensive charge foul by M. Morris (drawn by O. Anunoby),,97,107
431,4,0:53.0,,Turnover by M. Morris (offensive foul),97,107
432,4,0:53.0,Toronto full timeout,,97,107
433,4,0:53.0,C. Miles enters the game for O. Anunoby,,97,107
434,4,0:53.0,J. Valančiūnas enters the game for F. VanVleet,,97,107
435,4,0:43.0,D. DeRozan misses 3-pt jump shot from 24 ft,,97,107
436,4,0:40.0,,Defensive rebound by A. Horford,97,107
437,4,0:36.0,,T. Rozier makes 2-pt layup from 1 ft,97,109
438,4,0:20.0,K. Lowry misses 3-pt jump shot from 26 ft,,97,109
439,4,0:19.0,Offensive rebound by D. DeRozan,,97,109
440,4,0:18.0,D. DeRozan makes 2-pt layup from 2 ft,,99,109
441,4,0:10.0,,Personal foul by C. Miles (drawn by M. Morris),99,109
442,4,0:10.0,,M. Morris makes free throw 1 of 2,99,110
443,4,0:10.0,,J. Bird enters the game for M. Morris,99,110
444,4,0:10.0,,J. Bird misses free throw 2 of 2,99,110
445,4,0:10.0,,X. Silas enters the game for J. Brown,99,110
446,4,0:10.0,,A. Nader enters the game for T. Rozier,99,110
447,4,0:10.0,,K. Allen enters the game for A. Horford,99,110
448,4,0:08.0,Defensive rebound by J. Valančiūnas,,99,110
449,4,0:02.0,K. Lowry misses 3-pt jump shot from 28 ft,,99,110
450,4,0:02.0,,Defensive rebound by A. Nader,99,110
