,QUARTER,TIME_REMAINING,PHOENIX_ACTION,GOLDEN STATE_ACTION,PHOENIX_SCORE,GOLDEN STATE_SCORE
393,4,7:26.0,,D. West makes 2-pt hook shot from 7 ft,77,116
394,4,7:18.0,Shooting foul by D. West (drawn by E. Payton),,77,116
395,4,7:18.0,E. Payton makes free throw 1 of 2,,78,116
396,4,7:18.0,J. Jackson enters the game for T. Warren,,78,116
397,4,7:18.0,E. Payton makes free throw 2 of 2,,79,116
398,4,7:13.0,,S. Livingston makes 2-pt jump shot from 13 ft,79,118
399,4,7:04.0,J. Dudley misses 3-pt jump shot from 26 ft,,79,118
400,4,6:59.0,,Defensive rebound by O. Casspi,79,118
401,4,6:51.0,,S. Livingston misses 2-pt hook shot from 3 ft,79,118
402,4,6:46.0,Defensive rebound by J. Dudley,,79,118
403,4,6:44.0,E. Payton misses 2-pt layup from 1 ft (block by D. West),,79,118
404,4,6:44.0,,Defensive rebound by Team,79,118
405,4,6:44.0,,Z. Pachulia enters the game for K. Looney,79,118
406,4,6:26.0,,S. Livingston makes 2-pt jump shot from 15 ft (assist by Z. Pachulia),79,120
407,4,6:09.0,E. Payton misses 2-pt jump shot from 18 ft,,79,120
408,4,6:03.0,,Defensive rebound by O. Casspi,79,120
409,4,5:54.0,,Turnover by Team (shot clock),79,120
410,4,5:43.0,J. Gray enters the game for E. Payton,,79,120
411,4,5:26.0,D. Reed misses 2-pt jump shot from 19 ft,,79,120
412,4,5:22.0,,Defensive rebound by O. Casspi,79,120
413,4,5:03.0,,S. Livingston misses 2-pt jump shot from 10 ft,79,120
414,4,4:58.0,Defensive rebound by D. Bender,,79,120
415,4,4:52.0,J. Jackson misses 2-pt layup from 4 ft (block by D. West),,79,120
416,4,4:47.0,,Defensive rebound by Z. Pachulia,79,120
417,4,4:44.0,,Golden State full timeout,79,120
418,4,4:44.0,,K. Looney enters the game for S. Livingston,79,120
419,4,4:44.0,,A. Iguodala enters the game for D. West,79,120
420,4,4:33.0,,A. Iguodala makes 2-pt jump shot from 14 ft (assist by Z. Pachulia),79,122
421,4,4:10.0,Personal foul by Z. Pachulia (drawn by D. Bender),,79,122
422,4,4:04.0,J. Gray misses 3-pt jump shot from 24 ft,,79,122
423,4,4:01.0,,Defensive rebound by O. Casspi,79,122
424,4,3:44.0,,N. Young misses 2-pt layup from 1 ft (block by D. Reed),79,122
425,4,3:38.0,Defensive rebound by D. Reed,,79,122
426,4,3:37.0,J. Gray misses 2-pt layup from 1 ft,,79,122
427,4,3:32.0,,Defensive rebound by A. Iguodala,79,122
428,4,3:26.0,,Offensive foul by K. Looney (drawn by D. Reed),79,122
429,4,3:26.0,,Turnover by K. Looney (offensive foul),79,122
430,4,3:26.0,,J. McGee enters the game for Z. Pachulia,79,122
431,4,3:18.0,J. Gray misses 2-pt layup from 1 ft (block by A. Iguodala),,79,122
432,4,3:18.0,Offensive rebound by Team,,79,122
433,4,3:14.0,Turnover by J. Dudley (bad pass; steal by K. Looney),,79,122
434,4,3:11.0,,O. Casspi makes 2-pt layup from 1 ft,79,124
435,4,3:11.0,,Shooting foul by D. Reed (drawn by O. Casspi),79,124
436,4,3:11.0,,O. Casspi makes free throw 1 of 1,79,125
437,4,2:57.0,J. Jackson makes 2-pt layup from 2 ft,,81,125
438,4,2:31.0,,O. Casspi misses 2-pt jump shot from 12 ft,81,125
439,4,2:26.0,Defensive rebound by D. Reed,,81,125
440,4,2:23.0,Turnover by J. Dudley (palming),,81,125
441,4,2:07.0,,J. McGee misses 2-pt hook shot from 4 ft,81,125
442,4,2:03.0,,Offensive rebound by N. Young,81,125
443,4,2:02.0,,N. Young misses 3-pt jump shot from 22 ft,81,125
444,4,1:56.0,Defensive rebound by D. Reed,,81,125
445,4,1:56.0,J. Jackson makes 2-pt dunk at rim (assist by D. Reed),,83,125
446,4,1:31.0,,N. Young makes 2-pt jump shot from 12 ft (assist by J. McGee),83,127
447,4,1:23.0,J. Gray misses 2-pt layup at rim,,83,127
448,4,1:18.0,,Defensive rebound by N. Young,83,127
449,4,1:07.0,,J. McGee misses 2-pt jump shot from 13 ft,83,127
450,4,1:03.0,Defensive rebound by D. Reed,,83,127
451,4,0:56.0,J. Gray misses 3-pt jump shot from 24 ft,,83,127
452,4,0:52.0,,Defensive rebound by J. McGee,83,127
453,4,0:30.0,,O. Casspi makes 2-pt jump shot from 11 ft (assist by A. Iguodala),83,129
454,4,0:20.0,D. Reed misses 3-pt jump shot from 25 ft,,83,129
455,4,0:16.0,,Defensive rebound by O. Casspi,83,129
