,QUARTER,TIME_REMAINING,CHICAGO_ACTION,BOSTON_ACTION,CHICAGO_SCORE,BOSTON_SCORE
386,4,5:33.0,C. Felício enters the game for B. Portis,,84,107
387,4,5:33.0,Q. Pondexter enters the game for D. Nwaba,,84,107
388,4,5:24.0,Shooting foul by D. Theis (drawn by C. Felício),,84,107
389,4,5:24.0,C. Felício makes free throw 1 of 2,,85,107
390,4,5:24.0,C. Felício misses free throw 2 of 2,,85,107
391,4,5:20.0,,Defensive rebound by J. Tatum,85,107
392,4,5:01.0,,Shooting foul by D. Valentine (drawn by D. Theis),85,107
393,4,5:01.0,,D. Theis makes free throw 1 of 2,85,108
394,4,5:01.0,,M. Smart enters the game for K. Irving,85,108
395,4,5:01.0,,D. Theis makes free throw 2 of 2,85,109
396,4,4:46.0,L. Markkanen misses 2-pt jump shot from 12 ft,,85,109
397,4,4:43.0,,Defensive rebound by D. Theis,85,109
398,4,4:36.0,,J. Tatum misses 3-pt jump shot from 26 ft,85,109
399,4,4:33.0,Defensive rebound by Q. Pondexter,,85,109
400,4,4:28.0,C. Felício misses 2-pt layup from 1 ft,,85,109
401,4,4:26.0,,Defensive rebound by D. Theis,85,109
402,4,4:08.0,,D. Theis misses 2-pt dunk from 2 ft,85,109
403,4,4:06.0,Defensive rebound by J. Grant,,85,109
404,4,4:05.0,Personal foul by M. Smart (drawn by J. Grant),,85,109
405,4,4:05.0,J. Grant misses free throw 1 of 2,,85,109
406,4,4:05.0,Offensive rebound by Team,,85,109
407,4,4:05.0,P. Zipser enters the game for L. Markkanen,,85,109
408,4,4:05.0,J. Grant makes free throw 2 of 2,,86,109
409,4,3:57.0,,M. Smart misses 3-pt jump shot from 26 ft,86,109
410,4,3:53.0,Defensive rebound by D. Valentine,,86,109
411,4,3:40.0,Turnover by D. Valentine (lost ball; steal by M. Smart),,86,109
412,4,3:36.0,,J. Tatum misses 2-pt layup from 2 ft,86,109
413,4,3:33.0,Defensive rebound by C. Felício,,86,109
414,4,3:21.0,J. Grant makes 3-pt jump shot from 22 ft (assist by P. Zipser),,89,109
415,4,2:55.0,,J. Tatum makes 2-pt layup from 2 ft,89,111
416,4,2:49.0,Q. Pondexter misses 2-pt layup from 2 ft (block by M. Smart),,89,111
417,4,2:49.0,Offensive rebound by Team,,89,111
418,4,2:49.0,,G. Yabusele enters the game for J. Tatum,89,111
419,4,2:49.0,,K. Allen enters the game for M. Smart,89,111
420,4,2:45.0,Turnover by J. Grant (bad pass; steal by D. Theis),,89,111
421,4,2:39.0,,T. Rozier makes 2-pt dunk from 1 ft (assist by D. Theis),89,113
422,4,2:21.0,Shooting foul by D. Theis (drawn by P. Zipser),,89,113
423,4,2:21.0,P. Zipser misses free throw 1 of 2,,89,113
424,4,2:21.0,Offensive rebound by Team,,89,113
425,4,2:21.0,P. Zipser makes free throw 2 of 2,,90,113
426,4,2:05.0,,Personal foul by D. Valentine (drawn by K. Allen),90,113
427,4,2:05.0,,K. Allen makes free throw 1 of 2,90,114
428,4,2:05.0,,K. Allen makes free throw 2 of 2,90,115
429,4,1:52.0,Turnover by J. Grant (bad pass; steal by D. Theis),,90,115
430,4,1:40.0,,K. Allen misses 3-pt jump shot from 26 ft,90,115
431,4,1:36.0,Defensive rebound by Q. Pondexter,,90,115
432,4,1:29.0,P. Zipser makes 2-pt layup from 1 ft (assist by C. Felício),,92,115
433,4,1:08.0,,T. Rozier makes 2-pt layup from 2 ft,92,117
434,4,0:57.0,J. Grant misses 3-pt jump shot from 26 ft,,92,117
435,4,0:53.0,,Defensive rebound by D. Theis,92,117
436,4,0:41.0,,G. Yabusele misses 3-pt jump shot from 26 ft,92,117
437,4,0:37.0,Defensive rebound by Q. Pondexter,,92,117
438,4,0:27.0,D. Valentine misses 3-pt jump shot from 23 ft,,92,117
439,4,0:24.0,,Defensive rebound by T. Rozier,92,117
440,4,0:01.0,,Turnover by Team (shot clock),92,117
