,QUARTER,TIME_REMAINING,PORTLAND_ACTION,UTAH_ACTION,PORTLAND_SCORE,UTAH_SCORE
387,4,7:36.0,,T. Sefolosha makes free throw 1 of 1,77,79
388,4,7:18.0,D. Lillard makes 3-pt jump shot from 24 ft,,80,79
389,4,6:52.0,,J. Jerebko makes 3-pt jump shot from 25 ft (assist by D. Mitchell),80,82
390,4,6:30.0,D. Lillard misses 3-pt jump shot from 28 ft,,80,82
391,4,6:28.0,,Defensive rebound by J. Jerebko,80,82
392,4,6:20.0,,T. Sefolosha misses 3-pt jump shot from 23 ft,80,82
393,4,6:15.0,,Offensive rebound by R. Rubio,80,82
394,4,6:10.0,,T. Sefolosha misses 2-pt jump shot from 21 ft,80,82
395,4,6:08.0,Defensive rebound by D. Lillard,,80,82
396,4,6:03.0,,Loose ball foul by T. Sefolosha (drawn by D. Lillard),80,82
397,4,6:03.0,,J. Ingles enters the game for J. Jerebko,80,82
398,4,6:03.0,,R. Gobert enters the game for T. Sefolosha,80,82
399,4,6:03.0,C. McCollum enters the game for P. Connaughton,,80,82
400,4,5:56.0,J. Nurkić makes 2-pt layup from 2 ft (assist by E. Turner),,82,82
401,4,5:39.0,,Turnover by R. Rubio (bad pass; steal by D. Lillard),82,82
402,4,5:34.0,C. McCollum makes 2-pt jump shot from 10 ft (assist by D. Lillard),,84,82
403,4,5:33.0,,Utah full timeout,84,82
404,4,5:33.0,,T. Sefolosha enters the game for D. Favors,84,82
405,4,5:19.0,,D. Mitchell misses 2-pt jump shot from 16 ft,84,82
406,4,5:17.0,,Offensive rebound by D. Mitchell,84,82
407,4,5:14.0,,R. Gobert makes 2-pt layup from 2 ft (assist by D. Mitchell),84,84
408,4,4:59.0,Shooting foul by D. Mitchell (drawn by D. Lillard),,84,84
409,4,4:59.0,D. Lillard makes free throw 1 of 2,,85,84
410,4,4:59.0,D. Lillard makes free throw 2 of 2,,86,84
411,4,4:43.0,,Personal foul by D. Lillard (drawn by R. Rubio),86,84
412,4,4:39.0,,D. Mitchell misses 2-pt jump shot from 11 ft,86,84
413,4,4:34.0,,Offensive rebound by D. Mitchell,86,84
414,4,4:34.0,,D. Mitchell makes 2-pt layup at rim,86,86
415,4,4:20.0,D. Lillard makes 3-pt jump shot from 27 ft (assist by J. Nurkić),,89,86
416,4,4:01.0,,J. Ingles misses 2-pt layup from 6 ft (block by E. Turner),89,86
417,4,4:01.0,Defensive rebound by Team,,89,86
418,4,3:49.0,Turnover by C. McCollum (out of bounds lost ball),,89,86
419,4,3:49.0,,Utah full timeout,89,86
420,4,3:42.0,,D. Mitchell misses 3-pt jump shot from 25 ft,89,86
421,4,3:40.0,Defensive rebound by D. Lillard,,89,86
422,4,3:22.0,C. McCollum makes 3-pt jump shot from 24 ft (assist by D. Lillard),,92,86
423,4,3:08.0,,R. Rubio misses 3-pt jump shot from 25 ft,92,86
424,4,3:05.0,Defensive rebound by J. Nurkić,,92,86
425,4,3:04.0,Portland full timeout,,92,86
426,4,2:52.0,Turnover by C. McCollum (lost ball; steal by T. Sefolosha),,92,86
427,4,2:48.0,,R. Rubio makes 3-pt jump shot from 24 ft (assist by T. Sefolosha),92,89
428,4,2:26.0,J. Nurkić misses 2-pt layup from 3 ft (block by R. Gobert),,92,89
429,4,2:24.0,,Defensive rebound by R. Rubio,92,89
430,4,2:19.0,,Turnover by J. Ingles (bad pass; steal by E. Turner),92,89
431,4,2:15.0,C. McCollum misses 3-pt jump shot from 25 ft,,92,89
432,4,2:12.0,Offensive rebound by J. Nurkić,,92,89
433,4,2:12.0,J. Nurkić misses 2-pt layup from 2 ft,,92,89
434,4,2:12.0,,Defensive rebound by J. Ingles,92,89
435,4,2:03.0,,R. Rubio misses 2-pt layup from 2 ft,92,89
436,4,2:03.0,,Offensive rebound by Team,92,89
437,4,2:03.0,M. Harkless enters the game for A. Aminu,,92,89
438,4,1:52.0,,R. Rubio misses 2-pt jump shot from 20 ft,92,89
439,4,1:48.0,Defensive rebound by E. Turner,,92,89
440,4,1:35.0,D. Lillard misses 3-pt jump shot from 29 ft,,92,89
441,4,1:31.0,,Defensive rebound by R. Rubio,92,89
442,4,1:25.0,,T. Sefolosha makes 3-pt jump shot from 22 ft (assist by J. Ingles),92,92
443,4,1:09.0,Turnover by D. Lillard (bad pass; steal by T. Sefolosha),,92,92
444,4,1:04.0,,R. Rubio misses 2-pt jump shot from 17 ft,92,92
445,4,1:00.0,Defensive rebound by D. Lillard,,92,92
446,4,0:45.0,D. Lillard makes 2-pt layup from 1 ft,,94,92
447,4,0:45.0,,Utah full timeout,94,92
448,4,0:29.0,,T. Sefolosha misses 2-pt dunk from 2 ft (block by J. Nurkić),94,92
449,4,0:29.0,,Offensive rebound by R. Gobert,94,92
450,4,0:29.0,,R. Gobert makes 2-pt dunk from 2 ft,94,94
451,4,0:29.0,Portland full timeout,,94,94
452,4,0:13.0,D. Lillard misses 3-pt jump shot from 27 ft,,94,94
453,4,0:10.0,,Defensive rebound by J. Ingles,94,94
454,4,0:09.0,,Turnover by R. Rubio (traveling),94,94
455,4,0:09.0,Portland full timeout,,94,94
456,4,0:09.0,P. Connaughton enters the game for M. Harkless,,94,94
457,4,0:00.0,D. Lillard misses 2-pt jump shot from 16 ft (block by R. Gobert),,94,94
458,4,0:00.0,,Defensive rebound by T. Sefolosha,94,94
459,1OT,4:48.0,,D. Mitchell makes 3-pt jump shot from 25 ft,94,97
460,1OT,4:32.0,Shooting foul by R. Rubio (drawn by J. Nurkić),,94,97
461,1OT,4:32.0,J. Nurkić misses free throw 1 of 2,,94,97
462,1OT,4:32.0,Offensive rebound by Team,,94,97
463,1OT,4:32.0,J. Nurkić misses free throw 2 of 2,,94,97
464,1OT,4:29.0,,Defensive rebound by T. Sefolosha,94,97
465,1OT,4:16.0,,Shooting foul by J. Nurkić (drawn by D. Mitchell),94,97
466,1OT,4:16.0,,D. Mitchell makes free throw 1 of 2,94,98
467,1OT,4:16.0,,D. Mitchell makes free throw 2 of 2,94,99
468,1OT,4:02.0,D. Lillard makes 2-pt jump shot from 20 ft (assist by J. Nurkić),,96,99
469,1OT,3:46.0,,D. Mitchell misses 3-pt jump shot from 27 ft,96,99
470,1OT,3:44.0,Defensive rebound by J. Nurkić,,96,99
471,1OT,3:35.0,J. Nurkić misses 2-pt layup from 1 ft,,96,99
472,1OT,3:32.0,,Defensive rebound by J. Ingles,96,99
473,1OT,3:30.0,,Personal foul by E. Turner (drawn by D. Mitchell),96,99
474,1OT,3:24.0,,Shooting foul by E. Turner (drawn by R. Gobert),96,99
475,1OT,3:24.0,,R. Gobert makes free throw 1 of 2,96,100
476,1OT,3:24.0,,R. Gobert misses free throw 2 of 2,96,100
477,1OT,3:22.0,Defensive rebound by E. Turner,,96,100
478,1OT,3:04.0,J. Nurkić misses 3-pt jump shot from 24 ft,,96,100
479,1OT,3:01.0,,Defensive rebound by R. Gobert,96,100
480,1OT,2:42.0,,Turnover by R. Rubio (lost ball; steal by E. Turner),96,100
481,1OT,2:42.0,Personal foul by D. Mitchell (drawn by C. McCollum),,96,100
482,1OT,2:30.0,D. Lillard misses 3-pt jump shot from 28 ft,,96,100
483,1OT,2:26.0,,Defensive rebound by J. Ingles,96,100
484,1OT,2:14.0,,R. Rubio makes 2-pt jump shot from 15 ft,96,102
485,1OT,1:55.0,C. McCollum makes 2-pt jump shot from 10 ft,,98,102
486,1OT,1:39.0,,Shooting foul by J. Nurkić (drawn by R. Gobert),98,102
487,1OT,1:39.0,,R. Gobert misses free throw 1 of 2,98,102
488,1OT,1:39.0,,Offensive rebound by Team,98,102
489,1OT,1:39.0,,R. Gobert makes free throw 2 of 2,98,103
490,1OT,1:29.0,Personal foul by T. Sefolosha,,98,103
491,1OT,1:29.0,,Technical foul by T. Sefolosha,98,103
492,1OT,1:29.0,D. Lillard makes technical free throw,,99,103
493,1OT,1:18.0,C. McCollum misses 2-pt jump shot from 16 ft,,99,103
494,1OT,1:15.0,,Defensive rebound by R. Rubio,99,103
495,1OT,1:15.0,,Personal foul by C. McCollum (drawn by R. Rubio),99,103
496,1OT,1:15.0,,R. Rubio makes free throw 1 of 2,99,104
497,1OT,1:15.0,,R. Rubio makes free throw 2 of 2,99,105
498,1OT,1:09.0,D. Lillard makes 2-pt dunk from 1 ft,,101,105
499,1OT,0:57.0,,Shooting foul by D. Lillard (drawn by R. Rubio),101,105
500,1OT,0:57.0,,R. Rubio makes free throw 1 of 2,101,106
501,1OT,0:57.0,,R. Rubio makes free throw 2 of 2,101,107
502,1OT,0:50.0,E. Turner misses 3-pt jump shot from 24 ft,,101,107
503,1OT,0:46.0,Offensive rebound by M. Harkless,,101,107
504,1OT,0:46.0,M. Harkless makes 2-pt layup from 1 ft,,103,107
505,1OT,0:31.0,,R. Rubio makes 3-pt jump shot from 24 ft,103,110
506,1OT,0:30.0,Portland full timeout,,103,110
507,1OT,0:30.0,P. Connaughton enters the game for J. Nurkić,,103,110
508,1OT,0:28.0,D. Lillard misses 3-pt jump shot from 24 ft,,103,110
509,1OT,0:23.0,Offensive rebound by D. Lillard,,103,110
510,1OT,0:23.0,Turnover by D. Lillard (bad pass),,103,110
511,1OT,0:17.0,,Personal foul by E. Turner (drawn by R. Rubio),103,110
512,1OT,0:17.0,,R. Rubio makes free throw 1 of 2,103,111
513,1OT,0:17.0,,R. Rubio makes free throw 2 of 2,103,112
514,1OT,0:12.0,C. McCollum misses 3-pt jump shot from 25 ft,,103,112
515,1OT,0:09.0,,Defensive rebound by D. Mitchell,103,112
