,QUARTER,TIME_REMAINING,DENVER_ACTION,LA LAKERS_ACTION,DENVER_SCORE,LA LAKERS_SCORE
382,4,10:36.0,,Shooting foul by J. Hernangómez (drawn by J. Hart),84,103
383,4,10:36.0,,J. Hart misses free throw 1 of 2,84,103
384,4,10:36.0,,Offensive rebound by Team,84,103
385,4,10:36.0,,J. Hart makes free throw 2 of 2,84,104
386,4,10:24.0,J. Murray misses 3-pt jump shot from 26 ft,,84,104
387,4,10:21.0,,Defensive rebound by L. Ball,84,104
388,4,10:17.0,,J. Clarkson misses 3-pt jump shot from 25 ft,84,104
389,4,10:12.0,Defensive rebound by T. Lyles,,84,104
390,4,10:08.0,J. Murray makes 2-pt jump shot from 2 ft,,86,104
391,4,9:53.0,,L. Ball makes 2-pt layup from 1 ft (assist by J. Randle),86,106
392,4,9:42.0,Turnover by M. Plumlee (traveling),,86,106
393,4,9:32.0,,J. Randle makes 3-pt jump shot from 27 ft (assist by L. Ball),86,109
394,4,9:31.0,Denver full timeout,,86,109
395,4,9:31.0,,K. Kuzma enters the game for C. Brewer,86,109
396,4,9:23.0,Personal foul by J. Clarkson (drawn by M. Plumlee),,86,109
397,4,9:12.0,J. Murray misses 2-pt layup from 1 ft,,86,109
398,4,9:07.0,Offensive rebound by J. Hernangómez,,86,109
399,4,9:07.0,J. Hernangómez makes 2-pt layup at rim,,88,109
400,4,9:03.0,,Offensive foul by J. Randle (drawn by J. Murray),88,109
401,4,9:03.0,,Turnover by J. Randle (offensive foul),88,109
402,4,8:50.0,Shooting foul by L. Ball (drawn by W. Barton),,88,109
403,4,8:50.0,W. Barton misses free throw 1 of 2,,88,109
404,4,8:50.0,Offensive rebound by Team,,88,109
405,4,8:50.0,W. Barton makes free throw 2 of 2,,89,109
406,4,8:35.0,,K. Kuzma makes 2-pt jump shot from 10 ft (assist by L. Ball),89,111
407,4,8:18.0,J. Murray misses 2-pt layup from 2 ft,,89,111
408,4,8:15.0,,Defensive rebound by L. Ball,89,111
409,4,8:11.0,,Turnover by J. Clarkson (bad pass; steal by J. Murray),89,111
410,4,8:06.0,Personal block foul by J. Clarkson (drawn by J. Murray),,89,111
411,4,7:59.0,Def 3 sec tech foul by K. Kuzma,,89,111
412,4,7:59.0,J. Murray makes technical free throw,,90,111
413,4,7:46.0,Turnover by W. Barton (traveling),,90,111
414,4,7:29.0,,J. Randle misses 3-pt jump shot from 25 ft,90,111
415,4,7:25.0,Defensive rebound by T. Lyles,,90,111
416,4,7:14.0,J. Murray misses 2-pt layup from 7 ft,,90,111
417,4,7:14.0,Offensive rebound by J. Murray,,90,111
418,4,7:14.0,J. Murray makes 2-pt layup from 7 ft,,92,111
419,4,7:14.0,Shooting foul by J. Randle (drawn by J. Murray),,92,111
420,4,7:14.0,,LA Lakers full timeout,92,111
421,4,7:14.0,,K. Caldwell-Pope enters the game for J. Hart,92,111
422,4,7:14.0,,B. Ingram enters the game for J. Clarkson,92,111
423,4,7:14.0,E. Mudiay enters the game for W. Barton,,92,111
424,4,7:14.0,J. Murray makes free throw 1 of 1,,93,111
425,4,7:01.0,,Shooting foul by M. Plumlee (drawn by B. Ingram),93,111
426,4,7:01.0,,B. Ingram makes free throw 1 of 2,93,112
427,4,7:01.0,,B. Ingram makes free throw 2 of 2,93,113
428,4,6:42.0,J. Hernangómez misses 3-pt jump shot from 26 ft,,93,113
429,4,6:33.0,Offensive rebound by T. Lyles,,93,113
430,4,6:33.0,T. Lyles makes 2-pt dunk at rim,,95,113
431,4,6:27.0,,J. Randle misses 2-pt layup from 2 ft (block by M. Plumlee),95,113
432,4,6:23.0,Defensive rebound by E. Mudiay,,95,113
433,4,6:21.0,J. Hernangómez makes 2-pt layup from 2 ft (assist by J. Murray),,97,113
434,4,6:21.0,,LA Lakers full timeout,97,113
435,4,6:01.0,,K. Kuzma makes 3-pt jump shot from 25 ft (assist by J. Randle),97,116
436,4,5:47.0,T. Lyles makes 2-pt jump shot from 16 ft,,99,116
437,4,5:24.0,,K. Caldwell-Pope makes 3-pt jump shot from 24 ft (assist by K. Kuzma),99,119
438,4,5:04.0,T. Lyles misses 3-pt jump shot from 23 ft,,99,119
439,4,5:02.0,,Defensive rebound by K. Caldwell-Pope,99,119
440,4,4:58.0,,K. Kuzma misses 2-pt jump shot from 2 ft,99,119
441,4,4:54.0,Defensive rebound by T. Lyles,,99,119
442,4,4:39.0,Turnover by J. Murray (lost ball; steal by K. Caldwell-Pope),,99,119
443,4,4:37.0,,Turnover by K. Kuzma (bad pass; steal by E. Mudiay),99,119
444,4,4:34.0,T. Lyles makes 2-pt dunk from 2 ft (assist by E. Mudiay),,101,119
445,4,4:34.0,Shooting foul by K. Kuzma (drawn by T. Lyles),,101,119
446,4,4:34.0,R. Jefferson enters the game for J. Murray,,101,119
447,4,4:34.0,T. Lyles makes free throw 1 of 1,,102,119
448,4,4:15.0,,Turnover by K. Kuzma (lost ball; steal by E. Mudiay),102,119
449,4,4:11.0,Shooting foul by K. Caldwell-Pope (drawn by M. Plumlee),,102,119
450,4,4:11.0,M. Plumlee misses free throw 1 of 2,,102,119
451,4,4:11.0,Offensive rebound by Team,,102,119
452,4,4:11.0,,J. Clarkson enters the game for K. Kuzma,102,119
453,4,4:11.0,M. Plumlee misses free throw 2 of 2,,102,119
454,4,4:03.0,,Defensive rebound by L. Ball,102,119
455,4,3:56.0,,B. Ingram misses 2-pt layup from 6 ft (block by M. Plumlee),102,119
456,4,3:50.0,Defensive rebound by J. Hernangómez,,102,119
457,4,3:48.0,E. Mudiay misses 2-pt jump shot from 2 ft,,102,119
458,4,3:48.0,,Defensive rebound by L. Ball,102,119
459,4,3:40.0,,K. Caldwell-Pope makes 2-pt jump shot from 15 ft,102,121
460,4,3:15.0,R. Jefferson misses 2-pt layup from 2 ft,,102,121
461,4,3:12.0,,Defensive rebound by B. Ingram,102,121
462,4,3:02.0,,J. Clarkson makes 2-pt dunk from 1 ft (assist by J. Randle),102,123
463,4,2:43.0,E. Mudiay makes 3-pt jump shot from 22 ft (assist by J. Hernangómez),,105,123
464,4,2:23.0,,B. Ingram makes 2-pt layup from 2 ft,105,125
465,4,2:02.0,Shooting foul by B. Ingram (drawn by M. Plumlee),,105,125
466,4,2:02.0,M. Plumlee misses free throw 1 of 2,,105,125
467,4,2:02.0,Offensive rebound by Team,,105,125
468,4,2:02.0,,I. Zubac enters the game for L. Ball,105,125
469,4,2:02.0,,J. Hart enters the game for J. Randle,105,125
470,4,2:02.0,M. Plumlee misses free throw 2 of 2,,105,125
471,4,1:58.0,,Defensive rebound by B. Ingram,105,125
472,4,1:42.0,,J. Hart misses 3-pt jump shot from 26 ft,105,125
473,4,1:37.0,,Offensive rebound by B. Ingram,105,125
474,4,1:27.0,,K. Caldwell-Pope misses 3-pt jump shot from 25 ft,105,125
475,4,1:22.0,Defensive rebound by T. Lyles,,105,125
476,4,1:20.0,M. Plumlee makes 2-pt dunk from 2 ft (assist by E. Mudiay),,107,125
477,4,1:06.0,,J. Clarkson misses 2-pt layup from 1 ft,107,125
478,4,1:04.0,Defensive rebound by J. Hernangómez,,107,125
479,4,0:55.0,M. Plumlee makes 2-pt layup from 1 ft (assist by R. Jefferson),,109,125
480,4,0:36.0,,B. Ingram makes 2-pt jump shot from 18 ft,109,127
481,4,0:25.0,Turnover by T. Lyles (lost ball; steal by J. Hart),,109,127
482,4,0:03.0,,B. Ingram misses 3-pt jump shot from 26 ft (block by J. Hernangómez),109,127
483,4,0:00.0,Defensive rebound by T. Lyles,,109,127
484,4,0:00.0,T. Lyles misses 3-pt jump shot from 38 ft,,109,127
485,4,0:00.0,Offensive rebound by Team,,109,127
