,QUARTER,TIME_REMAINING,OKLAHOMA CITY_ACTION,LA LAKERS_ACTION,OKLAHOMA CITY_SCORE,LA LAKERS_SCORE
376,4,3:57.0,,Defensive rebound by A. Caruso,120,90
377,4,3:52.0,,I. Zubac misses 2-pt jump shot from 17 ft,120,90
378,4,3:48.0,Defensive rebound by D. Hamilton,,120,90
379,4,3:41.0,D. Hamilton makes 2-pt jump shot from 11 ft,,122,90
380,4,3:26.0,,Turnover by C. Brewer (bad pass; steal by D. Hamilton),122,90
381,4,3:21.0,K. Singler makes 2-pt layup at rim (assist by D. Hamilton),,124,90
382,4,3:21.0,,LA Lakers full timeout,124,90
383,4,3:21.0,J. Huestis enters the game for T. Ferguson,,124,90
384,4,3:06.0,,Turnover by L. Nance (lost ball; steal by K. Singler),124,90
385,4,2:53.0,D. Johnson makes 2-pt jump shot from 10 ft (assist by D. Hamilton),,126,90
386,4,2:39.0,,C. Brewer makes 2-pt layup from 2 ft (assist by A. Caruso),126,92
387,4,2:29.0,D. Johnson makes 2-pt dunk from 2 ft (assist by D. Hamilton),,128,92
388,4,2:16.0,,L. Nance misses 2-pt jump shot from 5 ft,128,92
389,4,2:14.0,Defensive rebound by N. Collison,,128,92
390,4,1:56.0,D. Johnson misses 2-pt layup at rim (block by J. Hart),,128,92
391,4,1:52.0,,Defensive rebound by L. Nance,128,92
392,4,1:46.0,,C. Brewer misses 2-pt layup from 2 ft,128,92
393,4,1:44.0,Defensive rebound by D. Johnson,,128,92
394,4,1:34.0,D. Hamilton makes 3-pt jump shot from 28 ft,,131,92
395,4,1:21.0,,L. Nance makes 2-pt jump shot from 13 ft (assist by A. Caruso),131,94
396,4,0:58.0,D. Hamilton misses 3-pt jump shot from 23 ft,,131,94
397,4,0:55.0,,Defensive rebound by A. Caruso,131,94
398,4,0:52.0,,J. Hart misses 3-pt jump shot from 26 ft,131,94
399,4,0:49.0,Defensive rebound by Team,,131,94
400,4,0:39.0,D. Hamilton makes 2-pt layup from 1 ft,,133,94
401,4,0:24.0,,J. Hart misses 3-pt jump shot from 26 ft,133,94
402,4,0:19.0,,Offensive rebound by C. Brewer,133,94
403,4,0:15.0,,J. Hart misses 3-pt jump shot from 25 ft,133,94
404,4,0:11.0,,Offensive rebound by C. Brewer,133,94
405,4,0:06.0,,J. Hart misses 3-pt jump shot from 26 ft,133,94
406,4,0:04.0,,Offensive rebound by A. Caruso,133,94
407,4,0:04.0,,A. Caruso makes 2-pt dunk at rim,133,96
