,QUARTER,TIME_REMAINING,PHILADELPHIA_ACTION,CHARLOTTE_ACTION,PHILADELPHIA_SCORE,CHARLOTTE_SCORE
379,4,4:56.0,J. Embiid makes 2-pt dunk from 2 ft (assist by B. Simmons),,122,106
380,4,4:41.0,,D. Howard makes 2-pt dunk from 1 ft (assist by K. Walker),122,108
381,4,4:21.0,J. Embiid misses 3-pt jump shot from 27 ft,,122,108
382,4,4:16.0,,Defensive rebound by M. Williams,122,108
383,4,4:02.0,,Turnover by N. Batum (bad pass),122,108
384,4,3:50.0,B. Simmons makes 2-pt dunk from 1 ft (assist by J. Redick),,124,108
385,4,3:37.0,,Turnover by K. Walker (bad pass; steal by R. Covington),124,108
386,4,3:22.0,Turnover by R. Covington (turnover),,124,108
387,4,3:22.0,,Charlotte full timeout,124,108
388,4,3:22.0,,W. Hernangómez enters the game for D. Howard,124,108
389,4,3:22.0,,D. Bacon enters the game for K. Walker,124,108
390,4,3:22.0,,M. Monk enters the game for M. Williams,124,108
391,4,3:22.0,,J. Stone enters the game for N. Batum,124,108
392,4,3:22.0,A. Johnson enters the game for J. Embiid,,124,108
393,4,3:06.0,,T. Graham misses 3-pt jump shot from 22 ft,124,108
394,4,3:03.0,,Offensive rebound by M. Monk,124,108
395,4,3:03.0,,M. Monk makes 2-pt dunk at rim,124,110
396,4,3:03.0,Philadelphia full timeout,,124,110
397,4,3:03.0,T. Luwawu-Cabarrot enters the game for D. Šarić,,124,110
398,4,3:03.0,M. Belinelli enters the game for J. Redick,,124,110
399,4,3:03.0,R. Holmes enters the game for B. Simmons,,124,110
400,4,3:03.0,E. İlyasova enters the game for R. Covington,,124,110
401,4,3:03.0,T. McConnell enters the game for A. Johnson,,124,110
402,4,2:40.0,T. McConnell makes 2-pt jump shot from 5 ft,,126,110
403,4,2:25.0,,M. Monk misses 3-pt jump shot from 24 ft,126,110
404,4,2:21.0,Defensive rebound by E. İlyasova,,126,110
405,4,2:17.0,R. Holmes misses 2-pt jump shot from 9 ft,,126,110
406,4,2:14.0,,Defensive rebound by W. Hernangómez,126,110
407,4,2:02.0,,M. Monk misses 3-pt jump shot from 25 ft,126,110
408,4,1:59.0,Defensive rebound by E. İlyasova,,126,110
409,4,1:57.0,Philadelphia full timeout,,126,110
410,4,1:57.0,J. Anderson enters the game for M. Belinelli,,126,110
411,4,1:48.0,J. Anderson misses 2-pt jump shot from 21 ft,,126,110
412,4,1:44.0,Offensive rebound by R. Holmes,,126,110
413,4,1:41.0,R. Holmes misses 2-pt jump shot from 5 ft,,126,110
414,4,1:39.0,Offensive rebound by R. Holmes,,126,110
415,4,1:24.0,T. Luwawu-Cabarrot makes 2-pt layup from 1 ft,,128,110
416,4,1:11.0,,Shooting foul by R. Holmes (drawn by W. Hernangómez),128,110
417,4,1:11.0,,W. Hernangómez makes free throw 1 of 2,128,111
418,4,1:11.0,,W. Hernangómez misses free throw 2 of 2,128,111
419,4,1:07.0,Defensive rebound by J. Anderson,,128,111
420,4,0:59.0,R. Holmes misses 2-pt layup from 2 ft,,128,111
421,4,0:58.0,,Defensive rebound by J. Stone,128,111
422,4,0:45.0,,T. Graham misses 3-pt jump shot from 23 ft,128,111
423,4,0:41.0,Defensive rebound by T. McConnell,,128,111
424,4,0:21.0,T. McConnell misses 2-pt layup from 4 ft (block by W. Hernangómez),,128,111
425,4,0:16.0,,Defensive rebound by D. Bacon,128,111
426,4,0:14.0,,M. Monk makes 3-pt jump shot from 25 ft,128,114
