,QUARTER,TIME_REMAINING,LA CLIPPERS_ACTION,MILWAUKEE_ACTION,LA CLIPPERS_SCORE,MILWAUKEE_SCORE
375,4,4:29.0,Shooting foul by J. Parker (drawn by D. Jordan),,111,100
376,4,4:29.0,D. Jordan makes free throw 1 of 2,,112,100
377,4,4:29.0,D. Jordan misses free throw 2 of 2,,112,100
378,4,4:26.0,,Defensive rebound by K. Middleton,112,100
379,4,4:06.0,,E. Bledsoe misses 2-pt layup at rim,112,100
380,4,4:03.0,Defensive rebound by D. Jordan,,112,100
381,4,3:59.0,Turnover by L. Williams (bad pass; steal by K. Middleton),,112,100
382,4,3:54.0,,E. Bledsoe misses 3-pt jump shot from 23 ft,112,100
383,4,3:48.0,,Offensive rebound by J. Parker,112,100
384,4,3:48.0,,J. Parker makes 2-pt layup at rim,112,102
385,4,3:25.0,Turnover by Team (shot clock),,112,102
386,4,3:25.0,LA Clippers full timeout,,112,102
387,4,3:20.0,,Shooting foul by L. Williams (drawn by E. Bledsoe),112,102
388,4,3:20.0,,E. Bledsoe misses free throw 1 of 2,112,102
389,4,3:20.0,,Offensive rebound by Team,112,102
390,4,3:20.0,,E. Bledsoe makes free throw 2 of 2,112,103
391,4,3:06.0,LA Clippers full timeout,,112,103
392,4,3:02.0,S. Thornwell misses 3-pt jump shot from 21 ft (block by J. Parker),,112,103
393,4,3:02.0,Offensive rebound by T. Harris,,112,103
394,4,2:58.0,T. Harris misses 2-pt jump shot from 13 ft,,112,103
395,4,2:57.0,,Defensive rebound by E. Bledsoe,112,103
396,4,2:38.0,,Shooting foul by S. Thornwell (drawn by E. Bledsoe),112,103
397,4,2:38.0,,E. Bledsoe misses free throw 1 of 2,112,103
398,4,2:38.0,,Offensive rebound by Team,112,103
399,4,2:38.0,W. Johnson enters the game for S. Thornwell,,112,103
400,4,2:38.0,,E. Bledsoe makes free throw 2 of 2,112,104
401,4,2:25.0,L. Williams makes 2-pt layup from 1 ft,,114,104
402,4,2:17.0,,Personal foul by L. Williams (drawn by K. Middleton),114,104
403,4,2:17.0,,K. Middleton makes free throw 1 of 2,114,105
404,4,2:17.0,,K. Middleton makes free throw 2 of 2,114,106
405,4,1:59.0,Turnover by L. Williams (bad pass),,114,106
406,4,1:46.0,,E. Bledsoe makes 3-pt jump shot from 26 ft (assist by K. Middleton),114,109
407,4,1:39.0,Personal take foul by K. Middleton (drawn by D. Jordan),,114,109
408,4,1:38.0,Personal take foul by T. Maker (drawn by D. Jordan),,114,109
409,4,1:38.0,D. Jordan misses free throw 1 of 2,,114,109
410,4,1:38.0,Offensive rebound by Team,,114,109
411,4,1:38.0,D. Jordan makes free throw 2 of 2,,115,109
412,4,1:31.0,,T. Maker misses 3-pt jump shot from 23 ft,115,109
413,4,1:31.0,Defensive rebound by D. Jordan,,115,109
414,4,1:31.0,Personal take foul by J. Parker (drawn by D. Jordan),,115,109
415,4,1:31.0,D. Jordan makes free throw 1 of 2,,116,109
416,4,1:31.0,D. Jordan makes free throw 2 of 2,,117,109
417,4,1:31.0,,Milwaukee full timeout,117,109
418,4,1:27.0,,K. Middleton makes 2-pt layup at rim,117,111
419,4,1:25.0,Turnover by D. Jordan (bad pass; steal by K. Middleton),,117,111
420,4,1:21.0,,T. Maker makes 2-pt dunk at rim (assist by E. Bledsoe),117,113
421,4,1:14.0,LA Clippers full timeout,,117,113
422,4,1:14.0,M. Teodosić enters the game for W. Johnson,,117,113
423,4,1:00.0,A. Rivers makes 3-pt jump shot from 22 ft,,120,113
424,4,0:53.0,,Turnover by K. Middleton (bad pass; steal by A. Rivers),120,113
425,4,0:53.0,Personal take foul by J. Parker (drawn by D. Jordan),,120,113
426,4,0:53.0,D. Jordan makes free throw 1 of 2,,121,113
427,4,0:53.0,D. Jordan makes free throw 2 of 2,,122,113
428,4,0:53.0,,Milwaukee full timeout,122,113
429,4,0:46.0,,K. Middleton makes 3-pt jump shot from 25 ft (assist by E. Bledsoe),122,116
430,4,0:41.0,Personal foul by T. Maker (drawn by T. Harris),,122,116
431,4,0:41.0,T. Harris makes free throw 1 of 2,,123,116
432,4,0:41.0,T. Harris makes free throw 2 of 2,,124,116
433,4,0:35.0,,J. Parker makes 2-pt layup from 1 ft (assist by E. Bledsoe),124,118
434,4,0:33.0,Personal foul by T. Maker (drawn by M. Teodosić),,124,118
435,4,0:33.0,M. Teodosić misses free throw 1 of 2,,124,118
436,4,0:33.0,Offensive rebound by Team,,124,118
437,4,0:33.0,M. Teodosić makes free throw 2 of 2,,125,118
438,4,0:29.0,,E. Bledsoe makes 2-pt layup at rim,125,120
439,4,0:23.0,T. Harris makes 2-pt layup from 1 ft (assist by D. Jordan),,127,120
440,4,0:15.0,,J. Terry misses 3-pt jump shot from 23 ft,127,120
441,4,0:12.0,Defensive rebound by T. Harris,,127,120
