,QUARTER,TIME_REMAINING,CLEVELAND_ACTION,WASHINGTON_ACTION,CLEVELAND_SCORE,WASHINGTON_SCORE
398,4,1:57.0,Personal foul by M. Scott (drawn by K. Love),,103,96
399,4,1:57.0,K. Love makes free throw 1 of 2,,104,96
400,4,1:57.0,K. Love makes free throw 2 of 2,,105,96
401,4,1:45.0,,B. Beal misses 3-pt jump shot from 25 ft,105,96
402,4,1:40.0,Defensive rebound by K. Korver,,105,96
403,4,1:17.0,J. Green misses 2-pt jump shot from 6 ft,,105,96
404,4,1:15.0,,Defensive rebound by M. Morris,105,96
405,4,1:09.0,,M. Scott makes 3-pt jump shot from 25 ft (assist by B. Beal),105,99
406,4,0:46.0,L. James misses 3-pt jump shot from 26 ft,,105,99
407,4,0:42.0,Offensive rebound by J. Green,,105,99
408,4,0:39.0,Shooting foul by M. Scott (drawn by L. James),,105,99
409,4,0:39.0,L. James misses free throw 1 of 2,,105,99
410,4,0:39.0,Offensive rebound by Team,,105,99
411,4,0:39.0,J. Crowder enters the game for K. Love,,105,99
412,4,0:39.0,L. James makes free throw 2 of 2,,106,99
413,4,0:39.0,,Washington full timeout,106,99
414,4,0:33.0,,B. Beal misses 3-pt jump shot from 26 ft,106,99
415,4,0:30.0,Defensive rebound by J. Smith,,106,99
416,4,0:07.0,Turnover by Team (shot clock),,106,99
