,QUARTER,TIME_REMAINING,MIAMI_ACTION,ORLANDO_ACTION,MIAMI_SCORE,ORLANDO_SCORE
376,4,1:12.0,,A. Gordon makes free throw 2 of 3,109,107
377,4,1:12.0,,A. Gordon makes free throw 3 of 3,109,108
378,4,0:59.0,T. Johnson makes 3-pt jump shot from 24 ft (assist by G. Dragić),,112,108
379,4,0:48.0,,A. Gordon misses 3-pt jump shot from 24 ft,112,108
380,4,0:44.0,,Offensive rebound by J. Simmons,112,108
381,4,0:42.0,,E. Fournier makes 3-pt jump shot from 24 ft (assist by E. Payton),112,111
382,4,0:24.0,G. Dragić makes 2-pt jump shot from 15 ft,,114,111
383,4,0:23.0,,Orlando full timeout,114,111
384,4,0:15.0,,A. Gordon misses 3-pt jump shot from 25 ft,114,111
385,4,0:13.0,Defensive rebound by T. Johnson,,114,111
386,4,0:13.0,Personal foul by B. Biyombo (drawn by T. Johnson),,114,111
387,4,0:13.0,T. Johnson makes free throw 1 of 2,,115,111
388,4,0:13.0,T. Johnson makes free throw 2 of 2,,116,111
389,4,0:03.0,,E. Fournier misses 3-pt jump shot from 25 ft,116,111
390,4,0:00.0,Defensive rebound by H. Whiteside,,116,111
391,4,0:00.0,Personal foul by B. Biyombo (drawn by H. Whiteside),,116,111
392,4,0:00.0,H. Whiteside misses free throw 1 of 2,,116,111
393,4,0:00.0,Offensive rebound by Team,,116,111
394,4,0:00.0,H. Whiteside makes free throw 2 of 2,,117,111
