,QUARTER,TIME_REMAINING,BROOKLYN_ACTION,PHOENIX_ACTION,BROOKLYN_SCORE,PHOENIX_SCORE
394,3,0:23.0,,D. Booker enters the game for D. Bender,72,68
395,3,0:23.0,C. LeVert enters the game for A. Crabbe,,72,68
396,3,0:04.0,,T. Ulis misses 2-pt jump shot from 10 ft,72,68
397,3,0:00.0,Defensive rebound by S. Kilpatrick,,72,68
398,3,0:00.0,S. Kilpatrick misses 3-pt jump shot from 44 ft,,72,68
399,3,0:00.0,Offensive rebound by Team,,72,68
400,4,11:43.0,,J. Jackson misses 2-pt layup from 3 ft (block by T. Zeller),72,68
401,4,11:39.0,Defensive rebound by J. Harris,,72,68
402,4,11:25.0,T. Zeller misses 2-pt jump shot from 15 ft,,72,68
403,4,11:22.0,,Defensive rebound by J. Jackson,72,68
404,4,11:18.0,,J. Jackson misses 2-pt layup from 3 ft (block by J. Harris),72,68
405,4,11:18.0,Defensive rebound by Team,,72,68
406,4,11:02.0,T. Zeller makes 2-pt dunk at rim (assist by S. Dinwiddie),,74,68
407,4,10:45.0,,T. Daniels misses 3-pt jump shot from 24 ft,74,68
408,4,10:44.0,,Offensive rebound by A. Len,74,68
409,4,10:41.0,Loose ball foul by S. Dinwiddie (drawn by J. Jackson),,74,68
410,4,10:41.0,T. Mozgov enters the game for T. Zeller,,74,68
411,4,10:38.0,,Personal foul by S. Dinwiddie (drawn by T. Ulis),74,68
412,4,10:33.0,,T. Daniels misses 2-pt jump shot from 11 ft,74,68
413,4,10:31.0,,Offensive rebound by Team,74,68
414,4,10:30.0,,Personal foul by D. Carroll (drawn by J. Dudley),74,68
415,4,10:19.0,,Personal foul by T. Mozgov (drawn by A. Len),74,68
416,4,10:14.0,,A. Len makes 2-pt layup from 1 ft (assist by T. Daniels),74,70
417,4,10:14.0,,Shooting foul by T. Mozgov (drawn by A. Len),74,70
418,4,10:14.0,Q. Acy enters the game for T. Mozgov,,74,70
419,4,10:14.0,,A. Len makes free throw 1 of 1,74,71
420,4,9:51.0,Turnover by J. Harris (bad pass; steal by J. Jackson),,74,71
421,4,9:49.0,,J. Jackson makes 2-pt dunk at rim,74,73
422,4,9:49.0,Brooklyn full timeout,,74,73
423,4,9:39.0,Q. Acy misses 3-pt jump shot from 25 ft,,74,73
424,4,9:36.0,,Defensive rebound by A. Len,74,73
425,4,9:17.0,,J. Dudley makes 2-pt layup at rim (assist by A. Len),74,75
426,4,9:02.0,Personal foul by J. Dudley (drawn by S. Dinwiddie),,74,75
427,4,9:02.0,A. Crabbe enters the game for S. Dinwiddie,,74,75
428,4,9:02.0,D. Russell enters the game for J. Harris,,74,75
429,4,8:57.0,Personal block foul by J. Dudley (drawn by A. Crabbe),,74,75
430,4,8:52.0,Shooting foul by A. Len (drawn by D. Russell),,74,75
431,4,8:52.0,D. Russell makes free throw 2 of 2,,75,75
432,4,8:52.0,D. Russell makes free throw 1 of 2,,76,75
433,4,8:52.0,,T. Chandler enters the game for A. Len,76,75
434,4,8:40.0,,T. Daniels misses 3-pt jump shot from 24 ft,76,75
435,4,8:37.0,,Offensive rebound by J. Jackson,76,75
436,4,8:35.0,,Turnover by J. Jackson (bad pass; steal by D. Russell),76,75
437,4,8:30.0,C. LeVert makes 2-pt layup at rim (assist by D. Russell),,78,75
438,4,8:28.0,,Phoenix full timeout,78,75
439,4,8:28.0,,D. Booker enters the game for J. Jackson,78,75
440,4,8:28.0,,T. Warren enters the game for T. Daniels,78,75
441,4,8:28.0,T. Zeller enters the game for D. Carroll,,78,75
442,4,8:18.0,,T. Warren makes 2-pt jump shot from 16 ft (assist by J. Dudley),78,77
443,4,8:05.0,A. Crabbe makes 2-pt jump shot from 20 ft,,80,77
444,4,7:52.0,,Turnover by D. Booker (lost ball; steal by C. LeVert),80,77
445,4,7:48.0,D. Russell makes 2-pt layup at rim,,82,77
446,4,7:26.0,,D. Booker misses 2-pt layup from 1 ft,82,77
447,4,7:22.0,,Offensive rebound by T. Chandler,82,77
448,4,7:22.0,,T. Chandler makes 2-pt layup at rim,82,79
449,4,7:13.0,D. Russell makes 2-pt jump shot from 16 ft,,84,79
450,4,7:02.0,,T. Ulis misses 2-pt jump shot from 13 ft,84,79
451,4,6:59.0,Defensive rebound by A. Crabbe,,84,79
452,4,6:55.0,Personal foul by T. Ulis (drawn by D. Russell),,84,79
453,4,6:55.0,,M. James enters the game for T. Ulis,84,79
454,4,6:55.0,D. Carroll enters the game for Q. Acy,,84,79
455,4,6:48.0,D. Russell makes 2-pt hook shot from 8 ft,,86,79
456,4,6:36.0,,D. Booker makes 2-pt jump shot from 17 ft,86,81
457,4,6:24.0,Personal foul by T. Warren (drawn by T. Zeller),,86,81
458,4,6:24.0,T. Zeller makes free throw 1 of 2,,87,81
459,4,6:24.0,T. Zeller misses free throw 2 of 2,,87,81
460,4,6:22.0,,Defensive rebound by T. Chandler,87,81
461,4,6:03.0,,M. James makes 3-pt jump shot from 25 ft,87,84
462,4,5:43.0,D. Russell makes 2-pt jump shot from 16 ft,,89,84
463,4,5:17.0,,T. Warren misses 2-pt jump shot from 17 ft,89,84
464,4,5:11.0,Defensive rebound by D. Carroll,,89,84
465,4,5:07.0,Shooting foul by M. James (drawn by D. Russell),,89,84
466,4,5:07.0,D. Russell makes free throw 1 of 2,,90,84
467,4,5:07.0,S. Dinwiddie enters the game for C. LeVert,,90,84
468,4,5:07.0,D. Russell misses free throw 2 of 2,,90,84
469,4,5:05.0,,Defensive rebound by T. Warren,90,84
470,4,4:56.0,,M. James makes 2-pt jump shot from 18 ft,90,86
471,4,4:55.0,Brooklyn full timeout,,90,86
472,4,4:36.0,Turnover by T. Zeller (turnover),,90,86
473,4,4:36.0,Q. Acy enters the game for T. Zeller,,90,86
474,4,4:22.0,,M. James misses 2-pt layup from 2 ft,90,86
475,4,4:19.0,,Offensive rebound by J. Dudley,90,86
476,4,4:08.0,,Offensive foul by T. Chandler (drawn by D. Russell),90,86
477,4,4:08.0,,Turnover by T. Chandler (offensive foul),90,86
478,4,3:55.0,Q. Acy misses 3-pt jump shot from 25 ft,,90,86
479,4,3:47.0,,Defensive rebound by M. James,90,86
480,4,3:37.0,,D. Booker misses 2-pt jump shot from 23 ft,90,86
481,4,3:35.0,Defensive rebound by Q. Acy,,90,86
482,4,3:30.0,Personal foul by D. Booker (drawn by D. Russell),,90,86
483,4,3:30.0,D. Russell misses free throw 1 of 2,,90,86
484,4,3:30.0,Offensive rebound by Team,,90,86
485,4,3:30.0,D. Russell makes free throw 2 of 2,,91,86
486,4,3:14.0,,M. James misses 3-pt jump shot from 27 ft,91,86
487,4,3:11.0,Defensive rebound by Q. Acy,,91,86
488,4,3:02.0,Turnover by D. Russell (discontinued dribble),,91,86
489,4,3:02.0,,Phoenix full timeout,91,86
490,4,2:44.0,,T. Warren misses 2-pt layup from 1 ft (block by A. Crabbe),91,86
491,4,2:42.0,Defensive rebound by D. Russell,,91,86
492,4,2:37.0,Shooting foul by D. Booker (drawn by A. Crabbe),,91,86
493,4,2:37.0,,T. Ulis enters the game for D. Booker,91,86
494,4,2:37.0,A. Crabbe makes free throw 1 of 2,,92,86
495,4,2:37.0,A. Crabbe misses free throw 2 of 2,,92,86
496,4,2:35.0,,Defensive rebound by J. Dudley,92,86
497,4,2:16.0,,M. James makes 2-pt jump shot from 12 ft,92,88
498,4,2:16.0,,Shooting foul by S. Dinwiddie (drawn by M. James),92,88
499,4,2:16.0,,M. James misses free throw 1 of 1,92,88
500,4,2:14.0,Defensive rebound by D. Carroll,,92,88
501,4,1:53.0,D. Carroll makes 2-pt jump shot from 13 ft,,94,88
502,4,1:41.0,,T. Warren makes 2-pt layup at rim,94,90
503,4,1:28.0,D. Carroll makes 2-pt layup at rim (assist by D. Russell),,96,90
504,4,1:28.0,,Phoenix full timeout,96,90
505,4,1:25.0,,T. Warren misses 2-pt jump shot from 16 ft,96,90
506,4,1:21.0,Defensive rebound by D. Russell,,96,90
507,4,1:00.0,Q. Acy misses 3-pt jump shot from 26 ft,,96,90
508,4,0:56.0,Offensive rebound by S. Dinwiddie,,96,90
509,4,0:36.0,D. Carroll misses 2-pt jump shot from 17 ft,,96,90
510,4,0:34.0,,Defensive rebound by T. Warren,96,90
511,4,0:28.0,,Shooting foul by D. Russell (drawn by T. Warren),96,90
512,4,0:28.0,,T. Warren makes free throw 1 of 2,96,91
513,4,0:28.0,,T. Warren makes free throw 2 of 2,96,92
514,4,0:24.0,Personal take foul by M. James (drawn by D. Russell),,96,92
515,4,0:24.0,D. Russell misses free throw 1 of 2,,96,92
516,4,0:24.0,Offensive rebound by Team,,96,92
517,4,0:24.0,C. LeVert enters the game for Q. Acy,,96,92
518,4,0:24.0,D. Russell makes free throw 2 of 2,,97,92
519,4,0:19.0,,M. James misses 3-pt jump shot from 25 ft,97,92
520,4,0:16.0,Defensive rebound by D. Russell,,97,92
521,4,0:10.0,Personal foul by M. James (drawn by D. Carroll),,97,92
522,4,0:10.0,D. Carroll misses free throw 1 of 2,,97,92
523,4,0:10.0,Offensive rebound by Team,,97,92
524,4,0:10.0,D. Carroll makes free throw 2 of 2,,98,92
525,4,0:07.0,,T. Warren misses 3-pt jump shot from 27 ft,98,92
526,4,0:03.0,Defensive rebound by D. Carroll,,98,92
