,QUARTER,TIME_REMAINING,CLEVELAND_ACTION,ORLANDO_ACTION,CLEVELAND_SCORE,ORLANDO_SCORE
392,4,10:14.0,D. Wade misses free throw 1 of 1,,109,94
393,4,10:10.0,,Defensive rebound by A. Afflalo,109,94
394,4,10:03.0,,D. Augustin makes 3-pt jump shot from 26 ft,109,97
395,4,9:45.0,Turnover by I. Thomas (bad pass; steal by W. Iwundu),,109,97
396,4,9:40.0,,A. Gordon makes 2-pt dunk from 1 ft (assist by W. Iwundu),109,99
397,4,9:40.0,Cleveland full timeout,,109,99
398,4,9:26.0,J. Green makes 2-pt hook shot from 12 ft,,111,99
399,4,9:06.0,,M. Hezonja misses 3-pt jump shot from 23 ft,111,99
400,4,9:05.0,Defensive rebound by Team,,111,99
401,4,8:55.0,Turnover by T. Thompson (out of bounds lost ball),,111,99
402,4,8:47.0,,D. Augustin misses 3-pt jump shot from 26 ft,111,99
403,4,8:43.0,Defensive rebound by I. Thomas,,111,99
404,4,8:36.0,D. Wade misses 2-pt jump shot from 14 ft,,111,99
405,4,8:32.0,,Defensive rebound by W. Iwundu,111,99
406,4,8:15.0,,A. Gordon misses 2-pt jump shot from 8 ft,111,99
407,4,8:11.0,,Offensive rebound by D. Augustin,111,99
408,4,7:52.0,,D. Augustin misses 2-pt layup from 3 ft,111,99
409,4,7:50.0,,Offensive rebound by M. Hezonja,111,99
410,4,7:50.0,,M. Hezonja makes 2-pt layup at rim,111,101
411,4,7:41.0,Personal foul by D. Augustin (drawn by T. Thompson),,111,101
412,4,7:33.0,I. Thomas makes 2-pt layup from 3 ft,,113,101
413,4,7:33.0,Shooting foul by A. Gordon (drawn by I. Thomas),,113,101
414,4,7:33.0,,E. Fournier enters the game for A. Afflalo,113,101
415,4,7:33.0,I. Thomas misses free throw 1 of 1,,113,101
416,4,7:21.0,Offensive rebound by J. Green,,113,101
417,4,7:21.0,J. Green makes 2-pt layup at rim,,115,101
418,4,7:20.0,,A. Gordon makes 2-pt layup from 2 ft,115,103
419,4,7:20.0,,Shooting foul by T. Thompson (drawn by A. Gordon),115,103
420,4,7:20.0,,A. Gordon makes free throw 1 of 1,115,104
421,4,7:08.0,,E. Payton enters the game for W. Iwundu,115,104
422,4,7:06.0,K. Korver misses 3-pt jump shot from 29 ft,,115,104
423,4,7:03.0,,Defensive rebound by M. Hezonja,115,104
424,4,6:59.0,,M. Hezonja misses 2-pt layup from 2 ft,115,104
425,4,6:53.0,,Offensive rebound by E. Payton,115,104
426,4,6:53.0,,E. Payton misses 2-pt layup at rim,115,104
427,4,6:53.0,Defensive rebound by T. Thompson,,115,104
428,4,6:47.0,Turnover by D. Wade (lost ball; steal by A. Gordon),,115,104
429,4,6:41.0,,A. Gordon misses 3-pt jump shot from 25 ft,115,104
430,4,6:38.0,Defensive rebound by T. Thompson,,115,104
431,4,6:33.0,Turnover by I. Thomas (bad pass; steal by A. Gordon),,115,104
432,4,6:25.0,,Turnover by A. Gordon (bad pass),115,104
433,4,6:25.0,,W. Iwundu enters the game for A. Gordon,115,104
434,4,6:25.0,L. James enters the game for I. Thomas,,115,104
435,4,6:10.0,D. Wade makes 2-pt layup from 3 ft (assist by T. Thompson),,117,104
436,4,5:53.0,,E. Payton makes 2-pt layup from 1 ft (assist by E. Fournier),117,106
437,4,5:39.0,T. Thompson makes 2-pt dunk at rim (assist by L. James),,119,106
438,4,5:27.0,,Turnover by M. Hezonja (traveling),119,106
439,4,5:27.0,,A. Gordon enters the game for W. Iwundu,119,106
440,4,5:18.0,L. James makes 2-pt dunk at rim,,121,106
441,4,5:05.0,,E. Fournier misses 3-pt jump shot from 25 ft,121,106
442,4,4:59.0,Defensive rebound by L. James,,121,106
443,4,4:55.0,Offensive foul by T. Thompson (drawn by M. Hezonja),,121,106
444,4,4:55.0,Turnover by T. Thompson (offensive foul),,121,106
445,4,4:49.0,,D. Augustin misses 3-pt jump shot from 25 ft,121,106
446,4,4:45.0,Defensive rebound by L. James,,121,106
447,4,4:40.0,T. Thompson misses 2-pt hook shot from 9 ft,,121,106
448,4,4:35.0,,Defensive rebound by E. Payton,121,106
449,4,4:34.0,,E. Fournier makes 3-pt jump shot from 26 ft (assist by E. Payton),121,109
450,4,4:34.0,Cleveland full timeout,,121,109
451,4,4:34.0,,B. Biyombo enters the game for D. Augustin,121,109
452,4,4:34.0,K. Love enters the game for T. Thompson,,121,109
453,4,4:25.0,Offensive foul by K. Korver (drawn by E. Fournier),,121,109
454,4,4:25.0,Turnover by K. Korver (offensive foul),,121,109
455,4,4:10.0,,E. Payton makes 2-pt layup from 2 ft,121,111
456,4,3:52.0,L. James misses 2-pt layup from 2 ft,,121,111
457,4,3:50.0,Offensive rebound by D. Wade,,121,111
458,4,3:47.0,K. Love misses 3-pt jump shot from 23 ft,,121,111
459,4,3:44.0,,Defensive rebound by B. Biyombo,121,111
460,4,3:43.0,,M. Hezonja makes 3-pt jump shot from 24 ft (assist by E. Payton),121,114
461,4,3:21.0,K. Korver misses 3-pt jump shot from 25 ft,,121,114
462,4,3:18.0,,Defensive rebound by A. Gordon,121,114
463,4,3:15.0,,A. Gordon misses 2-pt layup from 2 ft (block by J. Green),121,114
464,4,3:15.0,,Offensive rebound by Team,121,114
465,4,3:15.0,J. Smith enters the game for K. Korver,,121,114
466,4,3:13.0,,A. Gordon makes 2-pt jump shot from 15 ft (assist by E. Fournier),121,116
467,4,2:53.0,L. James makes 3-pt jump shot from 24 ft,,124,116
468,4,2:39.0,,M. Hezonja makes 3-pt jump shot from 27 ft (assist by E. Payton),124,119
469,4,2:24.0,Personal foul by M. Hezonja (drawn by J. Smith),,124,119
470,4,2:24.0,J. Smith makes free throw 1 of 2,,125,119
471,4,2:24.0,J. Smith makes free throw 2 of 2,,126,119
472,4,2:16.0,,A. Gordon misses 3-pt jump shot from 25 ft,126,119
473,4,2:16.0,Defensive rebound by Team,,126,119
474,4,1:56.0,J. Smith misses 2-pt jump shot from 18 ft,,126,119
475,4,1:51.0,,Defensive rebound by A. Gordon,126,119
476,4,1:49.0,,A. Gordon makes 2-pt dunk from 1 ft,126,121
477,4,1:29.0,L. James misses 3-pt jump shot from 25 ft,,126,121
478,4,1:26.0,,Defensive rebound by B. Biyombo,126,121
479,4,1:21.0,,Turnover by A. Gordon (lost ball; steal by L. James),126,121
480,4,1:21.0,Personal foul by A. Gordon (drawn by L. James),,126,121
481,4,1:21.0,,D. Augustin enters the game for A. Gordon,126,121
482,4,1:21.0,L. James makes free throw 1 of 2,,127,121
483,4,1:21.0,T. Thompson enters the game for K. Love,,127,121
484,4,1:21.0,L. James makes free throw 2 of 2,,128,121
485,4,1:08.0,,E. Payton makes 2-pt layup from 3 ft (assist by E. Fournier),128,123
486,4,0:48.0,L. James misses 2-pt jump shot from 19 ft,,128,123
487,4,0:45.0,,Defensive rebound by B. Biyombo,128,123
488,4,0:40.0,,E. Payton makes 2-pt layup from 2 ft,128,125
489,4,0:40.0,Cleveland full timeout,,128,125
490,4,0:40.0,K. Love enters the game for J. Green,,128,125
491,4,0:40.0,I. Thomas enters the game for T. Thompson,,128,125
492,4,0:19.0,I. Thomas misses 2-pt jump shot from 19 ft,,128,125
493,4,0:17.0,Offensive rebound by D. Wade,,128,125
494,4,0:17.0,D. Wade makes 2-pt layup from 2 ft,,130,125
495,4,0:17.0,,Orlando full timeout,130,125
496,4,0:17.0,,M. Speights enters the game for B. Biyombo,130,125
497,4,0:17.0,T. Thompson enters the game for K. Love,,130,125
498,4,0:17.0,J. Green enters the game for I. Thomas,,130,125
499,4,0:15.0,,Turnover by E. Fournier (bad pass; steal by J. Green),130,125
500,4,0:13.0,Personal take foul by M. Hezonja (drawn by D. Wade),,130,125
501,4,0:13.0,D. Wade misses free throw 1 of 2,,130,125
502,4,0:13.0,Offensive rebound by Team,,130,125
503,4,0:13.0,D. Wade misses free throw 2 of 2,,130,125
504,4,0:11.0,,Defensive rebound by M. Hezonja,130,125
505,4,0:08.0,,M. Hezonja makes 2-pt dunk from 1 ft,130,127
506,4,0:08.0,Personal take foul by E. Fournier (drawn by L. James),,130,127
507,4,0:08.0,L. James misses free throw 1 of 2,,130,127
508,4,0:08.0,Offensive rebound by Team,,130,127
509,4,0:08.0,L. James makes free throw 2 of 2,,131,127
510,4,0:04.0,,M. Hezonja misses 3-pt jump shot from 31 ft,131,127
511,4,0:00.0,,Offensive rebound by E. Payton,131,127
512,4,0:00.0,,M. Speights misses 3-pt jump shot from 27 ft,131,127
513,4,0:00.0,,Offensive rebound by Team,131,127
