,QUARTER,TIME_REMAINING,UTAH_ACTION,MINNESOTA_ACTION,UTAH_SCORE,MINNESOTA_SCORE
382,4,3:28.0,E. Udoh makes free throw 2 of 2,,113,85
383,4,3:22.0,,Shooting foul by D. Stockton (drawn by A. Brooks),113,85
384,4,3:22.0,,A. Brooks makes free throw 1 of 2,113,86
385,4,3:22.0,,A. Brooks makes free throw 2 of 2,113,87
386,4,3:15.0,D. Stockton misses 3-pt jump shot from 25 ft,,113,87
387,4,3:12.0,,Defensive rebound by G. Dieng,113,87
388,4,3:05.0,,Turnover by A. Brooks (bad pass),113,87
389,4,2:54.0,Shooting foul by M. Georges-Hunt (drawn by G. Niang),,113,87
390,4,2:54.0,G. Niang makes free throw 1 of 2,,114,87
391,4,2:54.0,G. Niang misses free throw 2 of 2,,114,87
392,4,2:51.0,Offensive rebound by G. Niang,,114,87
393,4,2:39.0,Personal foul by J. Patton (drawn by D. Stockton),,114,87
394,4,2:39.0,D. Stockton makes free throw 1 of 2,,115,87
395,4,2:39.0,D. Stockton makes free throw 2 of 2,,116,87
396,4,2:27.0,,A. Brooks makes 3-pt jump shot from 26 ft (assist by G. Dieng),116,90
397,4,2:10.0,G. Niang misses 3-pt jump shot from 23 ft,,116,90
398,4,2:06.0,,Defensive rebound by G. Dieng,116,90
399,4,1:58.0,,J. Patton makes 2-pt hook shot from 10 ft (assist by A. Brooks),116,92
400,4,1:43.0,Turnover by A. Burks (bad pass; steal by J. Patton),,116,92
401,4,1:34.0,,J. Patton misses 2-pt layup from 4 ft,116,92
402,4,1:32.0,Defensive rebound by A. Burks,,116,92
403,4,1:27.0,A. Burks makes 2-pt jump shot from 23 ft,,118,92
404,4,1:19.0,,A. Brooks misses 2-pt jump shot from 10 ft,118,92
405,4,1:18.0,Defensive rebound by A. Burks,,118,92
406,4,1:16.0,Turnover by A. Burks (lost ball; steal by G. Dieng),,118,92
407,4,1:12.0,,A. Brown makes 3-pt jump shot from 22 ft (assist by G. Dieng),118,95
408,4,1:06.0,D. Stockton makes 3-pt jump shot from 27 ft,,121,95
409,4,0:54.0,,G. Dieng makes 2-pt dunk from 1 ft (assist by A. Brown),121,97
410,4,0:35.0,G. Niang misses 3-pt jump shot from 26 ft,,121,97
411,4,0:31.0,,Defensive rebound by A. Brooks,121,97
412,4,0:27.0,,A. Brooks misses 3-pt jump shot from 27 ft,121,97
413,4,0:24.0,Defensive rebound by G. Niang,,121,97
414,4,0:01.0,Turnover by Team (shot clock),,121,97
