,QUARTER,TIME_REMAINING,OKLAHOMA CITY_ACTION,SAN ANTONIO_ACTION,OKLAHOMA CITY_SCORE,SAN ANTONIO_SCORE
385,4,3:09.0,S. Adams misses free throw 1 of 2,,93,99
386,4,3:09.0,Offensive rebound by Team,,93,99
387,4,3:09.0,S. Adams misses free throw 2 of 2,,93,99
388,4,3:09.0,Offensive rebound by P. George,,93,99
389,4,3:02.0,C. Anthony makes 2-pt jump shot from 10 ft (assist by P. George),,95,99
390,4,3:02.0,Shooting foul by D. Bertāns (drawn by C. Anthony),,95,99
391,4,3:02.0,,M. Ginóbili enters the game for D. Bertāns,95,99
392,4,3:02.0,C. Anthony misses free throw 1 of 1,,95,99
393,4,2:52.0,Offensive rebound by S. Adams,,95,99
394,4,2:52.0,S. Adams makes 2-pt layup at rim,,97,99
395,4,2:52.0,,San Antonio full timeout,97,99
396,4,2:52.0,,P. Gasol enters the game for K. Anderson,97,99
397,4,2:36.0,,P. Gasol misses 3-pt jump shot from 23 ft,97,99
398,4,2:33.0,Defensive rebound by A. Roberson,,97,99
399,4,2:17.0,C. Anthony misses 2-pt jump shot from 17 ft,,97,99
400,4,2:16.0,,Defensive rebound by M. Ginóbili,97,99
401,4,2:16.0,,Personal foul by S. Adams (drawn by M. Ginóbili),97,99
402,4,2:16.0,,K. Anderson enters the game for P. Gasol,97,99
403,4,2:02.0,,Personal foul by R. Westbrook (drawn by L. Aldridge),97,99
404,4,2:02.0,,L. Aldridge misses free throw 1 of 2,97,99
405,4,2:02.0,,Offensive rebound by Team,97,99
406,4,2:02.0,,L. Aldridge makes free throw 2 of 2,97,100
407,4,1:45.0,C. Anthony misses 2-pt jump shot from 19 ft,,97,100
408,4,1:41.0,,Defensive rebound by L. Aldridge,97,100
409,4,1:29.0,,D. Green misses 3-pt jump shot from 24 ft,97,100
410,4,1:26.0,Defensive rebound by R. Westbrook,,97,100
411,4,1:22.0,R. Westbrook misses 2-pt layup from 1 ft,,97,100
412,4,1:21.0,,Defensive rebound by Team,97,100
413,4,1:06.0,,Personal foul by S. Adams (drawn by K. Anderson),97,100
414,4,1:06.0,,K. Anderson misses free throw 1 of 2,97,100
415,4,1:06.0,,Offensive rebound by Team,97,100
416,4,1:06.0,,K. Anderson misses free throw 2 of 2,97,100
417,4,1:05.0,Defensive rebound by Team,,97,100
418,4,0:49.0,Turnover by P. George (bad pass; steal by D. Green),,97,100
419,4,0:47.0,,Turnover by M. Ginóbili (lost ball; steal by P. George),97,100
420,4,0:47.0,Personal foul by M. Ginóbili (drawn by P. George),,97,100
421,4,0:47.0,P. George makes free throw 1 of 2,,98,100
422,4,0:47.0,P. George misses free throw 2 of 2,,98,100
423,4,0:47.0,Offensive rebound by P. George,,98,100
424,4,0:45.0,Shooting foul by L. Aldridge (drawn by P. George),,98,100
425,4,0:45.0,P. George misses free throw 1 of 2,,98,100
426,4,0:45.0,Offensive rebound by Team,,98,100
427,4,0:45.0,,P. Gasol enters the game for K. Anderson,98,100
428,4,0:45.0,P. George makes free throw 2 of 2,,99,100
429,4,0:26.0,,D. Green misses 3-pt jump shot from 25 ft,99,100
430,4,0:24.0,,Offensive rebound by L. Aldridge,99,100
431,4,0:24.0,,L. Aldridge makes 2-pt layup at rim,99,102
432,4,0:24.0,Oklahoma City full timeout,,99,102
433,4,0:24.0,Á. Abrines enters the game for A. Roberson,,99,102
434,4,0:16.0,Á. Abrines misses 3-pt jump shot from 22 ft,,99,102
435,4,0:13.0,Offensive rebound by R. Westbrook,,99,102
436,4,0:12.0,P. George misses 3-pt jump shot from 28 ft,,99,102
437,4,0:12.0,Offensive rebound by R. Westbrook,,99,102
438,4,0:05.0,C. Anthony makes 2-pt jump shot from 22 ft,,101,102
439,4,0:02.0,,Personal foul by R. Westbrook (drawn by P. Gasol),101,102
440,4,0:02.0,,P. Gasol makes free throw 1 of 2,101,103
441,4,0:02.0,,P. Gasol makes free throw 2 of 2,101,104
442,4,0:02.0,Oklahoma City full timeout,,101,104
443,4,0:02.0,,K. Anderson enters the game for P. Gasol,101,104
444,4,0:00.0,R. Westbrook misses 2-pt jump shot from 23 ft,,101,104
445,4,0:00.0,Offensive rebound by Team,,101,104
