,QUARTER,TIME_REMAINING,BOSTON_ACTION,TORONTO_ACTION,BOSTON_SCORE,TORONTO_SCORE
386,4,4:55.0,M. Morris makes free throw 1 of 1,,73,85
387,4,4:35.0,,L. Nogueira makes 2-pt dunk at rim (assist by S. Ibaka),73,87
388,4,4:19.0,,Offensive charge foul by M. Morris (drawn by K. Lowry),73,87
389,4,4:19.0,Turnover by M. Morris (offensive foul),,73,87
390,4,4:19.0,J. Tatum enters the game for G. Monroe,,73,87
391,4,4:02.0,,L. Nogueira makes 2-pt dunk at rim (assist by F. VanVleet),73,89
392,4,3:44.0,A. Horford misses 3-pt jump shot from 25 ft,,73,89
393,4,3:42.0,,Defensive rebound by D. Wright,73,89
394,4,3:35.0,,S. Ibaka misses 2-pt jump shot from 7 ft (block by T. Rozier),73,89
395,4,3:35.0,,Offensive rebound by Team,73,89
396,4,3:35.0,,Toronto full timeout,73,89
397,4,3:29.0,,Turnover by K. Lowry (bad pass; steal by M. Morris),73,89
398,4,3:26.0,M. Morris makes 2-pt dunk from 1 ft,,75,89
399,4,3:11.0,,Personal block foul by J. Brown (drawn by D. Wright),75,89
400,4,2:57.0,,F. VanVleet misses 3-pt jump shot from 25 ft,75,89
401,4,2:54.0,Defensive rebound by T. Rozier,,75,89
402,4,2:39.0,A. Horford misses 3-pt jump shot from 24 ft,,75,89
403,4,2:36.0,,Defensive rebound by D. Wright,75,89
404,4,2:32.0,,S. Ibaka makes 2-pt dunk from 2 ft (assist by D. Wright),75,91
405,4,2:25.0,Boston full timeout,,75,91
406,4,2:25.0,A. Nader enters the game for J. Brown,,75,91
407,4,2:25.0,G. Yabusele enters the game for T. Rozier,,75,91
408,4,2:25.0,K. Allen enters the game for M. Morris,,75,91
409,4,2:25.0,J. Bird enters the game for A. Horford,,75,91
410,4,2:25.0,X. Silas enters the game for J. Tatum,,75,91
411,4,2:18.0,Personal foul by L. Nogueira (drawn by G. Yabusele),,75,91
412,4,2:18.0,G. Yabusele makes free throw 1 of 2,,76,91
413,4,2:18.0,G. Yabusele makes free throw 2 of 2,,77,91
414,4,2:05.0,,S. Ibaka makes 3-pt jump shot from 26 ft (assist by D. Wright),77,94
415,4,1:49.0,X. Silas misses 3-pt jump shot from 24 ft,,77,94
416,4,1:47.0,Offensive rebound by K. Allen,,77,94
417,4,1:45.0,K. Allen misses 2-pt layup from 2 ft,,77,94
418,4,1:43.0,,Defensive rebound by S. Ibaka,77,94
419,4,1:42.0,,Turnover by S. Ibaka (bad pass; steal by X. Silas),77,94
420,4,1:38.0,X. Silas misses 2-pt jump shot from 15 ft,,77,94
421,4,1:36.0,,Defensive rebound by F. VanVleet,77,94
422,4,1:24.0,,L. Nogueira misses 2-pt layup from 1 ft,77,94
423,4,1:23.0,Defensive rebound by X. Silas,,77,94
424,4,1:14.0,G. Yabusele misses 3-pt jump shot from 25 ft,,77,94
425,4,1:11.0,,Defensive rebound by S. Ibaka,77,94
426,4,0:59.0,,D. Wright misses 2-pt jump shot from 22 ft,77,94
427,4,0:57.0,Defensive rebound by A. Nader,,77,94
428,4,0:45.0,A. Nader misses 3-pt jump shot from 27 ft (block by D. Wright),,77,94
429,4,0:42.0,,Defensive rebound by F. VanVleet,77,94
430,4,0:23.0,,D. Wright misses 2-pt layup from 2 ft,77,94
431,4,0:22.0,,Offensive rebound by S. Ibaka,77,94
432,4,0:22.0,,S. Ibaka makes 2-pt hook shot from 2 ft,77,96
433,4,0:16.0,Shooting foul by S. Ibaka (drawn by G. Yabusele),,77,96
434,4,0:16.0,G. Yabusele misses free throw 1 of 2,,77,96
435,4,0:16.0,Offensive rebound by Team,,77,96
436,4,0:16.0,,N. Powell enters the game for K. Lowry,77,96
437,4,0:16.0,,P. Siakam enters the game for S. Ibaka,77,96
438,4,0:16.0,G. Yabusele makes free throw 2 of 2,,78,96
