,QUARTER,TIME_REMAINING,MEMPHIS_ACTION,MINNESOTA_ACTION,MEMPHIS_SCORE,MINNESOTA_SCORE
386,4,7:59.0,,J. Teague enters the game for T. Jones,80,94
387,4,7:49.0,M. Brooks misses 2-pt jump shot from 8 ft,,80,94
388,4,7:46.0,,Defensive rebound by K. Towns,80,94
389,4,7:43.0,,Turnover by J. Teague (lost ball; steal by M. Brooks),80,94
390,4,7:37.0,B. McLemore misses 3-pt jump shot from 23 ft,,80,94
391,4,7:33.0,Offensive rebound by B. McLemore,,80,94
392,4,7:25.0,M. Brooks makes 3-pt jump shot from 25 ft,,83,94
393,4,7:06.0,,D. Rose makes 2-pt layup from 1 ft,83,96
394,4,6:43.0,Turnover by M. Brooks (bad pass; steal by J. Butler),,83,96
395,4,6:40.0,,J. Butler makes 2-pt layup from 1 ft (assist by D. Rose),83,98
396,4,6:40.0,Memphis full timeout,,83,98
397,4,6:40.0,M. Henry enters the game for I. Rabb,,83,98
398,4,6:40.0,,A. Wiggins enters the game for J. Butler,83,98
399,4,6:17.0,B. McLemore makes 2-pt jump shot from 5 ft,,85,98
400,4,6:03.0,,D. Rose misses 2-pt layup from 7 ft,85,98
401,4,6:02.0,,Offensive rebound by K. Towns,85,98
402,4,6:01.0,,K. Towns misses 2-pt layup from 1 ft,85,98
403,4,6:00.0,Defensive rebound by D. Davis,,85,98
404,4,5:50.0,B. McLemore misses 2-pt layup from 2 ft,,85,98
405,4,5:45.0,Offensive rebound by D. Davis,,85,98
406,4,5:45.0,D. Davis misses 2-pt layup at rim,,85,98
407,4,5:44.0,,Defensive rebound by A. Wiggins,85,98
408,4,5:41.0,,Turnover by J. Crawford (bad pass; steal by M. Henry),85,98
409,4,5:33.0,M. Brooks misses 2-pt layup from 1 ft,,85,98
410,4,5:31.0,Offensive rebound by K. Simmons,,85,98
411,4,5:31.0,K. Simmons makes 2-pt dunk at rim,,87,98
412,4,5:31.0,,Minnesota full timeout,87,98
413,4,5:31.0,,T. Jones enters the game for D. Rose,87,98
414,4,5:08.0,,J. Teague makes 2-pt jump shot from 9 ft (assist by K. Towns),87,100
415,4,4:43.0,M. Brooks misses 3-pt jump shot from 25 ft,,87,100
416,4,4:41.0,Offensive rebound by D. Davis,,87,100
417,4,4:41.0,D. Davis makes 2-pt layup at rim,,89,100
418,4,4:14.0,,J. Teague misses 2-pt jump shot from 5 ft,89,100
419,4,4:12.0,,Offensive rebound by J. Teague,89,100
420,4,4:12.0,,J. Teague makes 2-pt layup at rim,89,102
421,4,3:52.0,B. McLemore misses 2-pt jump shot from 20 ft,,89,102
422,4,3:48.0,,Defensive rebound by J. Crawford,89,102
423,4,3:31.0,,K. Towns makes 2-pt dunk at rim (assist by T. Jones),89,104
424,4,3:15.0,D. Davis makes 2-pt dunk from 1 ft (assist by M. Brooks),,91,104
425,4,2:50.0,,J. Crawford misses 2-pt jump shot from 21 ft,91,104
426,4,2:47.0,,Offensive rebound by K. Towns,91,104
427,4,2:29.0,,J. Teague makes 2-pt jump shot from 11 ft,91,106
428,4,2:17.0,Turnover by M. Brooks (bad pass; steal by A. Wiggins),,91,106
429,4,2:00.0,,K. Towns makes 2-pt dunk at rim (assist by J. Teague),91,108
430,4,1:43.0,M. Brooks misses 2-pt layup from 6 ft,,91,108
431,4,1:39.0,,Defensive rebound by K. Towns,91,108
432,4,1:20.0,,J. Teague misses 2-pt layup from 1 ft,91,108
433,4,1:19.0,,Offensive rebound by K. Towns,91,108
434,4,1:19.0,,K. Towns makes 2-pt layup at rim,91,110
435,4,1:04.0,D. Davis misses 2-pt jump shot from 20 ft,,91,110
436,4,1:03.0,,Defensive rebound by Team,91,110
437,4,1:03.0,,C. Aldrich enters the game for J. Teague,91,110
438,4,1:03.0,,M. Georges-Hunt enters the game for A. Wiggins,91,110
439,4,1:03.0,,A. Brooks enters the game for K. Towns,91,110
440,4,1:03.0,O. Johnson enters the game for D. Davis,,91,110
441,4,0:49.0,,Turnover by A. Brooks (traveling),91,110
442,4,0:41.0,K. Simmons makes 3-pt jump shot from 23 ft (assist by O. Johnson),,94,110
443,4,0:22.0,,M. Georges-Hunt makes 3-pt jump shot from 22 ft (assist by C. Aldrich),94,113
444,4,0:11.0,K. Simmons misses 2-pt jump shot from 7 ft,,94,113
445,4,0:09.0,,Defensive rebound by C. Aldrich,94,113
