,QUARTER,TIME_REMAINING,DETROIT_ACTION,CHICAGO_ACTION,DETROIT_SCORE,CHICAGO_SCORE
378,4,2:19.0,Defensive rebound by A. Drummond,,103,102
379,4,1:58.0,T. Harris misses 2-pt jump shot from 18 ft,,103,102
380,4,1:58.0,,Defensive rebound by K. Dunn,103,102
381,4,1:47.0,,K. Dunn makes 2-pt jump shot from 12 ft,103,104
382,4,1:29.0,A. Bradley makes 2-pt jump shot from 21 ft (assist by R. Bullock),,105,104
383,4,1:12.0,,L. Markkanen misses 3-pt jump shot from 26 ft,105,104
384,4,1:10.0,,Offensive rebound by Team,105,104
385,4,1:08.0,,L. Markkanen makes 2-pt jump shot from 16 ft (assist by K. Dunn),105,106
386,4,0:52.0,A. Bradley misses 2-pt jump shot from 14 ft (block by D. Nwaba),,105,106
387,4,0:51.0,Offensive rebound by Team,,105,106
388,4,0:38.0,A. Drummond misses 2-pt layup from 2 ft,,105,106
389,4,0:38.0,,Defensive rebound by Team,105,106
390,4,0:38.0,Loose ball foul by A. Bradley (drawn by K. Dunn),,105,106
391,4,0:38.0,,K. Dunn misses free throw 1 of 2,105,106
392,4,0:38.0,,Offensive rebound by Team,105,106
393,4,0:38.0,,K. Dunn makes free throw 2 of 2,105,107
394,4,0:28.0,A. Bradley misses 3-pt jump shot from 24 ft,,105,107
395,4,0:23.0,,Defensive rebound by K. Dunn,105,107
396,4,0:04.0,,Turnover by J. Holiday (lost ball; steal by A. Bradley),105,107
397,4,0:00.0,R. Bullock misses 2-pt layup at rim (block by K. Dunn),,105,107
398,4,0:00.0,,Defensive rebound by L. Markkanen,105,107
