,QUARTER,TIME_REMAINING,PORTLAND_ACTION,CHARLOTTE_ACTION,PORTLAND_SCORE,CHARLOTTE_SCORE
381,4,7:04.0,Turnover by S. Napier (offensive foul),,83,78
382,4,7:04.0,,N. Batum enters the game for M. Carter-Williams,83,78
383,4,7:04.0,,D. Howard enters the game for T. Graham,83,78
384,4,7:04.0,J. Nurkić enters the game for E. Davis,,83,78
385,4,6:50.0,,K. Walker makes 2-pt jump shot from 10 ft (assist by D. Howard),83,80
386,4,6:37.0,D. Lillard misses 3-pt jump shot from 25 ft,,83,80
387,4,6:35.0,,Defensive rebound by J. Lamb,83,80
388,4,6:22.0,,K. Walker misses 3-pt jump shot from 28 ft,83,80
389,4,6:22.0,Defensive rebound by Team,,83,80
390,4,6:22.0,,Loose ball foul by D. Howard (drawn by J. Nurkić),83,80
391,4,6:22.0,N. Vonleh enters the game for S. Napier,,83,80
392,4,6:09.0,J. Nurkić makes 2-pt layup from 3 ft (assist by C. McCollum),,85,80
393,4,5:55.0,,K. Walker makes 2-pt jump shot from 7 ft,85,82
394,4,5:43.0,J. Nurkić misses 2-pt jump shot from 20 ft,,85,82
395,4,5:40.0,Offensive rebound by D. Lillard,,85,82
396,4,5:39.0,D. Lillard misses 2-pt layup from 1 ft,,85,82
397,4,5:38.0,,Defensive rebound by F. Kaminsky,85,82
398,4,5:33.0,,J. Lamb makes 2-pt jump shot from 17 ft,85,84
399,4,5:14.0,Shooting foul by J. Lamb (drawn by J. Nurkić),,85,84
400,4,5:14.0,J. Nurkić makes free throw 1 of 2,,86,84
401,4,5:14.0,,M. Williams enters the game for F. Kaminsky,86,84
402,4,5:14.0,J. Nurkić misses free throw 2 of 2,,86,84
403,4,5:13.0,,Defensive rebound by M. Williams,86,84
404,4,5:06.0,,Turnover by K. Walker (out of bounds lost ball),86,84
405,4,4:48.0,Shooting foul by D. Howard (drawn by J. Nurkić),,86,84
406,4,4:48.0,J. Nurkić makes free throw 1 of 2,,87,84
407,4,4:48.0,J. Nurkić misses free throw 2 of 2,,87,84
408,4,4:46.0,,Defensive rebound by N. Batum,87,84
409,4,4:38.0,,Shooting foul by C. McCollum (drawn by J. Lamb),87,84
410,4,4:38.0,,J. Lamb makes free throw 1 of 3,87,85
411,4,4:38.0,,J. Lamb makes free throw 2 of 3,87,86
412,4,4:38.0,,J. Lamb makes free throw 3 of 3,87,87
413,4,4:20.0,J. Nurkić makes 2-pt layup from 2 ft (assist by C. McCollum),,89,87
414,4,4:06.0,,J. Lamb misses 2-pt jump shot from 21 ft,89,87
415,4,4:04.0,Defensive rebound by D. Lillard,,89,87
416,4,4:00.0,D. Lillard makes 2-pt jump shot from 10 ft,,91,87
417,4,3:44.0,,Turnover by D. Howard (traveling),91,87
418,4,3:44.0,Portland full timeout,,91,87
419,4,3:44.0,,M. Kidd-Gilchrist enters the game for J. Lamb,91,87
420,4,3:22.0,E. Turner misses 2-pt jump shot from 12 ft,,91,87
421,4,3:19.0,,Defensive rebound by M. Williams,91,87
422,4,3:04.0,,N. Batum misses 2-pt layup from 10 ft,91,87
423,4,3:02.0,Defensive rebound by E. Turner,,91,87
424,4,2:58.0,E. Turner misses 2-pt jump shot from 14 ft,,91,87
425,4,2:56.0,,Defensive rebound by K. Walker,91,87
426,4,2:42.0,,M. Williams makes 2-pt jump shot from 20 ft (assist by N. Batum),91,89
427,4,2:23.0,Turnover by D. Lillard (lost ball; steal by K. Walker),,91,89
428,4,2:14.0,,K. Walker misses 3-pt jump shot from 24 ft,91,89
429,4,2:11.0,Defensive rebound by D. Lillard,,91,89
430,4,2:04.0,Turnover by J. Nurkić (bad pass),,91,89
431,4,1:38.0,,N. Batum misses 3-pt jump shot from 29 ft,91,89
432,4,1:38.0,,Offensive rebound by Team,91,89
433,4,1:38.0,A. Aminu enters the game for N. Vonleh,,91,89
434,4,1:35.0,,M. Williams misses 3-pt jump shot from 27 ft,91,89
435,4,1:33.0,Defensive rebound by Team,,91,89
436,4,1:29.0,Personal foul by N. Batum (drawn by E. Turner),,91,89
437,4,1:29.0,E. Turner makes free throw 1 of 2,,92,89
438,4,1:29.0,E. Turner misses free throw 2 of 2,,92,89
439,4,1:27.0,,Defensive rebound by D. Howard,92,89
440,4,1:18.0,,K. Walker makes 2-pt jump shot from 16 ft,92,91
441,4,1:04.0,D. Lillard misses 3-pt jump shot from 24 ft,,92,91
442,4,0:59.0,Offensive rebound by E. Turner,,92,91
443,4,0:58.0,Turnover by E. Turner (lost ball; steal by K. Walker),,92,91
444,4,0:55.0,,K. Walker misses 2-pt layup from 3 ft (block by A. Aminu),92,91
445,4,0:51.0,Defensive rebound by C. McCollum,,92,91
446,4,0:33.0,A. Aminu misses 3-pt jump shot from 26 ft,,92,91
447,4,0:33.0,Offensive rebound by J. Nurkić,,92,91
448,4,0:32.0,Portland full timeout,,92,91
449,4,0:32.0,Turnover by E. Turner (bad pass),,92,91
450,4,0:32.0,,Charlotte full timeout,92,91
451,4,0:32.0,,J. Lamb enters the game for M. Kidd-Gilchrist,92,91
452,4,0:22.0,,K. Walker misses 2-pt jump shot from 15 ft,92,91
453,4,0:17.0,Defensive rebound by E. Turner,,92,91
454,4,0:16.0,Personal take foul by K. Walker (drawn by C. McCollum),,92,91
455,4,0:16.0,C. McCollum misses free throw 1 of 2,,92,91
456,4,0:16.0,Offensive rebound by Team,,92,91
457,4,0:16.0,,M. Kidd-Gilchrist enters the game for J. Lamb,92,91
458,4,0:16.0,C. McCollum makes free throw 2 of 2,,93,91
459,4,0:16.0,,Charlotte full timeout,93,91
460,4,0:16.0,,J. Lamb enters the game for M. Williams,93,91
461,4,0:16.0,,F. Kaminsky enters the game for M. Kidd-Gilchrist,93,91
462,4,0:10.0,,K. Walker misses 2-pt layup from 2 ft,93,91
463,4,0:10.0,,Offensive rebound by F. Kaminsky,93,91
464,4,0:09.0,,F. Kaminsky misses 2-pt layup from 2 ft,93,91
465,4,0:09.0,,Offensive rebound by J. Lamb,93,91
466,4,0:04.0,,J. Lamb misses 3-pt jump shot from 28 ft,93,91
467,4,0:03.0,Defensive rebound by A. Aminu,,93,91
468,4,0:03.0,Personal take foul by F. Kaminsky (drawn by A. Aminu),,93,91
469,4,0:03.0,A. Aminu misses free throw 1 of 2,,93,91
470,4,0:03.0,Offensive rebound by Team,,93,91
471,4,0:03.0,A. Aminu misses free throw 2 of 2,,93,91
472,4,0:02.0,,Defensive rebound by F. Kaminsky,93,91
473,4,0:00.0,,K. Walker misses 3-pt jump shot from 35 ft,93,91
474,4,0:00.0,,Offensive rebound by Team,93,91
