,QUARTER,TIME_REMAINING,BOSTON_ACTION,BROOKLYN_ACTION,BOSTON_SCORE,BROOKLYN_SCORE
387,4,8:21.0,K. Irving enters the game for M. Smart,,71,69
388,4,8:21.0,,S. Dinwiddie enters the game for M. Doyle,71,69
389,4,8:21.0,,D. Carroll enters the game for A. Crabbe,71,69
390,4,8:13.0,,J. Okafor makes 2-pt dunk at rim (assist by S. Dinwiddie),71,71
391,4,7:54.0,A. Baynes misses 2-pt layup from 3 ft (block by J. Okafor),,71,71
392,4,7:50.0,,Defensive rebound by D. Carroll,71,71
393,4,7:38.0,,S. Dinwiddie misses 2-pt layup from 1 ft,71,71
394,4,7:35.0,,J. Okafor misses 2-pt layup from 1 ft (block by A. Baynes),71,71
395,4,7:35.0,,Offensive rebound by J. Okafor,71,71
396,4,7:34.0,,Offensive rebound by S. Dinwiddie,71,71
397,4,7:33.0,,J. Okafor makes 2-pt hook shot from 2 ft,71,73
398,4,7:33.0,Boston full timeout,,71,73
399,4,7:33.0,,R. Hollis-Jefferson enters the game for Q. Acy,71,73
400,4,7:33.0,J. Tatum enters the game for T. Rozier,,71,73
401,4,7:33.0,J. Brown enters the game for M. Morris,,71,73
402,4,7:33.0,S. Ojeleye enters the game for A. Baynes,,71,73
403,4,7:08.0,K. Irving makes 2-pt jump shot from 23 ft,,73,73
404,4,6:57.0,,J. Okafor misses 2-pt hook shot from 5 ft,73,73
405,4,6:55.0,Defensive rebound by J. Brown,,73,73
406,4,6:45.0,Shooting foul by D. Carroll (drawn by S. Larkin),,73,73
407,4,6:45.0,S. Larkin makes free throw 1 of 2,,74,73
408,4,6:45.0,S. Larkin makes free throw 2 of 2,,75,73
409,4,6:36.0,,S. Dinwiddie makes 2-pt layup at rim,75,75
410,4,6:21.0,Shooting foul by J. Okafor (drawn by K. Irving),,75,75
411,4,6:21.0,K. Irving makes free throw 1 of 2,,76,75
412,4,6:21.0,,A. Crabbe enters the game for J. Okafor,76,75
413,4,6:21.0,K. Irving makes free throw 2 of 2,,77,75
414,4,6:12.0,,A. Crabbe misses 3-pt jump shot from 26 ft,77,75
415,4,6:09.0,,Offensive rebound by D. Carroll,77,75
416,4,6:08.0,,J. Harris misses 3-pt jump shot from 24 ft,77,75
417,4,6:06.0,,Offensive rebound by Team,77,75
418,4,6:00.0,,D. Carroll misses 3-pt jump shot from 22 ft,77,75
419,4,5:57.0,Defensive rebound by J. Tatum,,77,75
420,4,5:47.0,J. Tatum misses 2-pt layup from 2 ft,,77,75
421,4,5:44.0,Offensive rebound by J. Tatum,,77,75
422,4,5:43.0,J. Tatum makes 2-pt layup from 1 ft,,79,75
423,4,5:30.0,,Shooting foul by S. Ojeleye (drawn by A. Crabbe),79,75
424,4,5:30.0,,A. Crabbe makes free throw 1 of 2,79,76
425,4,5:30.0,M. Smart enters the game for S. Larkin,,79,76
426,4,5:30.0,,A. Crabbe makes free throw 2 of 2,79,77
427,4,5:09.0,K. Irving misses 3-pt jump shot from 24 ft,,79,77
428,4,5:05.0,,Defensive rebound by A. Crabbe,79,77
429,4,4:57.0,,Turnover by S. Dinwiddie (bad pass),79,77
430,4,4:36.0,J. Tatum misses 2-pt layup from 2 ft,,79,77
431,4,4:36.0,,Defensive rebound by Team,79,77
432,4,4:20.0,,S. Dinwiddie misses 3-pt jump shot from 27 ft,79,77
433,4,4:17.0,Defensive rebound by S. Ojeleye,,79,77
434,4,3:58.0,K. Irving misses 2-pt jump shot from 12 ft,,79,77
435,4,3:55.0,,Defensive rebound by J. Harris,79,77
436,4,3:46.0,,J. Harris makes 2-pt jump shot from 7 ft (assist by A. Crabbe),79,79
437,4,3:36.0,Boston full timeout,,79,79
438,4,3:36.0,D. Theis enters the game for S. Ojeleye,,79,79
439,4,3:36.0,Turnover by Team (turnover),,79,79
440,4,3:18.0,,J. Harris misses 2-pt layup from 1 ft (block by J. Tatum),79,79
441,4,3:18.0,Defensive rebound by Team,,79,79
442,4,3:08.0,M. Smart makes 2-pt jump shot from 11 ft,,81,79
443,4,3:06.0,,Brooklyn full timeout,81,79
444,4,3:06.0,S. Ojeleye enters the game for D. Theis,,81,79
445,4,2:46.0,,S. Dinwiddie makes 2-pt layup from 1 ft,81,81
446,4,2:22.0,M. Smart misses 2-pt jump shot from 6 ft (block by J. Harris),,81,81
447,4,2:20.0,Offensive rebound by M. Smart,,81,81
448,4,2:20.0,Shooting foul by J. Harris (drawn by M. Smart),,81,81
449,4,2:20.0,M. Smart makes free throw 1 of 2,,82,81
450,4,2:20.0,M. Smart misses free throw 2 of 2,,82,81
451,4,2:15.0,,Defensive rebound by D. Carroll,82,81
452,4,2:07.0,,A. Crabbe misses 3-pt jump shot from 24 ft,82,81
453,4,2:03.0,Defensive rebound by K. Irving,,82,81
454,4,1:39.0,M. Smart misses 2-pt layup from 1 ft,,82,81
455,4,1:36.0,,Defensive rebound by J. Harris,82,81
456,4,1:31.0,,S. Dinwiddie makes 2-pt layup from 1 ft,82,83
457,4,1:16.0,J. Tatum makes 2-pt dunk at rim (assist by K. Irving),,84,83
458,4,0:55.0,,S. Dinwiddie misses 2-pt jump shot from 5 ft (block by S. Ojeleye),84,83
459,4,0:53.0,Defensive rebound by M. Smart,,84,83
460,4,0:49.0,K. Irving misses 2-pt layup from 1 ft,,84,83
461,4,0:46.0,Offensive rebound by K. Irving,,84,83
462,4,0:45.0,J. Tatum makes 3-pt jump shot from 22 ft (assist by K. Irving),,87,83
463,4,0:45.0,,Brooklyn full timeout,87,83
464,4,0:45.0,,Q. Acy enters the game for R. Hollis-Jefferson,87,83
465,4,0:38.0,,S. Dinwiddie misses 2-pt jump shot from 12 ft,87,83
466,4,0:36.0,,Offensive rebound by J. Harris,87,83
467,4,0:36.0,,J. Harris makes 2-pt layup at rim,87,85
468,4,0:21.0,K. Irving misses 2-pt jump shot from 11 ft,,87,85
469,4,0:18.0,,Defensive rebound by J. Harris,87,85
470,4,0:07.0,,S. Dinwiddie misses 2-pt layup from 5 ft,87,85
471,4,0:06.0,,Offensive rebound by J. Harris,87,85
472,4,0:06.0,,J. Harris misses 2-pt layup from 2 ft (block by K. Irving),87,85
473,4,0:06.0,,Offensive rebound by Team,87,85
474,4,0:06.0,,Brooklyn full timeout,87,85
475,4,0:06.0,,R. Hollis-Jefferson enters the game for Q. Acy,87,85
476,4,0:04.0,,R. Hollis-Jefferson misses 2-pt jump shot from 9 ft,87,85
477,4,0:03.0,,Offensive rebound by R. Hollis-Jefferson,87,85
478,4,0:00.0,,R. Hollis-Jefferson misses 2-pt jump shot from 5 ft,87,85
479,4,0:00.0,,Offensive rebound by Team,87,85
