,QUARTER,TIME_REMAINING,NEW YORK_ACTION,INDIANA_ACTION,NEW YORK_SCORE,INDIANA_SCORE
378,4,8:09.0,L. Kornet misses 3-pt jump shot from 27 ft,,94,103
379,4,8:07.0,,Defensive rebound by L. Stephenson,94,103
380,4,8:01.0,,Offensive foul by D. Sabonis (drawn by D. Dotson),94,103
381,4,8:01.0,,Turnover by D. Sabonis (offensive foul),94,103
382,4,7:45.0,T. Hardaway makes 2-pt layup at rim (assist by L. Kornet),,96,103
383,4,7:29.0,,L. Stephenson makes 3-pt jump shot from 26 ft (assist by V. Oladipo),96,106
384,4,7:16.0,E. Mudiay misses 2-pt layup from 1 ft,,96,106
385,4,7:14.0,,Defensive rebound by D. Sabonis,96,106
386,4,7:08.0,,T. Young makes 3-pt jump shot from 23 ft (assist by L. Stephenson),96,109
387,4,7:06.0,Technical foul by K. O'Quinn,,96,109
388,4,7:06.0,New York full timeout,,96,109
389,4,7:06.0,E. Freedom enters the game for E. Mudiay,,96,109
390,4,7:06.0,M. Beasley enters the game for L. Kornet,,96,109
391,4,7:06.0,F. Ntilikina enters the game for K. O'Quinn,,96,109
392,4,7:06.0,,V. Oladipo makes technical free throw,96,110
393,4,6:48.0,D. Dotson misses 3-pt jump shot from 26 ft,,96,110
394,4,6:44.0,,Defensive rebound by D. Sabonis,96,110
395,4,6:31.0,,Turnover by L. Stephenson (bad pass; steal by D. Dotson),96,110
396,4,6:28.0,Turnover by T. Hardaway (bad pass),,96,110
397,4,6:12.0,,D. Sabonis misses 2-pt jump shot from 7 ft,96,110
398,4,6:08.0,,Offensive rebound by T. Young,96,110
399,4,6:08.0,,T. Young misses 2-pt layup at rim,96,110
400,4,6:07.0,,Offensive rebound by T. Young,96,110
401,4,6:07.0,,T. Young misses 2-pt layup at rim,96,110
402,4,6:06.0,,Offensive rebound by D. Sabonis,96,110
403,4,5:59.0,,V. Oladipo misses 3-pt jump shot from 27 ft,96,110
404,4,5:57.0,,Offensive rebound by C. Joseph,96,110
405,4,5:52.0,,Turnover by L. Stephenson (bad pass; steal by T. Hardaway),96,110
406,4,5:48.0,T. Hardaway makes 2-pt layup at rim,,98,110
407,4,5:34.0,,V. Oladipo makes 2-pt layup at rim,98,112
408,4,5:34.0,,Shooting foul by E. Freedom (drawn by V. Oladipo),98,112
409,4,5:34.0,,M. Turner enters the game for L. Stephenson,98,112
410,4,5:34.0,,B. Bogdanović enters the game for D. Sabonis,98,112
411,4,5:34.0,E. Mudiay enters the game for D. Dotson,,98,112
412,4,5:34.0,,V. Oladipo makes free throw 1 of 1,98,113
413,4,5:21.0,T. Hardaway makes 3-pt jump shot from 28 ft (assist by E. Mudiay),,101,113
414,4,5:02.0,,B. Bogdanović misses 3-pt jump shot from 23 ft,101,113
415,4,4:59.0,,Offensive rebound by B. Bogdanović,101,113
416,4,4:51.0,,V. Oladipo misses 2-pt layup from 7 ft,101,113
417,4,4:48.0,Defensive rebound by M. Beasley,,101,113
418,4,4:44.0,Turnover by E. Mudiay (bad pass),,101,113
419,4,4:25.0,,Turnover by T. Young (bad pass),101,113
420,4,4:13.0,E. Mudiay misses 2-pt layup at rim (block by M. Turner),,101,113
421,4,4:09.0,,Defensive rebound by B. Bogdanović,101,113
422,4,4:06.0,,V. Oladipo misses 3-pt jump shot from 24 ft,101,113
423,4,4:02.0,,Offensive rebound by T. Young,101,113
424,4,4:00.0,,V. Oladipo misses 3-pt jump shot from 26 ft,101,113
425,4,3:56.0,Defensive rebound by F. Ntilikina,,101,113
426,4,3:39.0,M. Beasley makes 2-pt layup from 1 ft,,103,113
427,4,3:39.0,,Indiana full timeout,103,113
428,4,3:25.0,,M. Turner makes 2-pt jump shot from 18 ft (assist by T. Young),103,115
429,4,3:09.0,E. Mudiay misses 2-pt jump shot from 8 ft,,103,115
430,4,3:07.0,,Defensive rebound by M. Turner,103,115
431,4,2:49.0,,M. Turner misses 3-pt jump shot from 26 ft,103,115
432,4,2:46.0,Defensive rebound by E. Mudiay,,103,115
433,4,2:41.0,T. Hardaway makes 2-pt jump shot from 14 ft (assist by E. Mudiay),,105,115
434,4,2:19.0,,V. Oladipo makes 2-pt layup from 5 ft,105,117
435,4,2:06.0,T. Hardaway misses 3-pt jump shot from 29 ft,,105,117
436,4,2:04.0,,Defensive rebound by C. Joseph,105,117
437,4,1:49.0,,C. Joseph misses 2-pt layup from 1 ft,105,117
438,4,1:46.0,Defensive rebound by F. Ntilikina,,105,117
439,4,1:42.0,Shooting foul by C. Joseph (drawn by E. Mudiay),,105,117
440,4,1:42.0,E. Mudiay makes free throw 1 of 3,,106,117
441,4,1:42.0,E. Mudiay makes free throw 2 of 3,,107,117
442,4,1:42.0,K. O'Quinn enters the game for E. Freedom,,107,117
443,4,1:42.0,E. Mudiay makes free throw 3 of 3,,108,117
444,4,1:28.0,,B. Bogdanović misses 2-pt jump shot from 16 ft,108,117
445,4,1:25.0,Defensive rebound by K. O'Quinn,,108,117
446,4,1:10.0,F. Ntilikina makes 3-pt jump shot from 27 ft (assist by M. Beasley),,111,117
447,4,0:51.0,,V. Oladipo makes 3-pt jump shot from 27 ft,111,120
448,4,0:50.0,New York full timeout,,111,120
449,4,0:44.0,E. Mudiay makes 2-pt dunk at rim (assist by K. O'Quinn),,113,120
450,4,0:36.0,Violation by E. Mudiay (kicked ball),,113,120
451,4,0:33.0,,Personal take foul by K. O'Quinn (drawn by M. Turner),113,120
452,4,0:33.0,,Indiana full timeout,113,120
453,4,0:33.0,,J. Young enters the game for T. Young,113,120
454,4,0:33.0,D. Dotson enters the game for K. O'Quinn,,113,120
455,4,0:31.0,,Personal take foul by E. Mudiay (drawn by V. Oladipo),113,120
456,4,0:31.0,,V. Oladipo misses free throw 1 of 2,113,120
457,4,0:31.0,,Offensive rebound by Team,113,120
458,4,0:31.0,,T. Young enters the game for J. Young,113,120
459,4,0:31.0,K. O'Quinn enters the game for D. Dotson,,113,120
460,4,0:31.0,,V. Oladipo makes free throw 2 of 2,113,121
461,4,0:31.0,New York full timeout,,113,121
462,4,0:31.0,D. Dotson enters the game for K. O'Quinn,,113,121
463,4,0:25.0,E. Mudiay misses 3-pt jump shot from 26 ft,,113,121
464,4,0:22.0,,Defensive rebound by T. Young,113,121
