,QUARTER,TIME_REMAINING,LA LAKERS_ACTION,TORONTO_ACTION,LA LAKERS_SCORE,TORONTO_SCORE
382,4,11:05.0,J. Clarkson makes 2-pt layup from 2 ft,,81,93
383,4,11:05.0,Shooting foul by C. Miles (drawn by J. Clarkson),,81,93
384,4,11:05.0,J. Clarkson makes free throw 1 of 1,,82,93
385,4,10:55.0,,Personal foul by J. Clarkson (drawn by F. VanVleet),82,93
386,4,10:46.0,,P. Siakam misses 2-pt jump shot from 4 ft,82,93
387,4,10:42.0,,Offensive rebound by J. Poeltl,82,93
388,4,10:39.0,,C. Miles makes 3-pt jump shot from 26 ft (assist by J. Poeltl),82,96
389,4,10:25.0,J. Clarkson makes 2-pt jump shot from 17 ft,,84,96
390,4,10:13.0,,Turnover by J. Poeltl (step out of bounds),84,96
391,4,10:04.0,Turnover by J. Clarkson (bad pass),,84,96
392,4,9:56.0,,F. VanVleet misses 3-pt jump shot from 25 ft,84,96
393,4,9:54.0,Defensive rebound by J. Hart,,84,96
394,4,9:46.0,K. Kuzma misses 2-pt hook shot from 11 ft,,84,96
395,4,9:44.0,,Defensive rebound by F. VanVleet,84,96
396,4,9:42.0,,Shooting foul by L. Nance (drawn by D. Wright),84,96
397,4,9:42.0,,D. Wright misses free throw 1 of 2,84,96
398,4,9:42.0,,Offensive rebound by Team,84,96
399,4,9:42.0,,D. Wright makes free throw 2 of 2,84,97
400,4,9:31.0,L. Nance makes 2-pt dunk from 1 ft (assist by J. Clarkson),,86,97
401,4,9:05.0,,C. Miles makes 3-pt jump shot from 25 ft (assist by F. VanVleet),86,100
402,4,8:43.0,K. Kuzma misses 3-pt jump shot from 23 ft,,86,100
403,4,8:40.0,Offensive rebound by L. Nance,,86,100
404,4,8:38.0,J. Clarkson misses 3-pt jump shot from 26 ft,,86,100
405,4,8:33.0,,Defensive rebound by P. Siakam,86,100
406,4,8:30.0,,D. Wright makes 3-pt jump shot from 26 ft (assist by P. Siakam),86,103
407,4,8:29.0,LA Lakers full timeout,,86,103
408,4,8:29.0,B. Ingram enters the game for N. Hayes,,86,103
409,4,8:07.0,J. Hart misses 3-pt jump shot from 27 ft,,86,103
410,4,8:03.0,Offensive rebound by J. Hart,,86,103
411,4,8:02.0,Turnover by J. Hart (bad pass),,86,103
412,4,7:50.0,,D. Wright misses 2-pt layup from 1 ft (block by B. Ingram),86,103
413,4,7:48.0,Defensive rebound by L. Nance,,86,103
414,4,7:38.0,J. Clarkson misses 3-pt jump shot from 25 ft,,86,103
415,4,7:34.0,,Defensive rebound by P. Siakam,86,103
416,4,7:20.0,,C. Miles makes 3-pt jump shot from 22 ft (assist by F. VanVleet),86,106
417,4,7:01.0,,Offensive charge foul by J. Clarkson (drawn by J. Poeltl),86,106
418,4,7:01.0,Turnover by J. Clarkson (offensive foul),,86,106
419,4,7:01.0,K. Caldwell-Pope enters the game for J. Hart,,86,106
420,4,6:47.0,,Turnover by J. Poeltl (lost ball; steal by L. Nance),86,106
421,4,6:39.0,J. Clarkson makes 2-pt jump shot from 10 ft (assist by L. Nance),,88,106
422,4,6:24.0,,F. VanVleet makes 2-pt layup from 2 ft,88,108
423,4,6:16.0,Turnover by K. Kuzma (bad pass; steal by F. VanVleet),,88,108
424,4,6:10.0,,F. VanVleet makes 2-pt layup at rim,88,110
425,4,6:10.0,LA Lakers full timeout,,88,110
426,4,6:10.0,A. Caruso enters the game for K. Kuzma,,88,110
427,4,6:10.0,N. Hayes enters the game for J. Clarkson,,88,110
428,4,5:58.0,L. Nance makes 2-pt hook shot from 3 ft (assist by A. Caruso),,90,110
429,4,5:34.0,,C. Miles misses 3-pt jump shot from 25 ft,90,110
430,4,5:31.0,Defensive rebound by L. Nance,,90,110
431,4,5:26.0,N. Hayes misses 3-pt jump shot from 23 ft,,90,110
432,4,5:23.0,,Defensive rebound by F. VanVleet,90,110
433,4,5:19.0,,F. VanVleet makes 2-pt layup at rim,90,112
434,4,5:01.0,A. Caruso makes 2-pt layup from 3 ft (assist by B. Ingram),,92,112
435,4,4:48.0,,Turnover by J. Poeltl (lost ball; steal by B. Ingram),92,112
436,4,4:41.0,K. Caldwell-Pope makes 2-pt jump shot from 19 ft (assist by N. Hayes),,94,112
437,4,4:13.0,,F. VanVleet misses 2-pt jump shot from 20 ft,94,112
438,4,4:11.0,Defensive rebound by L. Nance,,94,112
439,4,4:00.0,A. Caruso makes 3-pt jump shot from 24 ft (assist by K. Caldwell-Pope),,97,112
440,4,3:35.0,,J. Poeltl makes 2-pt hook shot at rim (assist by P. Siakam),97,114
441,4,3:13.0,B. Ingram makes 2-pt jump shot from 16 ft,,99,114
442,4,2:54.0,,C. Miles misses 3-pt jump shot from 28 ft,99,114
443,4,2:51.0,Defensive rebound by K. Caldwell-Pope,,99,114
444,4,2:41.0,K. Caldwell-Pope makes 3-pt jump shot from 26 ft (assist by N. Hayes),,102,114
445,4,2:32.0,,Toronto full timeout,102,114
446,4,2:22.0,,F. VanVleet misses 2-pt layup from 3 ft,102,114
447,4,2:20.0,Defensive rebound by K. Caldwell-Pope,,102,114
448,4,2:16.0,K. Caldwell-Pope misses 2-pt layup from 2 ft,,102,114
449,4,2:14.0,,Defensive rebound by P. Siakam,102,114
450,4,2:05.0,,Shooting foul by A. Caruso (drawn by D. Wright),102,114
451,4,2:05.0,,D. Wright makes free throw 1 of 2,102,115
452,4,2:05.0,,D. Wright makes free throw 2 of 2,102,116
453,4,1:53.0,K. Caldwell-Pope misses 2-pt jump shot from 9 ft,,102,116
454,4,1:49.0,Offensive rebound by L. Nance,,102,116
455,4,1:49.0,L. Nance makes 2-pt jump shot from 2 ft,,104,116
456,4,1:34.0,,Personal foul by L. Nance (drawn by J. Poeltl),104,116
457,4,1:34.0,J. Hart enters the game for K. Caldwell-Pope,,104,116
458,4,1:34.0,T. Ennis enters the game for B. Ingram,,104,116
459,4,1:21.0,,F. VanVleet makes 3-pt jump shot from 27 ft,104,119
460,4,1:13.0,A. Caruso makes 2-pt hook shot from 12 ft,,106,119
461,4,0:58.0,,F. VanVleet makes 2-pt layup from 2 ft (assist by P. Siakam),106,121
462,4,0:43.0,A. Caruso makes 2-pt jump shot from 9 ft (assist by L. Nance),,108,121
463,4,0:25.0,,F. VanVleet makes 2-pt jump shot from 1 ft,108,123
464,4,0:20.0,A. Caruso misses 3-pt jump shot from 31 ft,,108,123
465,4,0:17.0,Offensive rebound by A. Caruso,,108,123
466,4,0:14.0,N. Hayes misses 3-pt jump shot from 22 ft,,108,123
467,4,0:14.0,,Defensive rebound by P. Siakam,108,123
468,4,0:09.0,,Turnover by P. Siakam (lost ball; steal by A. Caruso),108,123
469,4,0:08.0,N. Hayes makes 2-pt layup from 1 ft (assist by A. Caruso),,110,123
470,4,0:08.0,Shooting foul by F. VanVleet (drawn by N. Hayes),,110,123
471,4,0:08.0,N. Hayes makes free throw 1 of 1,,111,123
