,QUARTER,TIME_REMAINING,UTAH_ACTION,NEW ORLEANS_ACTION,UTAH_SCORE,NEW ORLEANS_SCORE
383,4,8:49.0,Defensive rebound by R. Gobert,,86,80
384,4,8:37.0,R. Gobert makes 2-pt layup at rim (assist by D. Mitchell),,88,80
385,4,8:37.0,Shooting foul by N. Mirotić (drawn by R. Gobert),,88,80
386,4,8:37.0,,R. Rondo enters the game for N. Mirotić,88,80
387,4,8:37.0,R. Gobert makes free throw 1 of 1,,89,80
388,4,8:31.0,,A. Davis misses 2-pt layup from 1 ft (block by R. Gobert),89,80
389,4,8:31.0,Defensive rebound by Team,,89,80
390,4,8:31.0,D. Favors enters the game for R. Gobert,,89,80
391,4,8:17.0,Shooting foul by I. Clark (drawn by J. Ingles),,89,80
392,4,8:17.0,J. Ingles makes free throw 1 of 3,,90,80
393,4,8:17.0,J. Ingles misses free throw 2 of 3,,90,80
394,4,8:17.0,Offensive rebound by Team,,90,80
395,4,8:17.0,,E. Moore enters the game for I. Clark,90,80
396,4,8:17.0,J. Ingles makes free throw 3 of 3,,91,80
397,4,8:06.0,,Personal foul by R. Rubio (drawn by J. Holiday),91,80
398,4,7:59.0,,E. Moore makes 2-pt jump shot from 6 ft (assist by A. Davis),91,82
399,4,7:31.0,J. Crowder misses 2-pt jump shot from 22 ft,,91,82
400,4,7:28.0,,Defensive rebound by R. Rondo,91,82
401,4,7:23.0,,R. Rondo makes 2-pt layup from 1 ft (assist by D. Miller),91,84
402,4,7:06.0,R. Rubio makes 2-pt layup from 1 ft,,93,84
403,4,6:59.0,,Shooting foul by J. Crowder (drawn by J. Holiday),93,84
404,4,6:59.0,,New Orleans full timeout,93,84
405,4,6:59.0,R. O'Neale enters the game for J. Ingles,,93,84
406,4,6:59.0,R. Gobert enters the game for D. Favors,,93,84
407,4,6:59.0,,J. Holiday misses free throw 1 of 2,93,84
408,4,6:59.0,,Offensive rebound by Team,93,84
409,4,6:59.0,,J. Holiday makes free throw 2 of 2,93,85
410,4,6:38.0,R. Rubio makes 2-pt jump shot from 4 ft,,95,85
411,4,6:20.0,,E. Moore misses 2-pt layup from 1 ft,95,85
412,4,6:18.0,Defensive rebound by R. Rubio,,95,85
413,4,6:02.0,R. Rubio misses 2-pt jump shot from 16 ft,,95,85
414,4,5:59.0,,Defensive rebound by A. Davis,95,85
415,4,5:53.0,,R. Rondo misses 2-pt layup from 1 ft,95,85
416,4,5:51.0,Defensive rebound by R. Rubio,,95,85
417,4,5:32.0,R. O'Neale makes 3-pt jump shot from 23 ft (assist by D. Mitchell),,98,85
418,4,5:24.0,,New Orleans full timeout,98,85
419,4,5:24.0,,I. Clark enters the game for R. Rondo,98,85
420,4,5:14.0,,I. Clark makes 2-pt layup at rim (assist by J. Holiday),98,87
421,4,5:14.0,,Shooting foul by R. O'Neale (drawn by I. Clark),98,87
422,4,5:14.0,J. Ingles enters the game for R. O'Neale,,98,87
423,4,5:14.0,,I. Clark makes free throw 1 of 1,98,88
424,4,4:56.0,D. Mitchell misses 2-pt layup from 1 ft (block by A. Davis),,98,88
425,4,4:49.0,Offensive rebound by R. Gobert,,98,88
426,4,4:49.0,R. Gobert makes 2-pt dunk at rim,,100,88
427,4,4:41.0,Personal foul by J. Holiday (drawn by R. Rubio),,100,88
428,4,4:41.0,,Turnover by J. Holiday (turnover),100,88
429,4,4:28.0,Turnover by R. Rubio (offensive foul),,100,88
430,4,4:18.0,,J. Holiday makes 3-pt jump shot from 25 ft,100,91
431,4,3:57.0,J. Ingles makes 2-pt layup from 1 ft (assist by R. Rubio),,102,91
432,4,3:45.0,,A. Davis misses 3-pt jump shot from 25 ft,102,91
433,4,3:45.0,Defensive rebound by D. Mitchell,,102,91
434,4,3:38.0,D. Mitchell makes 2-pt layup from 1 ft,,104,91
435,4,3:29.0,,J. Holiday makes 3-pt jump shot from 25 ft,104,94
436,4,3:14.0,D. Mitchell misses 3-pt jump shot from 26 ft,,104,94
437,4,3:14.0,,Defensive rebound by E. Moore,104,94
438,4,3:10.0,,E. Moore makes 2-pt layup from 1 ft,104,96
439,4,3:10.0,,Shooting foul by R. Rubio (drawn by E. Moore),104,96
440,4,3:10.0,Utah full timeout,,104,96
441,4,3:10.0,,E. Moore makes free throw 1 of 1,104,97
442,4,2:52.0,D. Mitchell makes 2-pt layup from 3 ft (assist by R. Rubio),,106,97
443,4,2:41.0,,Turnover by J. Holiday (lost ball; steal by J. Ingles),106,97
444,4,2:24.0,Turnover by R. Rubio (bad pass; steal by J. Holiday),,106,97
445,4,2:19.0,,J. Holiday misses 2-pt layup from 2 ft,106,97
446,4,2:17.0,,Offensive rebound by J. Holiday,106,97
447,4,2:15.0,,D. Miller misses 3-pt jump shot from 25 ft,106,97
448,4,2:15.0,Defensive rebound by D. Mitchell,,106,97
449,4,1:50.0,R. Rubio makes 3-pt jump shot from 25 ft (assist by J. Ingles),,109,97
450,4,1:43.0,,I. Clark makes 2-pt layup from 1 ft (assist by J. Holiday),109,99
451,4,1:39.0,Personal take foul by I. Clark (drawn by R. Rubio),,109,99
452,4,1:39.0,R. Rubio makes free throw 1 of 2,,110,99
453,4,1:39.0,,C. Diallo enters the game for J. Holiday,110,99
454,4,1:39.0,,D. Liggins enters the game for A. Davis,110,99
455,4,1:39.0,R. Rubio makes free throw 2 of 2,,111,99
456,4,1:25.0,Offensive charge foul by C. Diallo (drawn by R. Gobert),,111,99
457,4,1:25.0,,Turnover by C. Diallo (offensive foul),111,99
458,4,1:06.0,D. Mitchell makes 3-pt jump shot from 29 ft,,114,99
459,4,0:57.0,,I. Clark misses 3-pt jump shot from 24 ft,114,99
460,4,0:57.0,Defensive rebound by J. Ingles,,114,99
461,4,0:38.0,Shooting foul by C. Diallo (drawn by R. Gobert),,114,99
462,4,0:38.0,R. Gobert makes free throw 1 of 2,,115,99
463,4,0:38.0,E. McCree enters the game for J. Ingles,,115,99
464,4,0:38.0,R. O'Neale enters the game for D. Mitchell,,115,99
465,4,0:38.0,R. Gobert makes free throw 2 of 2,,116,99
466,4,0:31.0,,E. Moore misses 3-pt jump shot from 25 ft,116,99
467,4,0:31.0,Defensive rebound by R. Gobert,,116,99
468,4,0:08.0,J. Crowder misses 3-pt jump shot from 24 ft,,116,99
469,4,0:08.0,,Defensive rebound by Team,116,99
