,QUARTER,TIME_REMAINING,MILWAUKEE_ACTION,DETROIT_ACTION,MILWAUKEE_SCORE,DETROIT_SCORE
384,4,7:39.0,S. Brown enters the game for K. Middleton,,72,95
385,4,7:39.0,X. Munford enters the game for J. Henson,,72,95
386,4,7:24.0,S. Brown misses 2-pt jump shot from 9 ft,,72,95
387,4,7:22.0,,Defensive rebound by S. Johnson,72,95
388,4,7:16.0,,S. Johnson makes 2-pt jump shot from 15 ft,72,97
389,4,6:51.0,D. Wilson misses 2-pt jump shot from 17 ft,,72,97
390,4,6:48.0,,Defensive rebound by Team,72,97
391,4,6:30.0,,S. Johnson misses 3-pt jump shot from 25 ft,72,97
392,4,6:28.0,Defensive rebound by D. Wilson,,72,97
393,4,6:14.0,X. Munford misses 3-pt jump shot from 27 ft,,72,97
394,4,6:11.0,,Defensive rebound by S. Johnson,72,97
395,4,5:58.0,,L. Galloway makes 3-pt jump shot from 27 ft (assist by E. Moreland),72,100
396,4,5:37.0,S. Kilpatrick misses 2-pt jump shot from 16 ft,,72,100
397,4,5:33.0,,Defensive rebound by E. Moreland,72,100
398,4,5:26.0,,A. Tolliver misses 3-pt jump shot from 25 ft,72,100
399,4,5:22.0,Defensive rebound by S. Kilpatrick,,72,100
400,4,5:06.0,T. Zeller misses 2-pt jump shot from 20 ft,,72,100
401,4,5:02.0,,Defensive rebound by E. Moreland,72,100
402,4,4:38.0,,E. Moreland misses 2-pt jump shot from 21 ft,72,100
403,4,4:37.0,,Offensive rebound by A. Tolliver,72,100
404,4,4:21.0,,L. Galloway makes 3-pt jump shot from 25 ft (assist by E. Moreland),72,103
405,4,4:05.0,X. Munford misses 3-pt jump shot from 26 ft,,72,103
406,4,4:01.0,Offensive rebound by S. Brown,,72,103
407,4,3:56.0,Turnover by S. Brown (lost ball; steal by D. Buycks),,72,103
408,4,3:34.0,,D. Buycks misses 3-pt jump shot from 24 ft,72,103
409,4,3:31.0,Defensive rebound by T. Zeller,,72,103
410,4,3:30.0,,L. Kennard enters the game for S. Johnson,72,103
411,4,3:30.0,,H. Ellenson enters the game for A. Tolliver,72,103
412,4,3:18.0,D. Wilson makes 2-pt jump shot from 7 ft (assist by X. Munford),,74,103
413,4,3:05.0,,D. Buycks makes 2-pt layup at rim (assist by E. Moreland),74,105
414,4,2:52.0,Shooting foul by E. Moreland (drawn by S. Kilpatrick),,74,105
415,4,2:52.0,S. Kilpatrick misses free throw 1 of 2,,74,105
416,4,2:52.0,Offensive rebound by Team,,74,105
417,4,2:52.0,S. Kilpatrick makes free throw 2 of 2,,75,105
418,4,2:44.0,,Shooting foul by X. Munford (drawn by D. Buycks),75,105
419,4,2:44.0,,D. Buycks makes free throw 1 of 2,75,106
420,4,2:44.0,,D. Buycks makes free throw 2 of 2,75,107
421,4,2:28.0,S. Brown makes 2-pt layup from 3 ft (assist by D. Wilson),,77,107
422,4,2:06.0,,D. Buycks misses 2-pt jump shot from 16 ft,77,107
423,4,2:05.0,Defensive rebound by D. Wilson,,77,107
424,4,1:52.0,S. Kilpatrick makes 2-pt layup from 3 ft,,79,107
425,4,1:52.0,,Violation by E. Moreland (def goaltending),79,107
426,4,1:31.0,,Turnover by L. Galloway (bad pass; steal by D. Wilson),79,107
427,4,1:31.0,Personal foul by L. Kennard (drawn by D. Wilson),,79,107
428,4,1:31.0,D. Wilson misses free throw 1 of 2,,79,107
429,4,1:31.0,Offensive rebound by Team,,79,107
430,4,1:31.0,D. Wilson makes free throw 2 of 2,,80,107
431,4,1:21.0,,L. Kennard makes 3-pt jump shot from 28 ft (assist by E. Moreland),80,110
432,4,1:07.0,S. Brown makes 2-pt layup from 3 ft (assist by X. Munford),,82,110
433,4,0:43.0,,D. Buycks misses 3-pt jump shot from 25 ft,82,110
434,4,0:41.0,Defensive rebound by T. Zeller,,82,110
435,4,0:32.0,T. Zeller makes 2-pt jump shot from 6 ft (assist by X. Munford),,84,110
436,4,0:14.0,,H. Ellenson misses 2-pt jump shot from 18 ft,84,110
437,4,0:12.0,Defensive rebound by S. Brown,,84,110
438,4,0:07.0,S. Kilpatrick makes 3-pt jump shot from 25 ft (assist by S. Brown),,87,110
