,QUARTER,TIME_REMAINING,DALLAS_ACTION,UTAH_ACTION,DALLAS_SCORE,UTAH_SCORE
383,4,5:22.0,,Violation by D. Mitchell (kicked ball),85,85
384,4,5:13.0,J. Barea makes 2-pt jump shot from 7 ft,,87,85
385,4,4:55.0,,D. Mitchell misses 2-pt layup from 4 ft,87,85
386,4,4:53.0,Defensive rebound by Y. Ferrell,,87,85
387,4,4:52.0,Offensive foul by Y. Ferrell (drawn by R. Rubio),,87,85
388,4,4:52.0,Turnover by Y. Ferrell (offensive foul),,87,85
389,4,4:38.0,,R. Rubio misses 3-pt jump shot from 25 ft,87,85
390,4,4:36.0,,Offensive rebound by J. Crowder,87,85
391,4,4:31.0,,J. Crowder misses 2-pt layup from 6 ft (block by D. Nowitzki),87,85
392,4,4:31.0,,Offensive rebound by Team,87,85
393,4,4:20.0,,D. Mitchell makes 2-pt layup from 1 ft,87,87
394,4,4:05.0,J. Barea misses 2-pt jump shot from 5 ft,,87,87
395,4,4:04.0,,Defensive rebound by Team,87,87
396,4,4:04.0,Loose ball foul by D. Powell (drawn by R. Rubio),,87,87
397,4,4:04.0,,R. Rubio makes free throw 1 of 2,87,88
398,4,4:04.0,H. Barnes enters the game for D. McDermott,,87,88
399,4,4:04.0,W. Matthews enters the game for D. Nowitzki,,87,88
400,4,4:04.0,,R. Rubio makes free throw 2 of 2,87,89
401,4,3:52.0,H. Barnes misses 3-pt jump shot from 23 ft,,87,89
402,4,3:48.0,,Defensive rebound by J. Ingles,87,89
403,4,3:43.0,,J. Crowder makes 2-pt layup from 2 ft (assist by J. Ingles),87,91
404,4,3:43.0,Dallas full timeout,,87,91
405,4,3:22.0,H. Barnes misses 2-pt jump shot from 3 ft,,87,91
406,4,3:20.0,,Defensive rebound by J. Ingles,87,91
407,4,3:04.0,Offensive charge foul by J. Crowder (drawn by D. Powell),,87,91
408,4,3:04.0,,Turnover by J. Crowder (offensive foul),87,91
409,4,3:04.0,D. Smith enters the game for J. Barea,,87,91
410,4,2:45.0,Y. Ferrell misses 2-pt layup from 3 ft,,87,91
411,4,2:42.0,,Defensive rebound by R. Gobert,87,91
412,4,2:32.0,,R. Gobert makes 2-pt dunk from 3 ft (assist by J. Ingles),87,93
413,4,2:32.0,,Shooting foul by D. Powell (drawn by R. Gobert),87,93
414,4,2:32.0,,R. Gobert misses free throw 1 of 1,87,93
415,4,2:29.0,Defensive rebound by D. Powell,,87,93
416,4,2:07.0,Y. Ferrell makes 3-pt jump shot from 26 ft,,90,93
417,4,1:41.0,,J. Ingles misses 3-pt jump shot from 24 ft,90,93
418,4,1:38.0,Defensive rebound by D. Smith,,90,93
419,4,1:31.0,Turnover by D. Smith (bad pass; steal by J. Ingles),,90,93
420,4,1:09.0,,Turnover by J. Ingles (lost ball; steal by D. Powell),90,93
421,4,1:04.0,Turnover by D. Smith (out of bounds lost ball),,90,93
422,4,0:49.0,,D. Mitchell misses 2-pt jump shot from 9 ft (block by D. Powell),90,93
423,4,0:49.0,Defensive rebound by D. Powell,,90,93
424,4,0:49.0,Dallas full timeout,,90,93
425,4,0:49.0,J. Barea enters the game for D. Powell,,90,93
426,4,0:49.0,D. Nowitzki enters the game for D. Smith,,90,93
427,4,0:39.0,Turnover by H. Barnes (bad pass),,90,93
428,4,0:39.0,D. Powell enters the game for J. Barea,,90,93
429,4,0:39.0,D. Smith enters the game for D. Nowitzki,,90,93
430,4,0:24.0,,D. Mitchell misses 2-pt jump shot from 16 ft,90,93
431,4,0:21.0,Defensive rebound by D. Powell,,90,93
432,4,0:12.0,Y. Ferrell misses 2-pt layup from 4 ft,,90,93
433,4,0:09.0,,Defensive rebound by R. Gobert,90,93
434,4,0:07.0,,Personal foul by D. Smith (drawn by J. Crowder),90,93
435,4,0:07.0,,J. Crowder makes free throw 1 of 2,90,94
436,4,0:07.0,,J. Crowder makes free throw 2 of 2,90,95
437,4,0:07.0,Dallas full timeout,,90,95
438,4,0:07.0,D. McDermott enters the game for Y. Ferrell,,90,95
439,4,0:07.0,D. Nowitzki enters the game for D. Smith,,90,95
440,4,0:03.0,D. Nowitzki misses 3-pt jump shot from 26 ft,,90,95
441,4,0:00.0,,Defensive rebound by D. Mitchell,90,95
442,4,0:00.0,,Personal foul by D. Powell (drawn by D. Mitchell),90,95
443,4,0:00.0,,D. Mitchell makes free throw 1 of 2,90,96
444,4,0:00.0,,D. Mitchell makes free throw 2 of 2,90,97
