,QUARTER,TIME_REMAINING,MEMPHIS_ACTION,GOLDEN STATE_ACTION,MEMPHIS_SCORE,GOLDEN STATE_SCORE
390,4,4:38.0,,Offensive rebound by N. Young,75,85
391,4,4:36.0,,Shooting foul by M. Gasol (drawn by D. West),75,85
392,4,4:36.0,,D. West makes free throw 1 of 2,75,86
393,4,4:36.0,,D. West misses free throw 2 of 2,75,86
394,4,4:34.0,Defensive rebound by M. Gasol,,75,86
395,4,4:34.0,Memphis full timeout,,75,86
396,4,4:34.0,,K. Thompson enters the game for N. Young,75,86
397,4,4:30.0,Turnover by A. Harrison (bad pass; steal by J. Bell),,75,86
398,4,4:10.0,,K. Durant makes 3-pt jump shot from 25 ft (assist by K. Thompson),75,89
399,4,3:52.0,M. Gasol makes 2-pt jump shot from 7 ft,,77,89
400,4,3:52.0,Shooting foul by K. Durant (drawn by M. Gasol),,77,89
401,4,3:52.0,M. Gasol misses free throw 1 of 1,,77,89
402,4,3:49.0,,Defensive rebound by K. Durant,77,89
403,4,3:36.0,,D. West makes 2-pt layup from 1 ft (assist by J. Bell),77,91
404,4,3:15.0,T. Evans misses 3-pt jump shot from 25 ft,,77,91
405,4,3:09.0,,Defensive rebound by J. Bell,77,91
406,4,2:53.0,,P. McCaw misses 3-pt jump shot from 23 ft,77,91
407,4,2:47.0,Defensive rebound by J. Green,,77,91
408,4,2:37.0,M. Chalmers makes 3-pt jump shot from 25 ft (assist by M. Gasol),,80,91
409,4,2:21.0,,Shooting foul by M. Chalmers (drawn by J. Bell),80,91
410,4,2:21.0,,J. Bell makes free throw 1 of 2,80,92
411,4,2:21.0,V. Hunter enters the game for J. Green,,80,92
412,4,2:21.0,I. Rabb enters the game for T. Evans,,80,92
413,4,2:21.0,K. Simmons enters the game for M. Gasol,,80,92
414,4,2:21.0,,J. Bell makes free throw 2 of 2,80,93
415,4,2:06.0,V. Hunter misses 2-pt jump shot from 10 ft,,80,93
416,4,2:02.0,,Defensive rebound by P. McCaw,80,93
417,4,1:59.0,,K. Durant makes 2-pt dunk at rim,80,95
418,4,1:48.0,A. Harrison misses 2-pt layup at rim,,80,95
419,4,1:48.0,Offensive rebound by Team,,80,95
420,4,1:48.0,,D. Jones enters the game for P. McCaw,80,95
421,4,1:48.0,,Q. Cook enters the game for D. West,80,95
422,4,1:48.0,,O. Casspi enters the game for K. Thompson,80,95
423,4,1:48.0,,N. Young enters the game for K. Durant,80,95
424,4,1:45.0,M. Chalmers misses 3-pt jump shot from 25 ft,,80,95
425,4,1:43.0,Offensive rebound by Team,,80,95
426,4,1:43.0,Personal foul by D. Jones (drawn by I. Rabb),,80,95
427,4,1:27.0,A. Harrison misses 2-pt layup from 2 ft,,80,95
428,4,1:25.0,Offensive rebound by V. Hunter,,80,95
429,4,1:24.0,V. Hunter misses 2-pt layup at rim,,80,95
430,4,1:22.0,Offensive rebound by I. Rabb,,80,95
431,4,1:21.0,I. Rabb makes 2-pt layup from 1 ft,,82,95
432,4,0:58.0,,N. Young makes 2-pt jump shot from 15 ft (assist by Q. Cook),82,97
433,4,0:46.0,V. Hunter makes 2-pt jump shot from 18 ft (assist by A. Harrison),,84,97
434,4,0:34.0,,Q. Cook misses 2-pt jump shot from 12 ft,84,97
435,4,0:30.0,,Offensive rebound by D. Jones,84,97
436,4,0:27.0,,Q. Cook misses 2-pt layup from 2 ft (block by V. Hunter),84,97
437,4,0:27.0,Defensive rebound by Team,,84,97
438,4,0:12.0,I. Rabb misses 2-pt jump shot from 17 ft,,84,97
439,4,0:07.0,,Defensive rebound by O. Casspi,84,97
