,QUARTER,TIME_REMAINING,HOUSTON_ACTION,PHOENIX_ACTION,HOUSTON_SCORE,PHOENIX_SCORE
395,4,3:30.0,B. Weber makes 2-pt dunk from 1 ft,,110,85
396,4,3:29.0,,Phoenix full timeout,110,85
397,4,3:29.0,,T. Ulis enters the game for D. Booker,110,85
398,4,3:29.0,,D. House enters the game for T. Warren,110,85
399,4,3:10.0,,T. Daniels misses 2-pt layup from 2 ft,110,85
400,4,3:09.0,Defensive rebound by R. Anderson,,110,85
401,4,2:52.0,T. Ariza makes 2-pt jump shot from 19 ft,,112,85
402,4,2:38.0,,D. House makes 3-pt jump shot from 26 ft (assist by T. Ulis),112,88
403,4,2:12.0,P. Tucker misses 3-pt jump shot from 26 ft,,112,88
404,4,2:10.0,,Defensive rebound by D. Bender,112,88
405,4,2:07.0,,Personal foul by B. Weber (drawn by T. Ulis),112,88
406,4,1:54.0,,T. Daniels misses 3-pt jump shot from 27 ft,112,88
407,4,1:51.0,Defensive rebound by B. Weber,,112,88
408,4,1:38.0,G. Green misses 2-pt jump shot from 20 ft,,112,88
409,4,1:36.0,,Defensive rebound by Team,112,88
410,4,1:21.0,,D. Bender makes 3-pt jump shot from 25 ft (assist by A. Peters),112,91
411,4,1:09.0,T. Ariza misses 3-pt jump shot from 25 ft,,112,91
412,4,1:05.0,,Defensive rebound by T. Ulis,112,91
413,4,1:04.0,,A. Peters makes 2-pt dunk at rim (assist by T. Ulis),112,93
414,4,0:52.0,B. Weber misses 3-pt jump shot from 25 ft,,112,93
415,4,0:49.0,,Defensive rebound by D. Bender,112,93
416,4,0:42.0,,D. House makes 2-pt layup at rim (assist by T. Ulis),112,95
417,4,0:29.0,G. Green misses 3-pt jump shot from 25 ft,,112,95
418,4,0:26.0,,Defensive rebound by D. House,112,95
419,4,0:21.0,,Turnover by D. House (lost ball; steal by B. Weber),112,95
