,QUARTER,TIME_REMAINING,NEW ORLEANS_ACTION,LA LAKERS_ACTION,NEW ORLEANS_SCORE,LA LAKERS_SCORE
378,4,7:05.0,,LA Lakers full timeout,98,101
379,4,7:05.0,,L. Ball enters the game for B. Ingram,98,101
380,4,7:05.0,J. Nelson enters the game for I. Clark,,98,101
381,4,7:05.0,A. Davis makes free throw 2 of 2,,99,101
382,4,6:55.0,,J. Randle makes 2-pt layup from 1 ft (assist by L. Ball),99,103
383,4,6:32.0,J. Holiday makes 2-pt jump shot from 17 ft,,101,103
384,4,6:21.0,,Personal foul by E. Moore (drawn by L. Ball),101,103
385,4,6:11.0,,Shooting foul by J. Holiday (drawn by J. Randle),101,103
386,4,6:11.0,,J. Randle makes free throw 1 of 2,101,104
387,4,6:11.0,,J. Randle misses free throw 2 of 2,101,104
388,4,6:09.0,Defensive rebound by D. Cunningham,,101,104
389,4,6:00.0,Turnover by J. Holiday (bad pass; steal by K. Kuzma),,101,104
390,4,5:48.0,,K. Kuzma makes 2-pt jump shot from 17 ft,101,106
391,4,5:35.0,D. Cunningham makes 2-pt layup from 1 ft (assist by J. Nelson),,103,106
392,4,5:17.0,,J. Hart misses 3-pt jump shot from 23 ft,103,106
393,4,5:16.0,,Offensive rebound by Team,103,106
394,4,5:16.0,Loose ball foul by D. Cunningham (drawn by K. Kuzma),,103,106
395,4,5:16.0,,K. Kuzma makes free throw 1 of 2,103,107
396,4,5:16.0,D. Cousins enters the game for D. Cunningham,,103,107
397,4,5:16.0,,K. Kuzma makes free throw 2 of 2,103,108
398,4,4:59.0,Personal foul by J. Randle (drawn by D. Cousins),,103,108
399,4,4:46.0,E. Moore makes 3-pt jump shot from 25 ft (assist by J. Nelson),,106,108
400,4,4:16.0,,J. Randle makes 2-pt dunk at rim (assist by J. Clarkson),106,110
401,4,3:57.0,E. Moore makes 2-pt layup from 1 ft (assist by D. Cousins),,108,110
402,4,3:40.0,,K. Kuzma misses 3-pt jump shot from 25 ft,108,110
403,4,3:36.0,Defensive rebound by A. Davis,,108,110
404,4,3:33.0,Personal foul by K. Kuzma (drawn by D. Cousins),,108,110
405,4,3:33.0,,K. Caldwell-Pope enters the game for J. Hart,108,110
406,4,3:22.0,Turnover by J. Holiday (bad pass; steal by J. Randle),,108,110
407,4,3:16.0,,L. Ball misses 2-pt layup from 2 ft (block by A. Davis),108,110
408,4,3:12.0,Defensive rebound by J. Holiday,,108,110
409,4,3:09.0,D. Cousins misses 2-pt layup from 1 ft,,108,110
410,4,3:02.0,Offensive rebound by D. Cousins,,108,110
411,4,3:02.0,D. Cousins makes 2-pt layup at rim,,110,110
412,4,2:56.0,,LA Lakers full timeout,110,110
413,4,2:42.0,,L. Ball misses 3-pt jump shot from 26 ft,110,110
414,4,2:40.0,Defensive rebound by Team,,110,110
415,4,2:40.0,,Loose ball foul by K. Kuzma (drawn by D. Cousins),110,110
416,4,2:40.0,D. Cousins makes free throw 1 of 2,,111,110
417,4,2:40.0,D. Cousins makes free throw 2 of 2,,112,110
418,4,2:28.0,,J. Clarkson misses 3-pt jump shot from 25 ft,112,110
419,4,2:26.0,Defensive rebound by J. Nelson,,112,110
420,4,2:08.0,E. Moore makes 2-pt jump shot from 13 ft,,114,110
421,4,1:53.0,,K. Kuzma misses 3-pt jump shot from 26 ft,114,110
422,4,1:48.0,,Offensive rebound by L. Ball,114,110
423,4,1:45.0,,K. Caldwell-Pope misses 2-pt jump shot from 13 ft,114,110
424,4,1:43.0,Defensive rebound by A. Davis,,114,110
425,4,1:26.0,J. Nelson makes 3-pt jump shot from 26 ft (assist by J. Holiday),,117,110
426,4,1:15.0,,Turnover by J. Clarkson (lost ball; steal by A. Davis),117,110
427,4,1:02.0,New Orleans full timeout,,117,110
428,4,0:55.0,J. Nelson misses 3-pt jump shot from 24 ft,,117,110
429,4,0:50.0,,Defensive rebound by Team,117,110
430,4,0:50.0,D. Cunningham enters the game for D. Cousins,,117,110
431,4,0:41.0,,K. Kuzma makes 2-pt jump shot from 1 ft,117,112
432,4,0:36.0,D. Cunningham misses 2-pt dunk from 2 ft (block by K. Caldwell-Pope),,117,112
433,4,0:32.0,Offensive rebound by J. Holiday,,117,112
434,4,0:27.0,D. Cunningham makes 2-pt dunk at rim (assist by J. Holiday),,119,112
435,4,0:27.0,,LA Lakers full timeout,119,112
436,4,0:26.0,,K. Caldwell-Pope misses 3-pt jump shot from 23 ft,119,112
437,4,0:22.0,,Offensive rebound by K. Kuzma,119,112
438,4,0:20.0,,K. Kuzma misses 2-pt jump shot from 4 ft,119,112
439,4,0:18.0,Defensive rebound by A. Davis,,119,112
