,QUARTER,TIME_REMAINING,SACRAMENTO_ACTION,LA CLIPPERS_ACTION,SACRAMENTO_SCORE,LA CLIPPERS_SCORE
376,4,5:39.0,B. Bogdanović makes 2-pt jump shot from 12 ft (assist by D. Fox),,86,107
377,4,5:39.0,Shooting foul by W. Johnson (drawn by B. Bogdanović),,86,107
378,4,5:39.0,B. Bogdanović makes free throw 1 of 1,,87,107
379,4,5:25.0,,S. Dekker misses 3-pt jump shot from 25 ft,87,107
380,4,5:20.0,Defensive rebound by W. Cauley-Stein,,87,107
381,4,5:09.0,D. Fox makes 2-pt jump shot from 19 ft,,89,107
382,4,4:56.0,,W. Johnson misses 3-pt jump shot from 25 ft,89,107
383,4,4:51.0,Defensive rebound by D. Fox,,89,107
384,4,4:51.0,Shooting foul by M. Harrell (drawn by S. Labissière),,89,107
385,4,4:51.0,S. Labissière makes free throw 1 of 2,,90,107
386,4,4:51.0,B. Hield enters the game for B. Bogdanović,,90,107
387,4,4:51.0,S. Labissière misses free throw 2 of 2,,90,107
388,4,4:48.0,,Defensive rebound by S. Dekker,90,107
389,4,4:38.0,,Turnover by L. Williams (bad pass; steal by W. Cauley-Stein),90,107
390,4,4:33.0,S. Labissière makes 2-pt dunk at rim (assist by W. Cauley-Stein),,92,107
391,4,4:14.0,,Shooting foul by S. Labissière (drawn by W. Johnson),92,107
392,4,4:14.0,,W. Johnson makes free throw 1 of 2,92,108
393,4,4:14.0,,W. Johnson makes free throw 2 of 2,92,109
394,4,3:58.0,W. Cauley-Stein makes 2-pt layup from 3 ft,,94,109
395,4,3:44.0,,L. Williams makes 3-pt jump shot from 24 ft (assist by M. Teodosić),94,112
396,4,3:22.0,S. Labissière makes 2-pt layup from 1 ft (assist by D. Fox),,96,112
397,4,3:06.0,,S. Dekker makes 2-pt layup from 1 ft (assist by M. Teodosić),96,114
398,4,3:06.0,,Shooting foul by S. Labissière (drawn by S. Dekker),96,114
399,4,3:06.0,,S. Dekker makes free throw 1 of 1,96,115
400,4,2:55.0,Shooting foul by M. Harrell (drawn by W. Cauley-Stein),,96,115
401,4,2:55.0,W. Cauley-Stein misses free throw 1 of 2,,96,115
402,4,2:55.0,Offensive rebound by Team,,96,115
403,4,2:55.0,,T. Wallace enters the game for L. Williams,96,115
404,4,2:55.0,W. Cauley-Stein misses free throw 2 of 2,,96,115
405,4,2:51.0,,Defensive rebound by S. Dekker,96,115
406,4,2:38.0,,Turnover by M. Teodosić (bad pass; steal by S. Labissière),96,115
407,4,2:35.0,Shooting foul by S. Dekker (drawn by S. Labissière),,96,115
408,4,2:35.0,S. Labissière misses free throw 1 of 2,,96,115
409,4,2:35.0,Offensive rebound by Team,,96,115
410,4,2:35.0,,S. Thornwell enters the game for M. Teodosić,96,115
411,4,2:35.0,,J. Evans enters the game for W. Johnson,96,115
412,4,2:35.0,S. Labissière makes free throw 2 of 2,,97,115
413,4,2:22.0,,S. Dekker makes 2-pt layup from 1 ft (assist by M. Harrell),97,117
414,4,2:22.0,Sacramento full timeout,,97,117
415,4,2:11.0,Shooting foul by M. Harrell (drawn by W. Cauley-Stein),,97,117
416,4,2:11.0,W. Cauley-Stein makes free throw 1 of 2,,98,117
417,4,2:11.0,W. Cauley-Stein makes free throw 2 of 2,,99,117
418,4,1:47.0,,M. Harrell misses 2-pt jump shot from 12 ft,99,117
419,4,1:44.0,Defensive rebound by B. Hield,,99,117
420,4,1:39.0,D. Fox makes 2-pt jump shot from 16 ft,,101,117
421,4,1:31.0,,J. Evans makes 3-pt jump shot from 25 ft,101,120
422,4,1:21.0,D. Fox misses 2-pt layup from 2 ft (block by M. Harrell),,101,120
423,4,1:21.0,,Defensive rebound by S. Dekker,101,120
424,4,1:18.0,,T. Wallace makes 2-pt layup at rim (assist by S. Thornwell),101,122
425,4,1:09.0,Turnover by J. Jackson (bad pass; steal by M. Harrell),,101,122
426,4,1:06.0,,M. Harrell makes 2-pt dunk at rim,101,124
427,4,1:02.0,W. Cauley-Stein makes 2-pt dunk from 1 ft (assist by S. Labissière),,103,124
428,4,0:43.0,,M. Harrell makes 2-pt layup at rim (assist by J. Evans),103,126
429,4,0:32.0,W. Cauley-Stein makes 2-pt hook shot from 9 ft,,105,126
430,4,0:08.0,,Turnover by Team (shot clock),105,126
