,QUARTER,TIME_REMAINING,OKLAHOMA CITY_ACTION,BOSTON_ACTION,OKLAHOMA CITY_SCORE,BOSTON_SCORE
390,4,6:38.0,R. Westbrook misses 2-pt jump shot from 12 ft,,81,82
391,4,6:37.0,Offensive rebound by S. Adams,,81,82
392,4,6:37.0,S. Adams misses 2-pt layup from 1 ft,,81,82
393,4,6:36.0,,Defensive rebound by T. Rozier,81,82
394,4,6:12.0,,A. Horford misses 2-pt jump shot from 22 ft,81,82
395,4,6:09.0,,Offensive rebound by S. Larkin,81,82
396,4,5:51.0,,S. Larkin misses 3-pt jump shot from 25 ft,81,82
397,4,5:49.0,Defensive rebound by P. George,,81,82
398,4,5:39.0,C. Brewer misses 3-pt jump shot from 22 ft,,81,82
399,4,5:36.0,,Defensive rebound by J. Tatum,81,82
400,4,5:30.0,,A. Horford misses 3-pt jump shot from 26 ft,81,82
401,4,5:28.0,Defensive rebound by C. Brewer,,81,82
402,4,5:07.0,C. Brewer misses 3-pt jump shot from 23 ft,,81,82
403,4,5:06.0,,Defensive rebound by J. Tatum,81,82
404,4,5:06.0,,Boston full timeout,81,82
405,4,5:06.0,,M. Morris enters the game for J. Tatum,81,82
406,4,4:50.0,,M. Morris misses 3-pt jump shot from 25 ft,81,82
407,4,4:48.0,Defensive rebound by P. George,,81,82
408,4,4:26.0,R. Westbrook misses 3-pt jump shot from 26 ft,,81,82
409,4,4:24.0,,Defensive rebound by S. Ojeleye,81,82
410,4,4:13.0,,T. Rozier misses 3-pt jump shot from 22 ft,81,82
411,4,4:10.0,Defensive rebound by C. Brewer,,81,82
412,4,4:04.0,P. George makes 3-pt jump shot from 24 ft (assist by C. Brewer),,84,82
413,4,3:45.0,,S. Ojeleye misses 2-pt jump shot from 16 ft,84,82
414,4,3:43.0,Defensive rebound by R. Westbrook,,84,82
415,4,3:39.0,C. Brewer misses 2-pt layup from 1 ft,,84,82
416,4,3:37.0,,Defensive rebound by A. Horford,84,82
417,4,3:26.0,,A. Horford misses 3-pt jump shot from 26 ft,84,82
418,4,3:23.0,Defensive rebound by R. Westbrook,,84,82
419,4,3:16.0,C. Anthony makes 3-pt jump shot from 25 ft (assist by R. Westbrook),,87,82
420,4,3:15.0,,Boston full timeout,87,82
421,4,3:15.0,,J. Tatum enters the game for S. Larkin,87,82
422,4,3:15.0,,G. Monroe enters the game for S. Ojeleye,87,82
423,4,2:59.0,,J. Tatum makes 3-pt jump shot from 26 ft (assist by G. Monroe),87,85
424,4,2:41.0,C. Anthony makes 3-pt jump shot from 24 ft (assist by R. Westbrook),,90,85
425,4,2:20.0,,G. Monroe makes 2-pt layup from 2 ft (assist by J. Tatum),90,87
426,4,1:53.0,C. Brewer makes 3-pt jump shot from 23 ft (assist by C. Anthony),,93,87
427,4,1:42.0,,G. Monroe makes 2-pt jump shot from 5 ft (assist by T. Rozier),93,89
428,4,1:23.0,Shooting foul by G. Monroe (drawn by S. Adams),,93,89
429,4,1:23.0,S. Adams makes free throw 1 of 2,,94,89
430,4,1:23.0,S. Adams makes free throw 2 of 2,,95,89
431,4,1:10.0,,T. Rozier makes 3-pt jump shot from 25 ft (assist by G. Monroe),95,92
432,4,0:53.0,R. Westbrook misses 3-pt jump shot from 25 ft,,95,92
433,4,0:52.0,Offensive rebound by Team,,95,92
434,4,0:52.0,,Loose ball foul by G. Monroe (drawn by S. Adams),95,92
435,4,0:52.0,S. Adams makes free throw 1 of 2,,96,92
436,4,0:52.0,S. Adams misses free throw 2 of 2,,96,92
437,4,0:52.0,,Defensive rebound by A. Horford,96,92
438,4,0:35.0,,T. Rozier misses 3-pt jump shot from 25 ft,96,92
439,4,0:31.0,Defensive rebound by C. Brewer,,96,92
440,4,0:24.0,Personal take foul by T. Rozier (drawn by R. Westbrook),,96,92
441,4,0:24.0,R. Westbrook makes free throw 1 of 2,,97,92
442,4,0:24.0,R. Westbrook makes free throw 2 of 2,,98,92
443,4,0:24.0,,Boston full timeout,98,92
444,4,0:17.0,,J. Tatum makes 2-pt layup from 1 ft,98,94
445,4,0:16.0,Personal take foul by T. Rozier (drawn by R. Westbrook),,98,94
446,4,0:16.0,R. Westbrook misses free throw 1 of 2,,98,94
447,4,0:16.0,Offensive rebound by Team,,98,94
448,4,0:16.0,,S. Larkin enters the game for G. Monroe,98,94
449,4,0:16.0,R. Westbrook makes free throw 2 of 2,,99,94
450,4,0:12.0,,T. Rozier makes 3-pt jump shot from 27 ft,99,97
451,4,0:08.0,Personal take foul by M. Morris (drawn by C. Anthony),,99,97
452,4,0:08.0,C. Anthony misses free throw 1 of 2,,99,97
453,4,0:08.0,Offensive rebound by Team,,99,97
454,4,0:08.0,C. Anthony misses free throw 2 of 2,,99,97
455,4,0:08.0,,Defensive rebound by J. Tatum,99,97
456,4,0:07.0,,Boston full timeout,99,97
457,4,0:01.0,,M. Morris makes 3-pt jump shot from 26 ft (assist by J. Tatum),99,100
458,4,0:01.0,Oklahoma City full timeout,,99,100
459,4,0:01.0,,S. Ojeleye enters the game for S. Larkin,99,100
460,4,0:00.0,R. Westbrook misses 3-pt jump shot from 28 ft,,99,100
461,4,0:00.0,Offensive rebound by Team,,99,100
