,QUARTER,TIME_REMAINING,MEMPHIS_ACTION,LA LAKERS_ACTION,MEMPHIS_SCORE,LA LAKERS_SCORE
381,4,3:56.0,,Offensive rebound by K. Kuzma,89,99
382,4,3:53.0,,B. Lopez makes 2-pt layup from 2 ft (assist by K. Kuzma),89,101
383,4,3:53.0,,Shooting foul by M. Gasol (drawn by B. Lopez),89,101
384,4,3:53.0,M. Conley enters the game for M. Chalmers,,89,101
385,4,3:53.0,,B. Lopez misses free throw 1 of 1,89,101
386,4,3:51.0,Defensive rebound by M. Gasol,,89,101
387,4,3:43.0,Shooting foul by B. Ingram (drawn by M. Conley),,89,101
388,4,3:43.0,M. Conley makes free throw 1 of 2,,90,101
389,4,3:43.0,M. Conley makes free throw 2 of 2,,91,101
390,4,3:31.0,,Turnover by B. Lopez (bad pass),91,101
391,4,3:24.0,T. Evans misses 2-pt layup from 1 ft (block by B. Lopez),,91,101
392,4,3:24.0,Offensive rebound by Team,,91,101
393,4,3:20.0,J. Ennis misses 3-pt jump shot from 25 ft,,91,101
394,4,3:15.0,,Defensive rebound by K. Caldwell-Pope,91,101
395,4,3:03.0,,K. Caldwell-Pope misses 3-pt jump shot from 26 ft,91,101
396,4,3:00.0,Defensive rebound by M. Conley,,91,101
397,4,2:53.0,T. Evans misses 3-pt jump shot from 27 ft,,91,101
398,4,2:49.0,,Defensive rebound by K. Caldwell-Pope,91,101
399,4,2:44.0,,LA Lakers full timeout,91,101
400,4,2:33.0,,B. Lopez makes 2-pt hook shot from 4 ft (assist by L. Ball),91,103
401,4,2:33.0,,Shooting foul by J. Ennis (drawn by B. Lopez),91,103
402,4,2:33.0,,B. Lopez misses free throw 1 of 1,91,103
403,4,2:30.0,Defensive rebound by M. Conley,,91,103
404,4,2:21.0,M. Conley makes 2-pt jump shot from 17 ft,,93,103
405,4,2:07.0,,L. Ball misses 3-pt jump shot from 26 ft,93,103
406,4,2:04.0,Defensive rebound by M. Gasol,,93,103
407,4,1:57.0,Turnover by D. Brooks (traveling),,93,103
408,4,1:42.0,,B. Ingram misses 2-pt layup from 2 ft,93,103
409,4,1:39.0,Defensive rebound by T. Evans,,93,103
410,4,1:38.0,T. Evans makes 2-pt layup from 2 ft,,95,103
411,4,1:14.0,,K. Kuzma misses 3-pt jump shot from 27 ft,95,103
412,4,1:14.0,,Turnover by Team (shot clock),95,103
413,4,1:13.0,Defensive rebound by Team,,95,103
414,4,1:04.0,M. Conley makes 3-pt jump shot from 27 ft (assist by M. Gasol),,98,103
415,4,0:54.0,,Turnover by L. Ball (lost ball; steal by M. Conley),98,103
416,4,0:42.0,,Technical foul by B. Lopez,98,103
417,4,0:42.0,D. Brooks makes flagrant free throw 1 of 2,,99,103
418,4,0:42.0,D. Brooks makes flagrant free throw 2 of 2,,100,103
419,4,0:42.0,Memphis full timeout,,100,103
420,4,0:34.0,J. Ennis misses 2-pt layup from 3 ft (block by K. Caldwell-Pope),,100,103
421,4,0:34.0,,Defensive rebound by K. Caldwell-Pope,100,103
422,4,0:19.0,,K. Caldwell-Pope makes 2-pt jump shot from 18 ft,100,105
423,4,0:07.0,T. Evans makes 2-pt layup from 1 ft (assist by M. Gasol),,102,105
424,4,0:06.0,,LA Lakers full timeout,102,105
425,4,0:05.0,,Personal foul by D. Brooks (drawn by B. Lopez),102,105
426,4,0:05.0,,B. Lopez makes free throw 1 of 2,102,106
427,4,0:05.0,B. Wright enters the game for T. Evans,,102,106
428,4,0:05.0,,B. Lopez makes free throw 2 of 2,102,107
429,4,0:05.0,Memphis full timeout,,102,107
430,4,0:05.0,,J. Randle enters the game for B. Lopez,102,107
431,4,0:05.0,T. Evans enters the game for B. Wright,,102,107
432,4,0:01.0,M. Gasol misses 3-pt jump shot from 24 ft,,102,107
433,4,0:01.0,Offensive rebound by J. Ennis,,102,107
