,QUARTER,TIME_REMAINING,DENVER_ACTION,HOUSTON_ACTION,DENVER_SCORE,HOUSTON_SCORE
392,4,4:38.0,J. Hernangómez misses 3-pt jump shot from 26 ft,,89,120
393,4,4:38.0,,Defensive rebound by Team,89,120
394,4,4:27.0,,G. Green misses 2-pt jump shot from 14 ft,89,120
395,4,4:26.0,,Offensive rebound by T. Black,89,120
396,4,4:26.0,,T. Black makes 2-pt dunk at rim,89,122
397,4,4:25.0,Denver full timeout,,89,122
398,4,4:02.0,T. Craig misses 2-pt layup from 1 ft,,89,122
399,4,4:01.0,Offensive rebound by J. Hernangómez,,89,122
400,4,4:01.0,J. Hernangómez makes 2-pt layup at rim,,91,122
401,4,3:41.0,,G. Green misses 3-pt jump shot from 25 ft,91,122
402,4,3:40.0,Defensive rebound by J. Hernangómez,,91,122
403,4,3:36.0,M. Beasley misses 2-pt layup from 1 ft (block by T. Black),,91,122
404,4,3:36.0,Offensive rebound by Team,,91,122
405,4,3:26.0,M. Morris misses 2-pt layup from 1 ft,,91,122
406,4,3:25.0,Offensive rebound by J. Hernangómez,,91,122
407,4,3:24.0,J. Hernangómez makes 2-pt layup at rim,,93,122
408,4,3:12.0,,M. Brown misses 3-pt jump shot from 25 ft,93,122
409,4,3:12.0,Defensive rebound by T. Lyles,,93,122
410,4,3:02.0,J. Hernangómez misses 3-pt jump shot from 26 ft,,93,122
411,4,3:02.0,,Defensive rebound by T. Black,93,122
412,4,2:40.0,,G. Green makes 2-pt jump shot from 12 ft,93,124
413,4,2:31.0,T. Lyles makes 2-pt layup at rim (assist by M. Morris),,95,124
414,4,2:31.0,Shooting foul by M. Brown (drawn by T. Lyles),,95,124
415,4,2:31.0,T. Lyles makes free throw 1 of 1,,96,124
416,4,2:20.0,,Turnover by T. Black (lost ball; steal by J. Hernangómez),96,124
417,4,2:14.0,M. Beasley makes 2-pt dunk from 1 ft,,98,124
418,4,1:53.0,,G. Green misses 3-pt jump shot from 24 ft,98,124
419,4,1:50.0,Defensive rebound by M. Beasley,,98,124
420,4,1:37.0,M. Morris makes 2-pt jump shot from 11 ft,,100,124
421,4,1:16.0,,P. Tucker misses 2-pt jump shot from 20 ft,100,124
422,4,1:14.0,,Offensive rebound by P. Tucker,100,124
423,4,1:09.0,,G. Green makes 3-pt jump shot from 25 ft (assist by P. Tucker),100,127
424,4,1:00.0,J. Hernangómez makes 2-pt layup at rim (assist by M. Morris),,102,127
425,4,0:51.0,,M. Brown makes 3-pt jump shot from 24 ft,102,130
426,4,0:45.0,Personal foul by T. Black (drawn by M. Beasley),,102,130
427,4,0:36.0,Shooting foul by T. Black (drawn by M. Morris),,102,130
428,4,0:36.0,M. Morris makes free throw 1 of 2,,103,130
429,4,0:36.0,M. Morris makes free throw 2 of 2,,104,130
430,4,0:19.0,,G. Green misses 2-pt layup at rim,104,130
431,4,0:17.0,Defensive rebound by T. Lyles,,104,130
432,4,0:14.0,Turnover by T. Lyles (bad pass; steal by T. Black),,104,130
