,QUARTER,TIME_REMAINING,PORTLAND_ACTION,OKLAHOMA CITY_ACTION,PORTLAND_SCORE,OKLAHOMA CITY_SCORE
388,4,4:35.0,,Defensive rebound by R. Felton,108,92
389,4,4:33.0,,C. Anthony makes 3-pt jump shot from 24 ft (assist by R. Westbrook),108,95
390,4,4:07.0,M. Harkless makes 3-pt jump shot from 24 ft (assist by C. McCollum),,111,95
391,4,3:55.0,,C. Anthony misses 3-pt jump shot from 24 ft,111,95
392,4,3:51.0,Defensive rebound by P. Connaughton,,111,95
393,4,3:43.0,Portland full timeout,,111,95
394,4,3:43.0,J. Nurkić enters the game for E. Davis,,111,95
395,4,3:34.0,Turnover by J. Nurkić (lost ball; steal by R. Westbrook),,111,95
396,4,3:31.0,,P. George misses 3-pt jump shot from 25 ft,111,95
397,4,3:28.0,Defensive rebound by M. Harkless,,111,95
398,4,3:16.0,Turnover by M. Harkless (bad pass),,111,95
399,4,2:59.0,,R. Westbrook misses 2-pt layup at rim,111,95
400,4,2:58.0,Defensive rebound by A. Aminu,,111,95
401,4,2:53.0,Personal take foul by R. Felton (drawn by C. McCollum),,111,95
402,4,2:53.0,,T. Ferguson enters the game for R. Westbrook,111,95
403,4,2:53.0,,K. Singler enters the game for R. Felton,111,95
404,4,2:53.0,,J. Grant enters the game for C. Anthony,111,95
405,4,2:53.0,,Á. Abrines enters the game for S. Adams,111,95
406,4,2:53.0,,J. Huestis enters the game for P. George,111,95
407,4,2:43.0,P. Connaughton makes 3-pt jump shot from 25 ft (assist by C. McCollum),,114,95
408,4,2:30.0,,J. Grant makes 3-pt jump shot from 25 ft,114,98
409,4,2:19.0,Personal foul by Á. Abrines (drawn by M. Harkless),,114,98
410,4,2:19.0,M. Harkless makes free throw 1 of 2,,115,98
411,4,2:19.0,J. Layman enters the game for C. McCollum,,115,98
412,4,2:19.0,Z. Collins enters the game for P. Connaughton,,115,98
413,4,2:19.0,S. Napier enters the game for A. Aminu,,115,98
414,4,2:19.0,N. Vonleh enters the game for J. Nurkić,,115,98
415,4,2:19.0,M. Harkless misses free throw 2 of 2,,115,98
416,4,2:18.0,,Defensive rebound by J. Huestis,115,98
417,4,2:12.0,,Shooting foul by Z. Collins (drawn by Á. Abrines),115,98
418,4,2:12.0,,Á. Abrines makes free throw 1 of 2,115,99
419,4,2:12.0,P. Connaughton enters the game for M. Harkless,,115,99
420,4,2:12.0,,Á. Abrines makes free throw 2 of 2,115,100
421,4,1:53.0,S. Napier misses 2-pt jump shot from 18 ft,,115,100
422,4,1:51.0,,Defensive rebound by Team,115,100
423,4,1:44.0,,J. Grant misses 3-pt jump shot from 24 ft,115,100
424,4,1:42.0,,Offensive rebound by Á. Abrines,115,100
425,4,1:42.0,,Á. Abrines makes 2-pt dunk at rim,115,102
426,4,1:26.0,Z. Collins misses 3-pt jump shot from 24 ft,,115,102
427,4,1:24.0,,Defensive rebound by J. Grant,115,102
428,4,1:20.0,,Shooting foul by Z. Collins (drawn by K. Singler),115,102
429,4,1:20.0,,K. Singler misses free throw 1 of 2,115,102
430,4,1:20.0,,Offensive rebound by Team,115,102
431,4,1:20.0,,K. Singler misses free throw 2 of 2,115,102
432,4,1:16.0,Defensive rebound by N. Vonleh,,115,102
433,4,0:57.0,S. Napier misses 2-pt jump shot from 8 ft,,115,102
434,4,0:54.0,,Defensive rebound by K. Singler,115,102
435,4,0:47.0,,K. Singler makes 2-pt layup from 2 ft (assist by Á. Abrines),115,104
436,4,0:25.0,N. Vonleh makes 2-pt jump shot from 13 ft,,117,104
437,4,0:10.0,,Shooting foul by P. Connaughton (drawn by J. Grant),117,104
438,4,0:10.0,,J. Grant makes free throw 1 of 2,117,105
439,4,0:10.0,,J. Grant makes free throw 2 of 2,117,106
