,QUARTER,TIME_REMAINING,PORTLAND_ACTION,LA CLIPPERS_ACTION,PORTLAND_SCORE,LA CLIPPERS_SCORE
382,4,8:17.0,,Shooting foul by E. Davis (drawn by M. Harrell),93,81
383,4,8:17.0,,M. Harrell makes free throw 1 of 2,93,82
384,4,8:17.0,A. Aminu enters the game for Z. Collins,,93,82
385,4,8:17.0,,M. Harrell misses free throw 2 of 2,93,82
386,4,8:13.0,Defensive rebound by E. Turner,,93,82
387,4,7:54.0,C. McCollum misses 2-pt layup from 1 ft,,93,82
388,4,7:50.0,Offensive rebound by E. Davis,,93,82
389,4,7:50.0,E. Davis makes 2-pt layup at rim,,95,82
390,4,7:39.0,,M. Harrell makes 2-pt hook shot from 1 ft (assist by L. Williams),95,84
391,4,7:20.0,P. Connaughton misses 3-pt jump shot from 26 ft,,95,84
392,4,7:17.0,,Defensive rebound by M. Harrell,95,84
393,4,7:11.0,,L. Williams misses 3-pt jump shot from 26 ft,95,84
394,4,7:09.0,Defensive rebound by C. McCollum,,95,84
395,4,7:09.0,,Technical foul by L. Williams,95,84
396,4,7:09.0,C. McCollum makes technical free throw,,96,84
397,4,7:09.0,J. Nurkić enters the game for E. Davis,,96,84
398,4,6:58.0,C. McCollum misses 2-pt jump shot from 18 ft,,96,84
399,4,6:58.0,Offensive rebound by J. Nurkić,,96,84
400,4,6:42.0,P. Connaughton makes 2-pt layup at rim (assist by E. Turner),,98,84
401,4,6:42.0,,LA Clippers full timeout,98,84
402,4,6:42.0,,D. Jordan enters the game for S. Dekker,98,84
403,4,6:42.0,D. Lillard enters the game for C. McCollum,,98,84
404,4,6:27.0,,Turnover by T. Wallace (bad pass; steal by J. Nurkić),98,84
405,4,6:17.0,Shooting foul by T. Wallace (drawn by D. Lillard),,98,84
406,4,6:17.0,D. Lillard makes free throw 1 of 2,,99,84
407,4,6:17.0,D. Lillard makes free throw 2 of 2,,100,84
408,4,6:11.0,,Personal block foul by E. Turner (drawn by M. Teodosić),100,84
409,4,6:11.0,,D. Gallinari enters the game for M. Harrell,100,84
410,4,6:05.0,,M. Teodosić makes 2-pt jump shot from 15 ft,100,86
411,4,5:47.0,E. Turner misses 2-pt jump shot from 13 ft,,100,86
412,4,5:44.0,,Defensive rebound by M. Teodosić,100,86
413,4,5:42.0,,Shooting foul by P. Connaughton (drawn by T. Wallace),100,86
414,4,5:42.0,,T. Wallace misses free throw 1 of 2,100,86
415,4,5:42.0,,Offensive rebound by Team,100,86
416,4,5:42.0,,T. Wallace makes free throw 2 of 2,100,87
417,4,5:19.0,A. Aminu misses 2-pt jump shot from 21 ft,,100,87
418,4,5:16.0,,Defensive rebound by Team,100,87
419,4,5:04.0,,M. Teodosić misses 3-pt jump shot from 28 ft,100,87
420,4,5:04.0,Defensive rebound by Team,,100,87
421,4,4:49.0,P. Connaughton misses 2-pt layup from 4 ft,,100,87
422,4,4:46.0,,Defensive rebound by D. Jordan,100,87
423,4,4:44.0,,L. Williams misses 3-pt jump shot from 24 ft,100,87
424,4,4:44.0,Defensive rebound by E. Turner,,100,87
425,4,4:23.0,A. Aminu misses 3-pt jump shot from 26 ft,,100,87
426,4,4:20.0,,Defensive rebound by M. Teodosić,100,87
427,4,4:14.0,,M. Teodosić misses 3-pt jump shot from 26 ft,100,87
428,4,4:13.0,Defensive rebound by J. Nurkić,,100,87
429,4,3:50.0,E. Turner misses 2-pt jump shot from 18 ft,,100,87
430,4,3:47.0,,Defensive rebound by D. Jordan,100,87
431,4,3:44.0,,D. Gallinari makes 2-pt dunk from 2 ft (assist by L. Williams),100,89
432,4,3:34.0,Portland full timeout,,100,89
433,4,3:34.0,C. McCollum enters the game for P. Connaughton,,100,89
434,4,3:23.0,D. Lillard misses 2-pt jump shot from 19 ft,,100,89
435,4,3:20.0,,Defensive rebound by D. Jordan,100,89
436,4,3:16.0,,L. Williams makes 2-pt layup from 2 ft,100,91
437,4,2:53.0,A. Aminu misses 2-pt jump shot from 5 ft,,100,91
438,4,2:50.0,Offensive rebound by J. Nurkić,,100,91
439,4,2:48.0,Personal foul by M. Teodosić (drawn by C. McCollum),,100,91
440,4,2:42.0,A. Aminu misses 3-pt jump shot from 23 ft,,100,91
441,4,2:38.0,,Defensive rebound by D. Gallinari,100,91
442,4,2:34.0,,Shooting foul by E. Turner (drawn by L. Williams),100,91
443,4,2:34.0,,L. Williams makes free throw 1 of 3,100,92
444,4,2:34.0,,L. Williams makes free throw 2 of 3,100,93
445,4,2:34.0,,L. Williams makes free throw 3 of 3,100,94
446,4,2:11.0,C. McCollum misses 3-pt jump shot from 25 ft,,100,94
447,4,2:10.0,Offensive rebound by J. Nurkić,,100,94
448,4,2:09.0,J. Nurkić makes 2-pt layup from 1 ft,,102,94
449,4,1:59.0,,Turnover by L. Williams (lost ball; steal by E. Turner),102,94
450,4,1:56.0,A. Aminu makes 2-pt dunk from 1 ft (assist by D. Lillard),,104,94
451,4,1:56.0,,LA Clippers full timeout,104,94
452,4,1:56.0,,W. Johnson enters the game for T. Wallace,104,94
453,4,1:44.0,,D. Gallinari makes 2-pt dunk from 2 ft,104,96
454,4,1:27.0,J. Nurkić misses 2-pt jump shot from 6 ft,,104,96
455,4,1:23.0,Offensive rebound by E. Turner,,104,96
456,4,1:05.0,D. Lillard misses 3-pt jump shot from 26 ft,,104,96
457,4,1:03.0,Offensive rebound by J. Nurkić,,104,96
458,4,1:02.0,J. Nurkić misses 2-pt layup at rim,,104,96
459,4,1:02.0,,Defensive rebound by D. Jordan,104,96
460,4,0:59.0,,Turnover by D. Jordan (bad pass; steal by D. Lillard),104,96
461,4,0:39.0,D. Lillard misses 2-pt layup at rim,,104,96
462,4,0:37.0,,Defensive rebound by W. Johnson,104,96
463,4,0:32.0,,L. Williams misses 3-pt jump shot from 27 ft,104,96
464,4,0:32.0,Defensive rebound by C. McCollum,,104,96
465,4,0:07.0,Turnover by Team (shot clock),,104,96
466,4,0:03.0,,W. Johnson misses 3-pt jump shot from 27 ft,104,96
467,4,0:00.0,Defensive rebound by J. Nurkić,,104,96
