,QUARTER,TIME_REMAINING,CLEVELAND_ACTION,BROOKLYN_ACTION,CLEVELAND_SCORE,BROOKLYN_SCORE
384,4,6:08.0,Defensive rebound by L. James,,87,92
385,4,6:03.0,L. James makes 2-pt layup from 4 ft,,89,92
386,4,5:53.0,,Turnover by R. Hollis-Jefferson (lost ball; steal by J. Green),89,92
387,4,5:51.0,Shooting foul by R. Hollis-Jefferson (drawn by J. Green),,89,92
388,4,5:51.0,J. Green makes free throw 1 of 2,,90,92
389,4,5:51.0,J. Green makes free throw 2 of 2,,91,92
390,4,5:39.0,,Brooklyn full timeout,91,92
391,4,5:33.0,,Turnover by S. Dinwiddie (traveling),91,92
392,4,5:12.0,K. Love makes 3-pt jump shot from 27 ft (assist by J. Green),,94,92
393,4,4:54.0,,S. Dinwiddie makes 2-pt jump shot from 8 ft,94,94
394,4,4:31.0,L. James makes 2-pt layup from 3 ft,,96,94
395,4,4:22.0,,Personal foul by J. Smith (drawn by R. Hollis-Jefferson),96,94
396,4,4:22.0,,T. Booker enters the game for J. Allen,96,94
397,4,4:12.0,,A. Crabbe misses 2-pt jump shot from 22 ft,96,94
398,4,4:10.0,Defensive rebound by L. James,,96,94
399,4,4:04.0,K. Love misses 3-pt jump shot from 26 ft,,96,94
400,4,4:02.0,,Defensive rebound by D. Carroll,96,94
401,4,3:47.0,,A. Crabbe makes 3-pt jump shot from 25 ft (assist by S. Dinwiddie),96,97
402,4,3:46.0,Cleveland full timeout,,96,97
403,4,3:25.0,L. James makes 2-pt jump shot from 8 ft,,98,97
404,4,3:07.0,,A. Crabbe misses 2-pt jump shot from 16 ft (block by K. Korver),98,97
405,4,3:03.0,Defensive rebound by J. Green,,98,97
406,4,2:46.0,J. Green misses 3-pt jump shot from 22 ft,,98,97
407,4,2:44.0,Offensive rebound by K. Love,,98,97
408,4,2:44.0,Shooting foul by R. Hollis-Jefferson (drawn by K. Love),,98,97
409,4,2:44.0,K. Love makes free throw 1 of 2,,99,97
410,4,2:44.0,K. Love makes free throw 2 of 2,,100,97
411,4,2:23.0,,S. Dinwiddie makes 3-pt jump shot from 25 ft (assist by R. Hollis-Jefferson),100,100
412,4,2:06.0,K. Korver makes 3-pt jump shot from 27 ft (assist by L. James),,103,100
413,4,1:52.0,,D. Carroll makes 3-pt jump shot from 22 ft (assist by S. Dinwiddie),103,103
414,4,1:42.0,K. Love misses 3-pt jump shot from 26 ft,,103,103
415,4,1:37.0,,Defensive rebound by A. Crabbe,103,103
416,4,1:32.0,,Personal foul by J. Smith (drawn by S. Dinwiddie),103,103
417,4,1:32.0,T. Thompson enters the game for K. Love,,103,103
418,4,1:17.0,,D. Carroll misses 3-pt jump shot from 28 ft,103,103
419,4,1:15.0,,Offensive rebound by Team,103,103
420,4,1:15.0,,Turnover by Team (turnover),103,103
421,4,1:15.0,Cleveland full timeout,,103,103
422,4,1:15.0,K. Love enters the game for T. Thompson,,103,103
423,4,1:03.0,Personal foul by T. Booker (drawn by K. Love),,103,103
424,4,1:03.0,K. Love misses free throw 1 of 2,,103,103
425,4,1:03.0,Offensive rebound by Team,,103,103
426,4,1:03.0,,Q. Acy enters the game for T. Booker,103,103
427,4,1:03.0,K. Love makes free throw 2 of 2,,104,103
428,4,0:43.0,,S. Dinwiddie makes 3-pt jump shot from 30 ft,104,106
429,4,0:33.0,J. Smith misses 3-pt jump shot from 27 ft,,104,106
430,4,0:30.0,,Defensive rebound by S. Dinwiddie,104,106
431,4,0:26.0,,R. Hollis-Jefferson makes 2-pt layup from 3 ft (assist by S. Dinwiddie),104,108
432,4,0:26.0,Cleveland full timeout,,104,108
433,4,0:26.0,,T. Booker enters the game for Q. Acy,104,108
434,4,0:25.0,K. Korver makes 3-pt jump shot from 26 ft (assist by L. James),,107,108
435,4,0:16.0,,Shooting foul by J. Green (drawn by R. Hollis-Jefferson),107,108
436,4,0:16.0,,R. Hollis-Jefferson makes free throw 1 of 2,107,109
437,4,0:16.0,,R. Hollis-Jefferson misses free throw 2 of 2,107,109
438,4,0:16.0,,Offensive rebound by T. Booker,107,109
439,4,0:16.0,,Shooting foul by K. Korver (drawn by T. Booker),107,109
440,4,0:09.0,,T. Booker misses free throw 1 of 2,107,109
441,4,0:09.0,,Offensive rebound by Team,107,109
442,4,0:09.0,,T. Booker misses free throw 2 of 2,107,109
443,4,0:07.0,Defensive rebound by J. Smith,,107,109
444,4,0:07.0,Shooting foul by D. Carroll (drawn by L. James),,107,109
445,4,0:07.0,L. James misses free throw 1 of 2,,107,109
446,4,0:07.0,Offensive rebound by Team,,107,109
447,4,0:07.0,T. Thompson enters the game for K. Love,,107,109
448,4,0:07.0,I. Shumpert enters the game for K. Korver,,107,109
449,4,0:07.0,K. Love enters the game for J. Green,,107,109
450,4,0:07.0,L. James misses free throw 2 of 2,,107,109
451,4,0:04.0,Offensive rebound by K. Love,,107,109
452,4,0:04.0,K. Love misses 2-pt layup at rim,,107,109
453,4,0:04.0,,Defensive rebound by D. Carroll,107,109
454,4,0:04.0,,Personal foul by J. Smith (drawn by D. Carroll),107,109
455,4,0:04.0,,D. Carroll misses free throw 1 of 2,107,109
456,4,0:04.0,,Offensive rebound by Team,107,109
457,4,0:04.0,J. Green enters the game for I. Shumpert,,107,109
458,4,0:04.0,K. Korver enters the game for T. Thompson,,107,109
459,4,0:04.0,,D. Carroll makes free throw 2 of 2,107,110
460,4,0:03.0,Turnover by L. James (turnover; steal by D. Carroll),,107,110
461,4,0:03.0,,Brooklyn full timeout,107,110
462,4,0:03.0,,J. Harris enters the game for T. Booker,107,110
463,4,0:03.0,I. Shumpert enters the game for K. Love,,107,110
464,4,0:03.0,T. Thompson enters the game for K. Korver,,107,110
465,4,0:02.0,,Personal foul by J. Green (drawn by S. Dinwiddie),107,110
466,4,0:02.0,,S. Dinwiddie makes free throw 1 of 2,107,111
467,4,0:02.0,,T. Booker enters the game for J. Harris,107,111
468,4,0:02.0,,S. Dinwiddie makes free throw 2 of 2,107,112
