,QUARTER,TIME_REMAINING,ATLANTA_ACTION,INDIANA_ACTION,ATLANTA_SCORE,INDIANA_SCORE
381,4,3:15.0,Turnover by M. Plumlee (bad pass; steal by D. Collison),,83,107
382,4,3:11.0,,D. Collison makes 2-pt layup from 3 ft,83,109
383,4,3:11.0,Atlanta full timeout,,83,109
384,4,3:11.0,,G. Robinson enters the game for B. Bogdanović,83,109
385,4,3:11.0,J. Magette enters the game for J. Morris,,83,109
386,4,2:49.0,D. Dedmon makes 2-pt hook shot from 9 ft,,85,109
387,4,2:32.0,,Shooting foul by T. Dorsey (drawn by D. Collison),85,109
388,4,2:32.0,,T. Leaf enters the game for T. Booker,85,109
389,4,2:32.0,,D. Collison misses free throw 1 of 2,85,109
390,4,2:32.0,,Offensive rebound by Team,85,109
391,4,2:32.0,,D. Collison makes free throw 2 of 2,85,110
392,4,2:20.0,J. Magette misses 2-pt jump shot from 19 ft,,85,110
393,4,2:16.0,,Defensive rebound by T. Leaf,85,110
394,4,2:07.0,,D. Collison makes 2-pt layup at rim (assist by D. Sabonis),85,112
395,4,1:50.0,M. Plumlee misses 2-pt hook shot from 16 ft,,85,112
396,4,1:48.0,,Defensive rebound by D. Sabonis,85,112
397,4,1:45.0,,Indiana full timeout,85,112
398,4,1:45.0,,J. Young enters the game for D. Collison,85,112
399,4,1:31.0,,J. Young misses 2-pt jump shot from 15 ft,85,112
400,4,1:28.0,Defensive rebound by A. White,,85,112
401,4,1:16.0,M. Plumlee makes 2-pt dunk at rim (assist by J. Magette),,87,112
402,4,0:59.0,,C. Joseph misses 2-pt layup from 3 ft,87,112
403,4,0:57.0,Defensive rebound by T. Dorsey,,87,112
404,4,0:55.0,T. Dorsey misses 2-pt jump shot from 17 ft,,87,112
405,4,0:51.0,Offensive rebound by M. Plumlee,,87,112
406,4,0:44.0,A. White misses 3-pt jump shot from 25 ft,,87,112
407,4,0:41.0,,Defensive rebound by T. Leaf,87,112
408,4,0:21.0,,J. Young misses 3-pt jump shot from 23 ft,87,112
409,4,0:18.0,Defensive rebound by D. Dedmon,,87,112
410,4,0:11.0,D. Dedmon misses 2-pt dunk at rim,,87,112
411,4,0:09.0,,Defensive rebound by J. Young,87,112
