,QUARTER,TIME_REMAINING,UTAH_ACTION,PORTLAND_ACTION,UTAH_SCORE,PORTLAND_SCORE
386,4,5:59.0,Offensive rebound by Team,,93,74
387,4,5:59.0,D. Favors makes free throw 2 of 2,,94,74
388,4,5:52.0,,C. McCollum makes 2-pt jump shot from 14 ft,94,76
389,4,5:30.0,D. Favors makes 2-pt dunk at rim (assist by R. Gobert),,96,76
390,4,5:06.0,,D. Lillard makes 2-pt layup from 1 ft,96,78
391,4,5:06.0,,Shooting foul by D. Favors (drawn by D. Lillard),96,78
392,4,5:06.0,,D. Lillard makes free throw 1 of 1,96,79
393,4,4:48.0,Personal foul by D. Lillard (drawn by D. Mitchell),,96,79
394,4,4:36.0,J. Crowder misses 3-pt jump shot from 24 ft,,96,79
395,4,4:34.0,,Defensive rebound by C. McCollum,96,79
396,4,4:26.0,,Personal foul by R. Gobert (drawn by D. Lillard),96,79
397,4,4:26.0,R. O'Neale enters the game for D. Favors,,96,79
398,4,4:13.0,,D. Lillard makes 2-pt layup at rim,96,81
399,4,3:57.0,Shooting foul by P. Connaughton (drawn by R. Gobert),,96,81
400,4,3:57.0,R. Gobert misses free throw 1 of 2,,96,81
401,4,3:57.0,Offensive rebound by Team,,96,81
402,4,3:57.0,R. Gobert makes free throw 2 of 2,,97,81
403,4,3:49.0,,D. Lillard misses 2-pt layup from 1 ft,97,81
404,4,3:45.0,,Offensive rebound by E. Davis,97,81
405,4,3:45.0,,E. Davis makes 2-pt layup at rim,97,83
406,4,3:22.0,J. Ingles misses 3-pt jump shot from 25 ft,,97,83
407,4,3:17.0,Offensive rebound by D. Mitchell,,97,83
408,4,3:04.0,J. Ingles makes 3-pt jump shot from 24 ft (assist by D. Mitchell),,100,83
409,4,2:53.0,,Shooting foul by R. Gobert (drawn by C. McCollum),100,83
410,4,2:53.0,Technical foul by R. Gobert,,100,83
411,4,2:53.0,,D. Lillard makes technical free throw,100,84
412,4,2:53.0,,C. McCollum makes free throw 1 of 2,100,85
413,4,2:53.0,,C. McCollum makes free throw 2 of 2,100,86
414,4,2:42.0,Turnover by R. O'Neale (bad pass; steal by P. Connaughton),,100,86
415,4,2:37.0,,C. McCollum makes 2-pt layup from 1 ft,100,88
416,4,2:37.0,,Shooting foul by R. O'Neale (drawn by C. McCollum),100,88
417,4,2:37.0,Utah full timeout,,100,88
418,4,2:37.0,D. Favors enters the game for R. Gobert,,100,88
419,4,2:37.0,,C. McCollum misses free throw 1 of 1,100,88
420,4,2:35.0,Defensive rebound by J. Crowder,,100,88
421,4,2:17.0,D. Mitchell makes 2-pt jump shot from 20 ft,,102,88
422,4,2:05.0,,Shooting foul by R. O'Neale (drawn by D. Lillard),102,88
423,4,2:05.0,,D. Lillard makes free throw 1 of 2,102,89
424,4,2:05.0,,D. Lillard makes free throw 2 of 2,102,90
425,4,1:52.0,D. Mitchell makes 2-pt layup from 1 ft,,104,90
426,4,1:52.0,Shooting foul by M. Harkless (drawn by D. Mitchell),,104,90
427,4,1:52.0,,M. Leonard enters the game for E. Davis,104,90
428,4,1:52.0,D. Mitchell makes free throw 1 of 1,,105,90
429,4,1:42.0,,C. McCollum makes 2-pt layup from 1 ft,105,92
430,4,1:39.0,Personal block foul by C. McCollum (drawn by D. Mitchell),,105,92
431,4,1:39.0,D. Mitchell makes free throw 1 of 2,,106,92
432,4,1:39.0,D. Mitchell makes free throw 2 of 2,,107,92
433,4,1:34.0,,D. Lillard makes 2-pt jump shot from 18 ft,107,94
434,4,1:13.0,J. Ingles makes 3-pt jump shot from 23 ft (assist by J. Crowder),,110,94
435,4,1:07.0,,C. McCollum makes 2-pt layup from 1 ft,110,96
436,4,1:07.0,,Shooting foul by J. Crowder (drawn by C. McCollum),110,96
437,4,1:07.0,,Z. Collins enters the game for D. Lillard,110,96
438,4,1:07.0,,J. Layman enters the game for M. Harkless,110,96
439,4,1:07.0,,C. McCollum misses free throw 1 of 1,110,96
440,4,1:05.0,Defensive rebound by J. Crowder,,110,96
441,4,0:50.0,D. Mitchell makes 3-pt jump shot from 25 ft,,113,96
442,4,0:44.0,,C. McCollum misses 2-pt layup at rim,113,96
443,4,0:42.0,Defensive rebound by R. O'Neale,,113,96
444,4,0:25.0,D. Favors makes 2-pt dunk from 1 ft (assist by R. O'Neale),,115,96
445,4,0:20.0,,Turnover by M. Leonard (bad pass),115,96
