,QUARTER,TIME_REMAINING,MEMPHIS_ACTION,PHILADELPHIA_ACTION,MEMPHIS_SCORE,PHILADELPHIA_SCORE
388,4,7:54.0,M. Chalmers makes 2-pt layup from 2 ft,,76,107
389,4,7:38.0,,M. Belinelli misses 3-pt jump shot from 27 ft,76,107
390,4,7:37.0,Defensive rebound by Team,,76,107
391,4,7:37.0,,D. Jackson enters the game for T. McConnell,76,107
392,4,7:24.0,D. Davis misses 2-pt jump shot from 19 ft,,76,107
393,4,7:19.0,Offensive rebound by B. Johnson,,76,107
394,4,7:15.0,M. Chalmers makes 3-pt jump shot from 27 ft (assist by B. Weber),,79,107
395,4,7:03.0,,Personal foul by B. McLemore (drawn by R. Holmes),79,107
396,4,7:03.0,,R. Holmes misses free throw 1 of 2,79,107
397,4,7:03.0,,Offensive rebound by Team,79,107
398,4,7:03.0,,R. Holmes misses free throw 2 of 2,79,107
399,4,7:01.0,Defensive rebound by B. McLemore,,79,107
400,4,6:44.0,D. Davis makes 2-pt dunk at rim (assist by B. Weber),,81,107
401,4,6:30.0,,J. Young makes 2-pt layup from 3 ft (assist by R. Holmes),81,109
402,4,6:12.0,M. Chalmers makes 3-pt jump shot from 27 ft (assist by B. Weber),,84,109
403,4,5:56.0,,Turnover by J. Young (bad pass; steal by B. Weber),84,109
404,4,5:53.0,B. Weber misses 2-pt layup from 1 ft,,84,109
405,4,5:50.0,Offensive rebound by B. McLemore,,84,109
406,4,5:48.0,B. McLemore misses 2-pt layup from 1 ft,,84,109
407,4,5:46.0,Offensive rebound by B. McLemore,,84,109
408,4,5:45.0,B. McLemore makes 2-pt layup from 1 ft,,86,109
409,4,5:32.0,,M. Belinelli makes 2-pt layup from 1 ft (assist by J. Anderson),86,111
410,4,5:24.0,M. Chalmers misses 3-pt jump shot from 26 ft,,86,111
411,4,5:20.0,,Defensive rebound by J. Anderson,86,111
412,4,5:12.0,,Turnover by J. Anderson (bad pass; steal by M. Chalmers),86,111
413,4,5:06.0,B. McLemore misses 2-pt layup from 3 ft,,86,111
414,4,5:04.0,,Defensive rebound by R. Holmes,86,111
415,4,4:59.0,,D. Jackson misses 2-pt layup from 1 ft (block by B. Johnson),86,111
416,4,4:56.0,Defensive rebound by M. Chalmers,,86,111
417,4,4:49.0,M. Chalmers misses 2-pt jump shot from 12 ft,,86,111
418,4,4:48.0,Offensive rebound by Team,,86,111
419,4,4:48.0,,Loose ball foul by J. Anderson (drawn by M. Chalmers),86,111
420,4,4:48.0,W. Selden enters the game for B. McLemore,,86,111
421,4,4:40.0,B. Johnson makes 2-pt jump shot from 19 ft (assist by W. Selden),,88,111
422,4,4:38.0,,Philadelphia full timeout,88,111
423,4,4:26.0,,D. Jackson makes 2-pt layup from 1 ft,88,113
424,4,4:10.0,B. Johnson misses 2-pt jump shot from 8 ft,,88,113
425,4,4:07.0,,Defensive rebound by R. Holmes,88,113
426,4,3:54.0,,M. Belinelli misses 3-pt jump shot from 26 ft,88,113
427,4,3:51.0,Defensive rebound by M. Chalmers,,88,113
428,4,3:45.0,Turnover by M. Chalmers (lost ball; steal by D. Jackson),,88,113
429,4,3:35.0,,M. Belinelli misses 3-pt jump shot from 27 ft,88,113
430,4,3:31.0,Defensive rebound by D. Davis,,88,113
431,4,3:24.0,W. Selden misses 3-pt jump shot from 28 ft,,88,113
432,4,3:22.0,Offensive rebound by Team,,88,113
433,4,3:10.0,B. Weber misses 2-pt jump shot from 12 ft,,88,113
434,4,3:09.0,,Defensive rebound by Team,88,113
435,4,3:02.0,,Shooting foul by D. Davis (drawn by J. Anderson),88,113
436,4,3:02.0,,J. Anderson makes free throw 1 of 2,88,114
437,4,3:02.0,,J. Anderson makes free throw 2 of 2,88,115
438,4,2:45.0,D. Davis makes 2-pt layup from 2 ft (assist by W. Selden),,90,115
439,4,2:34.0,,D. Jackson makes 2-pt layup at rim,90,117
440,4,2:23.0,D. Davis makes 2-pt jump shot from 19 ft (assist by M. Chalmers),,92,117
441,4,2:08.0,,R. Holmes makes 2-pt dunk from 1 ft (assist by D. Jackson),92,119
442,4,1:56.0,W. Selden makes 3-pt jump shot from 27 ft,,95,119
443,4,1:45.0,,Turnover by D. Jackson (lost ball; steal by B. Weber),95,119
444,4,1:40.0,W. Selden makes 2-pt layup from 1 ft (assist by B. Weber),,97,119
445,4,1:40.0,Shooting foul by J. Young (drawn by W. Selden),,97,119
446,4,1:40.0,W. Selden makes free throw 1 of 1,,98,119
447,4,1:30.0,,J. Young misses 2-pt jump shot from 13 ft,98,119
448,4,1:26.0,,Offensive rebound by R. Holmes,98,119
449,4,1:24.0,,J. Anderson misses 3-pt jump shot from 25 ft,98,119
450,4,1:21.0,Defensive rebound by M. Chalmers,,98,119
451,4,1:12.0,W. Selden makes 2-pt layup from 5 ft (assist by M. Chalmers),,100,119
452,4,0:58.0,,J. Anderson misses 3-pt jump shot from 29 ft,100,119
453,4,0:55.0,Defensive rebound by D. Davis,,100,119
454,4,0:38.0,B. Johnson makes 2-pt layup from 1 ft (assist by D. Davis),,102,119
455,4,0:13.0,,J. Anderson misses 3-pt jump shot from 28 ft,102,119
456,4,0:09.0,Defensive rebound by D. Davis,,102,119
457,4,0:04.0,W. Selden makes 3-pt jump shot from 25 ft (assist by B. Johnson),,105,119
