,QUARTER,TIME_REMAINING,PHOENIX_ACTION,DALLAS_ACTION,PHOENIX_SCORE,DALLAS_SCORE
389,4,5:49.0,Defensive rebound by T. Warren,,81,79
390,4,5:36.0,T. Warren makes 2-pt layup from 1 ft (assist by A. Len),,83,79
391,4,5:14.0,,M. Kleber makes 2-pt dunk from 1 ft (assist by J. Barea),83,81
392,4,4:51.0,M. James makes 3-pt jump shot from 23 ft (assist by I. Canaan),,86,81
393,4,4:30.0,,J. Barea misses 3-pt jump shot from 25 ft,86,81
394,4,4:28.0,Defensive rebound by I. Canaan,,86,81
395,4,4:13.0,Turnover by A. Len (bad pass),,86,81
396,4,4:01.0,,Y. Ferrell misses 2-pt jump shot from 17 ft,86,81
397,4,3:56.0,,Offensive rebound by M. Kleber,86,81
398,4,3:56.0,,M. Kleber misses 2-pt layup at rim,86,81
399,4,3:55.0,Defensive rebound by T. Warren,,86,81
400,4,3:54.0,Phoenix full timeout,,86,81
401,4,3:54.0,,D. Nowitzki enters the game for J. Barea,86,81
402,4,3:44.0,D. Bender makes 3-pt jump shot from 22 ft (assist by I. Canaan),,89,81
403,4,3:25.0,,H. Barnes misses 3-pt jump shot from 24 ft,89,81
404,4,3:21.0,,Offensive rebound by Y. Ferrell,89,81
405,4,3:21.0,,Y. Ferrell misses 2-pt layup from 1 ft (block by D. Bender),89,81
406,4,3:21.0,,Offensive rebound by Team,89,81
407,4,3:14.0,,H. Barnes makes 2-pt jump shot from 6 ft (assist by Y. Ferrell),89,83
408,4,2:47.0,M. James misses 2-pt jump shot from 11 ft,,89,83
409,4,2:44.0,,Defensive rebound by M. Kleber,89,83
410,4,2:36.0,,H. Barnes makes 3-pt jump shot from 24 ft,89,86
411,4,2:10.0,A. Len makes 2-pt dunk at rim (assist by I. Canaan),,91,86
412,4,1:49.0,,D. Nowitzki makes 2-pt layup from 2 ft,91,88
413,4,1:35.0,A. Len misses 2-pt layup at rim (block by D. Nowitzki),,91,88
414,4,1:35.0,,Defensive rebound by Team,91,88
415,4,1:24.0,,H. Barnes misses 2-pt layup from 3 ft (block by T. Warren),91,88
416,4,1:18.0,Defensive rebound by T. Warren,,91,88
417,4,1:02.0,I. Canaan makes 2-pt jump shot from 3 ft,,93,88
418,4,1:02.0,,Dallas full timeout,93,88
419,4,0:56.0,,Turnover by Y. Ferrell (out of bounds lost ball),93,88
420,4,0:56.0,,D. Harris enters the game for D. Nowitzki,93,88
421,4,0:36.0,M. James misses 2-pt jump shot from 18 ft,,93,88
422,4,0:32.0,,Defensive rebound by D. Harris,93,88
423,4,0:26.0,,W. Matthews misses 3-pt jump shot from 26 ft,93,88
424,4,0:26.0,,Offensive rebound by M. Kleber,93,88
425,4,0:22.0,,D. Harris makes 3-pt jump shot from 24 ft (assist by M. Kleber),93,91
426,4,0:18.0,Turnover by T. Warren (bad pass; steal by W. Matthews),,93,91
427,4,0:16.0,,W. Matthews misses 3-pt jump shot from 26 ft,93,91
428,4,0:14.0,Defensive rebound by D. Bender,,93,91
429,4,0:14.0,Turnover by D. Bender (bad pass; steal by D. Harris),,93,91
430,4,0:13.0,,Turnover by D. Harris (bad pass; steal by T. Warren),93,91
431,4,0:12.0,Personal foul by Y. Ferrell (drawn by T. Warren),,93,91
432,4,0:12.0,T. Daniels enters the game for M. James,,93,91
433,4,0:11.0,Personal take foul by W. Matthews (drawn by T. Warren),,93,91
434,4,0:11.0,T. Warren misses free throw 1 of 2,,93,91
435,4,0:11.0,Offensive rebound by Team,,93,91
436,4,0:11.0,T. Warren makes free throw 2 of 2,,94,91
437,4,0:11.0,,D. Nowitzki enters the game for M. Kleber,94,91
438,4,0:11.0,M. James enters the game for A. Len,,94,91
439,4,0:06.0,,D. Harris misses 2-pt layup from 1 ft,94,91
440,4,0:05.0,Defensive rebound by T. Warren,,94,91
441,4,0:05.0,Personal foul by D. Harris (drawn by T. Warren),,94,91
442,4,0:05.0,T. Warren makes free throw 1 of 2,,95,91
443,4,0:05.0,T. Warren makes free throw 2 of 2,,96,91
444,4,0:04.0,,Turnover by D. Harris (bad pass; steal by T. Warren),96,91
445,4,0:04.0,Personal foul by W. Matthews (drawn by T. Warren),,96,91
446,4,0:04.0,T. Warren makes free throw 1 of 2,,97,91
447,4,0:04.0,T. Warren misses free throw 2 of 2,,97,91
448,4,0:03.0,,Defensive rebound by D. Nowitzki,97,91
449,4,0:00.0,,Y. Ferrell misses 3-pt jump shot from 27 ft,97,91
450,4,0:00.0,,Offensive rebound by Team,97,91
