,QUARTER,TIME_REMAINING,PORTLAND_ACTION,DETROIT_ACTION,PORTLAND_SCORE,DETROIT_SCORE
380,4,3:13.0,P. Connaughton misses 2-pt jump shot from 17 ft,,83,104
381,4,3:07.0,Offensive rebound by C. Swanigan,,83,104
382,4,3:02.0,J. Layman misses 2-pt layup from 4 ft,,83,104
383,4,3:00.0,,Defensive rebound by A. Tolliver,83,104
384,4,2:44.0,,B. Griffin makes 2-pt jump shot from 15 ft (assist by I. Smith),83,106
385,4,2:33.0,Personal foul by I. Smith (drawn by P. Connaughton),,83,106
386,4,2:33.0,,H. Ellenson enters the game for B. Griffin,83,106
387,4,2:33.0,,W. Reed enters the game for A. Tolliver,83,106
388,4,2:33.0,,K. Felder enters the game for S. Johnson,83,106
389,4,2:33.0,,R. Hearn enters the game for I. Smith,83,106
390,4,2:18.0,C. Swanigan misses 3-pt jump shot from 22 ft,,83,106
391,4,2:16.0,,Defensive rebound by R. Bullock,83,106
392,4,2:09.0,,R. Hearn makes 3-pt jump shot from 23 ft (assist by R. Bullock),83,109
393,4,1:48.0,N. Vonleh misses 3-pt jump shot from 25 ft,,83,109
394,4,1:48.0,Offensive rebound by Team,,83,109
395,4,1:48.0,,Loose ball foul by H. Ellenson (drawn by M. Leonard),83,109
396,4,1:48.0,,L. Galloway enters the game for R. Bullock,83,109
397,4,1:41.0,J. Layman makes 3-pt jump shot from 22 ft (assist by P. Connaughton),,86,109
398,4,1:31.0,,K. Felder misses 2-pt jump shot from 9 ft,86,109
399,4,1:30.0,,Offensive rebound by K. Felder,86,109
400,4,1:21.0,,L. Galloway misses 3-pt jump shot from 26 ft,86,109
401,4,1:17.0,Defensive rebound by N. Vonleh,,86,109
402,4,1:01.0,P. Connaughton makes 3-pt jump shot from 23 ft (assist by J. Layman),,89,109
403,4,0:51.0,,Turnover by K. Felder (bad pass; steal by J. Layman),89,109
404,4,0:47.0,J. Layman makes 2-pt layup from 2 ft,,91,109
405,4,0:47.0,Shooting foul by L. Galloway (drawn by J. Layman),,91,109
406,4,0:47.0,J. Layman misses free throw 1 of 1,,91,109
407,4,0:45.0,,Defensive rebound by W. Reed,91,109
408,4,0:35.0,,K. Felder misses 3-pt jump shot from 26 ft,91,109
409,4,0:32.0,,Offensive rebound by L. Galloway,91,109
410,4,0:22.0,,H. Ellenson misses 2-pt layup from 5 ft,91,109
411,4,0:19.0,,Offensive rebound by H. Ellenson,91,109
412,4,0:12.0,,W. Reed makes 2-pt dunk at rim (assist by L. Galloway),91,111
