,QUARTER,TIME_REMAINING,INDIANA_ACTION,CHICAGO_ACTION,INDIANA_SCORE,CHICAGO_SCORE
378,4,3:49.0,D. Sabonis misses 2-pt hook shot from 2 ft,,95,108
379,4,3:49.0,,Defensive rebound by L. Markkanen,95,108
380,4,3:49.0,,Personal foul by L. Stephenson (drawn by L. Markkanen),95,108
381,4,3:49.0,,L. Markkanen makes free throw 1 of 2,95,109
382,4,3:49.0,,L. Markkanen makes free throw 2 of 2,95,110
383,4,3:34.0,Turnover by T. Young (lost ball; steal by N. Mirotić),,95,110
384,4,3:34.0,,Turnover by J. Holiday (turnover),95,110
385,4,3:25.0,T. Young misses 3-pt jump shot from 23 ft,,95,110
386,4,3:20.0,Offensive rebound by C. Joseph,,95,110
387,4,3:10.0,D. Sabonis makes 2-pt layup from 1 ft (assist by D. Collison),,97,110
388,4,2:53.0,,L. Markkanen makes 2-pt jump shot from 4 ft (assist by N. Mirotić),97,112
389,4,2:31.0,C. Joseph makes 2-pt layup from 2 ft,,99,112
390,4,2:08.0,,N. Mirotić misses 3-pt jump shot from 22 ft,99,112
391,4,2:05.0,Defensive rebound by C. Joseph,,99,112
392,4,2:05.0,Shooting foul by J. Grant (drawn by C. Joseph),,99,112
393,4,2:05.0,C. Joseph makes free throw 1 of 2,,100,112
394,4,2:05.0,C. Joseph makes free throw 2 of 2,,101,112
395,4,1:51.0,,J. Grant makes 3-pt jump shot from 27 ft,101,115
396,4,1:42.0,D. Sabonis makes 2-pt layup from 1 ft (assist by D. Collison),,103,115
397,4,1:20.0,,J. Grant makes 2-pt jump shot from 12 ft,103,117
398,4,1:11.0,L. Stephenson makes 2-pt layup at rim,,105,117
399,4,0:47.0,,N. Mirotić misses 3-pt jump shot from 26 ft,105,117
400,4,0:44.0,Defensive rebound by D. Sabonis,,105,117
401,4,0:37.0,D. Sabonis makes 2-pt layup at rim (assist by L. Stephenson),,107,117
402,4,0:30.0,,Personal foul by D. Sabonis (drawn by L. Markkanen),107,117
403,4,0:30.0,,L. Markkanen makes free throw 1 of 2,107,118
404,4,0:30.0,,P. Zipser enters the game for N. Mirotić,107,118
405,4,0:30.0,,L. Markkanen makes free throw 2 of 2,107,119
406,4,0:26.0,Shooting foul by L. Markkanen (drawn by C. Joseph),,107,119
407,4,0:26.0,C. Joseph misses free throw 1 of 2,,107,119
408,4,0:26.0,Offensive rebound by Team,,107,119
409,4,0:26.0,,B. Portis enters the game for L. Markkanen,107,119
410,4,0:26.0,C. Joseph misses free throw 2 of 2,,107,119
411,4,0:25.0,Offensive rebound by Team,,107,119
412,4,0:21.0,L. Stephenson misses 3-pt jump shot from 23 ft,,107,119
413,4,0:19.0,,Defensive rebound by Team,107,119
