,QUARTER,TIME_REMAINING,MINNESOTA_ACTION,MEMPHIS_ACTION,MINNESOTA_SCORE,MEMPHIS_SCORE
389,4,0:43.0,K. Towns misses 2-pt jump shot from 17 ft,,92,93
390,4,0:40.0,Offensive rebound by J. Butler,,92,93
391,4,0:39.0,Minnesota full timeout,,92,93
392,4,0:26.0,Turnover by J. Butler (bad pass; steal by T. Evans),,92,93
393,4,0:12.0,,Personal take foul by A. Wiggins (drawn by T. Evans),92,93
394,4,0:12.0,,T. Evans makes free throw 1 of 2,92,94
395,4,0:12.0,,T. Evans makes free throw 2 of 2,92,95
396,4,0:12.0,Minnesota full timeout,,92,95
397,4,0:12.0,J. Crawford enters the game for T. Gibson,,92,95
398,4,0:01.0,J. Butler misses 3-pt jump shot from 26 ft,,92,95
399,4,0:01.0,Offensive rebound by Team,,92,95
