,QUARTER,TIME_REMAINING,BROOKLYN_ACTION,MIAMI_ACTION,BROOKLYN_SCORE,MIAMI_SCORE
375,4,8:28.0,,J. Mickey misses 3-pt jump shot from 25 ft,100,69
376,4,8:26.0,Defensive rebound by Q. Acy,,100,69
377,4,8:26.0,Personal foul by D. Walton (drawn by Q. Acy),,100,69
378,4,8:26.0,,J. Richardson enters the game for T. Johnson,100,69
379,4,8:26.0,S. Dinwiddie enters the game for J. Harris,,100,69
380,4,8:26.0,T. Zeller enters the game for C. LeVert,,100,69
381,4,8:26.0,N. Stauskas enters the game for J. Allen,,100,69
382,4,8:10.0,N. Stauskas makes 3-pt jump shot from 26 ft (assist by T. Zeller),,103,69
383,4,7:47.0,,J. Richardson misses 2-pt jump shot from 12 ft,103,69
384,4,7:42.0,Defensive rebound by A. Crabbe,,103,69
385,4,7:37.0,Q. Acy misses 2-pt layup from 6 ft,,103,69
386,4,7:34.0,,Defensive rebound by B. Adebayo,103,69
387,4,7:22.0,,W. Ellington misses 3-pt jump shot from 25 ft,103,69
388,4,7:19.0,Defensive rebound by Q. Acy,,103,69
389,4,7:09.0,A. Crabbe misses 3-pt jump shot from 27 ft,,103,69
390,4,7:05.0,Offensive rebound by S. Dinwiddie,,103,69
391,4,6:53.0,Turnover by Q. Acy (bad pass; steal by B. Adebayo),,103,69
392,4,6:49.0,,B. Adebayo makes 2-pt layup from 3 ft (assist by J. Richardson),103,71
393,4,6:49.0,,Shooting foul by S. Dinwiddie (drawn by B. Adebayo),103,71
394,4,6:49.0,T. Mozgov enters the game for Q. Acy,,103,71
395,4,6:49.0,,B. Adebayo makes free throw 1 of 1,103,72
396,4,6:34.0,S. Dinwiddie makes 2-pt jump shot from 6 ft,,105,72
397,4,6:24.0,,Def 3 sec tech foul by T. Mozgov,105,72
398,4,6:24.0,,W. Ellington misses technical free throw,105,72
399,4,6:24.0,,Offensive rebound by Team,105,72
400,4,6:24.0,,M. Williams enters the game for W. Ellington,105,72
401,4,6:24.0,J. Harris enters the game for A. Crabbe,,105,72
402,4,6:17.0,,Personal foul by N. Stauskas (drawn by J. Richardson),105,72
403,4,6:17.0,,J. Richardson makes free throw 1 of 2,105,73
404,4,6:17.0,,J. Richardson makes free throw 2 of 2,105,74
405,4,6:05.0,S. Dinwiddie misses 3-pt jump shot from 26 ft,,105,74
406,4,6:02.0,,Defensive rebound by J. Mickey,105,74
407,4,5:57.0,,J. Richardson makes 2-pt layup from 3 ft,105,76
408,4,5:57.0,,Shooting foul by S. Dinwiddie (drawn by J. Richardson),105,76
409,4,5:57.0,,J. Richardson makes free throw 1 of 1,105,77
410,4,5:40.0,T. Zeller misses 2-pt hook shot from 4 ft,,105,77
411,4,5:36.0,,Defensive rebound by J. Mickey,105,77
412,4,5:30.0,,J. Richardson makes 2-pt jump shot from 11 ft,105,79
413,4,5:15.0,Turnover by T. Mozgov (traveling),,105,79
414,4,5:01.0,,Shooting foul by T. Mozgov (drawn by B. Adebayo),105,79
415,4,5:01.0,,B. Adebayo misses free throw 1 of 2,105,79
416,4,5:01.0,,Offensive rebound by Team,105,79
417,4,5:01.0,,B. Adebayo makes free throw 2 of 2,105,80
418,4,4:46.0,Shooting foul by J. Mickey (drawn by T. Zeller),,105,80
419,4,4:46.0,T. Zeller makes free throw 1 of 2,,106,80
420,4,4:46.0,,U. Haslem enters the game for J. Richardson,106,80
421,4,4:46.0,T. Zeller makes free throw 2 of 2,,107,80
422,4,4:34.0,,B. Adebayo misses 2-pt jump shot from 10 ft,107,80
423,4,4:30.0,Defensive rebound by T. Zeller,,107,80
424,4,4:27.0,Turnover by J. Harris (step out of bounds),,107,80
425,4,4:15.0,,M. Williams misses 3-pt jump shot from 25 ft,107,80
426,4,4:12.0,,Offensive rebound by B. Adebayo,107,80
427,4,4:06.0,,U. Haslem misses 3-pt jump shot from 25 ft,107,80
428,4,4:01.0,Defensive rebound by J. Harris,,107,80
429,4,3:55.0,Personal foul by M. Williams (drawn by S. Dinwiddie),,107,80
430,4,3:50.0,N. Stauskas misses 3-pt jump shot from 25 ft,,107,80
431,4,3:45.0,,Defensive rebound by B. Adebayo,107,80
432,4,3:34.0,,M. Williams misses 3-pt jump shot from 25 ft,107,80
433,4,3:31.0,Defensive rebound by T. Zeller,,107,80
434,4,3:10.0,T. Mozgov misses 2-pt layup from 2 ft,,107,80
435,4,3:08.0,,Defensive rebound by J. Mickey,107,80
436,4,3:00.0,,J. Mickey makes 2-pt hook shot from 6 ft,107,82
437,4,2:44.0,J. Harris makes 2-pt jump shot from 3 ft,,109,82
438,4,2:32.0,,D. Walton misses 2-pt jump shot from 10 ft,109,82
439,4,2:32.0,Defensive rebound by Team,,109,82
440,4,2:30.0,,Miami full timeout,109,82
441,4,2:19.0,Turnover by J. Harris (traveling),,109,82
442,4,2:04.0,,J. Mickey misses 2-pt layup from 5 ft (block by T. Zeller),109,82
443,4,1:59.0,Defensive rebound by J. Harris,,109,82
444,4,1:47.0,,Offensive charge foul by J. Harris (drawn by U. Haslem),109,82
445,4,1:47.0,Turnover by J. Harris (offensive foul),,109,82
446,4,1:25.0,,U. Haslem makes 3-pt jump shot from 23 ft (assist by B. Adebayo),109,85
447,4,1:10.0,Shooting foul by D. Walton (drawn by S. Dinwiddie),,109,85
448,4,1:10.0,S. Dinwiddie makes free throw 1 of 2,,110,85
449,4,1:10.0,S. Dinwiddie makes free throw 2 of 2,,111,85
450,4,0:55.0,,M. Williams makes 2-pt jump shot from 13 ft,111,87
451,4,0:38.0,S. Dinwiddie misses 2-pt jump shot from 8 ft,,111,87
452,4,0:35.0,,Defensive rebound by J. Mickey,111,87
453,4,0:30.0,,M. Williams misses 3-pt jump shot from 25 ft,111,87
454,4,0:27.0,Defensive rebound by T. Zeller,,111,87
455,4,0:05.0,Turnover by Team (shot clock),,111,87
