,QUARTER,TIME_REMAINING,CLEVELAND_ACTION,CHARLOTTE_ACTION,CLEVELAND_SCORE,CHARLOTTE_SCORE
392,4,1:54.0,,K. Walker misses 3-pt jump shot from 26 ft,115,98
393,4,1:51.0,Defensive rebound by L. James,,115,98
394,4,1:33.0,L. James misses 2-pt jump shot from 15 ft,,115,98
395,4,1:31.0,,Defensive rebound by Team,115,98
396,4,1:31.0,C. Osman enters the game for L. James,,115,98
397,4,1:31.0,L. Perrantes enters the game for R. Hood,,115,98
398,4,1:31.0,A. Žižić enters the game for G. Hill,,115,98
399,4,1:31.0,J. Holland enters the game for T. Thompson,,115,98
400,4,1:22.0,,Shooting foul by A. Žižić (drawn by K. Walker),115,98
401,4,1:22.0,J. Calderón enters the game for J. Smith,,115,98
402,4,1:22.0,,K. Walker makes free throw 1 of 2,115,99
403,4,1:22.0,,K. Walker makes free throw 2 of 2,115,100
404,4,0:58.0,C. Osman makes 3-pt jump shot from 22 ft (assist by A. Žižić),,118,100
405,4,0:51.0,,K. Walker makes 3-pt jump shot from 26 ft (assist by N. Batum),118,103
406,4,0:29.0,L. Perrantes misses 2-pt jump shot from 20 ft,,118,103
407,4,0:26.0,,Defensive rebound by D. Howard,118,103
408,4,0:18.0,,K. Walker makes 2-pt layup from 1 ft,118,105
