,QUARTER,TIME_REMAINING,MIAMI_ACTION,PHOENIX_ACTION,MIAMI_SCORE,PHOENIX_SCORE
389,4,5:49.0,,D. Booker makes free throw 1 of 2,108,95
390,4,5:49.0,,M. James enters the game for T. Ulis,108,95
391,4,5:49.0,,D. Booker makes free throw 2 of 2,108,96
392,4,5:38.0,G. Dragić misses 2-pt layup from 1 ft (block by M. Chriss),,108,96
393,4,5:36.0,,Defensive rebound by D. Booker,108,96
394,4,5:35.0,Miami full timeout,,108,96
395,4,5:34.0,,T. Warren makes 2-pt dunk at rim (assist by D. Booker),108,98
396,4,5:23.0,J. Winslow misses 2-pt layup from 5 ft,,108,98
397,4,5:23.0,,Defensive rebound by M. Chriss,108,98
398,4,5:12.0,,A. Len makes 2-pt dunk at rim (assist by M. Chriss),108,100
399,4,4:45.0,G. Dragić misses 3-pt jump shot from 26 ft,,108,100
400,4,4:45.0,,Defensive rebound by M. Chriss,108,100
401,4,4:33.0,,T. Warren misses 2-pt jump shot from 10 ft,108,100
402,4,4:31.0,Defensive rebound by H. Whiteside,,108,100
403,4,4:11.0,H. Whiteside makes 2-pt dunk from 1 ft (assist by J. Johnson),,110,100
404,4,3:58.0,,Shooting foul by G. Dragić (drawn by M. James),110,100
405,4,3:58.0,,M. James makes free throw 1 of 2,110,101
406,4,3:58.0,J. Richardson enters the game for W. Ellington,,110,101
407,4,3:58.0,,M. James makes free throw 2 of 2,110,102
408,4,3:47.0,H. Whiteside makes 2-pt dunk at rim (assist by J. Winslow),,112,102
409,4,3:28.0,,Shooting foul by J. Johnson (drawn by D. Booker),112,102
410,4,3:28.0,,D. Booker makes free throw 1 of 2,112,103
411,4,3:28.0,,D. Booker makes free throw 2 of 2,112,104
412,4,3:08.0,J. Richardson misses 2-pt layup from 3 ft,,112,104
413,4,3:06.0,,Defensive rebound by T. Warren,112,104
414,4,2:53.0,,D. Booker makes 2-pt jump shot from 16 ft,112,106
415,4,2:35.0,Personal foul by M. James (drawn by G. Dragić),,112,106
416,4,2:35.0,D. Waiters enters the game for J. Johnson,,112,106
417,4,2:25.0,G. Dragić misses 2-pt jump shot from 10 ft,,112,106
418,4,2:23.0,,Defensive rebound by M. Chriss,112,106
419,4,2:18.0,,D. Booker misses 2-pt layup at rim,112,106
420,4,2:18.0,Defensive rebound by Team,,112,106
421,4,2:14.0,,Turnover by A. Len (turnover; steal by H. Whiteside),112,106
422,4,2:02.0,D. Waiters makes 2-pt jump shot from 15 ft,,114,106
423,4,1:52.0,,D. Booker misses 3-pt jump shot from 25 ft,114,106
424,4,1:50.0,Defensive rebound by G. Dragić,,114,106
425,4,1:33.0,D. Waiters makes 3-pt jump shot from 27 ft,,117,106
426,4,1:33.0,,Phoenix full timeout,117,106
427,4,1:26.0,,D. Booker misses 2-pt jump shot from 14 ft,117,106
428,4,1:26.0,,Offensive rebound by Team,117,106
429,4,1:26.0,Loose ball foul by J. Richardson (drawn by A. Len),,117,106
430,4,1:26.0,W. Ellington enters the game for J. Richardson,,117,106
431,4,1:26.0,,A. Len makes free throw 1 of 2,117,107
432,4,1:26.0,,A. Len makes free throw 2 of 2,117,108
433,4,1:15.0,Offensive foul by D. Waiters (drawn by D. Booker),,117,108
434,4,1:15.0,Turnover by D. Waiters (offensive foul),,117,108
435,4,1:15.0,J. Johnson enters the game for D. Waiters,,117,108
436,4,1:10.0,,D. Booker misses 2-pt layup from 5 ft (block by H. Whiteside),117,108
437,4,1:10.0,,Offensive rebound by T. Warren,117,108
438,4,1:10.0,,T. Warren misses 2-pt layup from 1 ft (block by H. Whiteside),117,108
439,4,1:08.0,Defensive rebound by G. Dragić,,117,108
440,4,1:08.0,Miami full timeout,,117,108
441,4,0:48.0,Shooting foul by M. Chriss (drawn by H. Whiteside),,117,108
442,4,0:48.0,,J. Dudley enters the game for M. Chriss,117,108
443,4,0:48.0,H. Whiteside makes free throw 1 of 2,,118,108
444,4,0:48.0,H. Whiteside makes free throw 2 of 2,,119,108
445,4,0:43.0,,M. James makes 2-pt layup from 3 ft,119,110
446,4,0:42.0,Personal take foul by J. Dudley (drawn by J. Johnson),,119,110
447,4,0:42.0,J. Johnson makes free throw 1 of 2,,120,110
448,4,0:42.0,,J. Jackson enters the game for A. Len,120,110
449,4,0:42.0,J. Johnson makes free throw 2 of 2,,121,110
450,4,0:37.0,,J. Jackson makes 2-pt layup from 7 ft,121,112
451,4,0:34.0,Personal take foul by J. Dudley (drawn by G. Dragić),,121,112
452,4,0:34.0,G. Dragić makes free throw 1 of 2,,122,112
453,4,0:34.0,G. Dragić makes free throw 2 of 2,,123,112
454,4,0:29.0,,J. Jackson makes 2-pt layup from 1 ft,123,114
455,4,0:26.0,Personal take foul by D. Booker (drawn by W. Ellington),,123,114
456,4,0:26.0,W. Ellington makes free throw 1 of 2,,124,114
457,4,0:26.0,W. Ellington makes free throw 2 of 2,,125,114
458,4,0:21.0,,Shooting foul by J. Winslow (drawn by D. Booker),125,114
459,4,0:21.0,,D. Booker makes free throw 1 of 2,125,115
460,4,0:21.0,,D. Booker misses free throw 2 of 2,125,115
461,4,0:20.0,Defensive rebound by H. Whiteside,,125,115
462,4,0:20.0,Personal take foul by T. Warren (drawn by H. Whiteside),,125,115
463,4,0:20.0,H. Whiteside misses free throw 1 of 2,,125,115
464,4,0:20.0,Offensive rebound by Team,,125,115
465,4,0:20.0,H. Whiteside makes free throw 2 of 2,,126,115
466,4,0:11.0,,T. Warren misses 3-pt jump shot from 23 ft,126,115
467,4,0:09.0,Defensive rebound by H. Whiteside,,126,115
