,QUARTER,TIME_REMAINING,LA LAKERS_ACTION,CHICAGO_ACTION,LA LAKERS_SCORE,CHICAGO_SCORE
382,4,7:41.0,Personal foul by D. Nwaba (drawn by J. Clarkson),,89,85
383,4,7:35.0,Turnover by A. Caruso (bad pass),,89,85
384,4,7:21.0,,D. Nwaba misses 2-pt layup from 5 ft (block by K. Kuzma),89,85
385,4,7:18.0,Defensive rebound by A. Caruso,,89,85
386,4,7:18.0,Shooting foul by D. Valentine (drawn by J. Hart),,89,85
387,4,7:18.0,J. Hart misses free throw 1 of 2,,89,85
388,4,7:18.0,Offensive rebound by Team,,89,85
389,4,7:18.0,,J. Grant enters the game for D. Nwaba,89,85
390,4,7:18.0,J. Hart makes free throw 2 of 2,,90,85
391,4,6:58.0,,B. Portis misses 2-pt jump shot from 22 ft,90,85
392,4,6:54.0,,Offensive rebound by D. Valentine,90,85
393,4,6:42.0,,J. Holiday misses 2-pt layup from 3 ft,90,85
394,4,6:33.0,,Offensive rebound by J. Holiday,90,85
395,4,6:33.0,,J. Holiday makes 2-pt layup at rim,90,87
396,4,6:20.0,Turnover by K. Kuzma (bad pass; steal by J. Grant),,90,87
397,4,6:18.0,,Shooting foul by A. Caruso (drawn by J. Holiday),90,87
398,4,6:18.0,,J. Holiday makes free throw 1 of 2,90,88
399,4,6:18.0,J. Randle enters the game for A. Caruso,,90,88
400,4,6:18.0,B. Ingram enters the game for L. Nance,,90,88
401,4,6:18.0,,J. Holiday makes free throw 2 of 2,90,89
402,4,6:00.0,J. Hart misses 3-pt jump shot from 25 ft,,90,89
403,4,5:56.0,,Defensive rebound by D. Valentine,90,89
404,4,5:38.0,,D. Valentine makes 3-pt jump shot from 25 ft (assist by J. Grant),90,92
405,4,5:24.0,Personal foul by D. Valentine (drawn by J. Clarkson),,90,92
406,4,5:18.0,B. Ingram misses 2-pt jump shot from 19 ft,,90,92
407,4,5:14.0,,Defensive rebound by B. Portis,90,92
408,4,5:00.0,,N. Mirotić misses 3-pt jump shot from 27 ft,90,92
409,4,4:53.0,,Offensive rebound by B. Portis,90,92
410,4,4:53.0,,B. Portis misses 2-pt layup at rim,90,92
411,4,4:52.0,Defensive rebound by K. Kuzma,,90,92
412,4,4:45.0,K. Kuzma misses 2-pt jump shot from 6 ft (block by N. Mirotić),,90,92
413,4,4:41.0,,Defensive rebound by N. Mirotić,90,92
414,4,4:39.0,,Turnover by N. Mirotić (bad pass; steal by B. Ingram),90,92
415,4,4:36.0,B. Ingram makes 2-pt layup from 2 ft (assist by J. Hart),,92,92
416,4,4:36.0,Shooting foul by J. Grant (drawn by B. Ingram),,92,92
417,4,4:36.0,,L. Markkanen enters the game for B. Portis,92,92
418,4,4:36.0,L. Nance enters the game for K. Kuzma,,92,92
419,4,4:36.0,B. Ingram misses free throw 1 of 1,,92,92
420,4,4:33.0,,Defensive rebound by D. Valentine,92,92
421,4,4:16.0,,Personal foul by L. Nance (drawn by N. Mirotić),92,92
422,4,4:11.0,,N. Mirotić makes 3-pt jump shot from 27 ft (assist by J. Grant),92,95
423,4,3:53.0,J. Clarkson misses 2-pt jump shot from 10 ft,,92,95
424,4,3:50.0,,Defensive rebound by L. Markkanen,92,95
425,4,3:50.0,,Personal foul by J. Randle (drawn by L. Markkanen),92,95
426,4,3:39.0,,L. Markkanen misses 3-pt jump shot from 26 ft,92,95
427,4,3:36.0,Defensive rebound by B. Ingram,,92,95
428,4,3:18.0,Shooting foul by N. Mirotić (drawn by B. Ingram),,92,95
429,4,3:18.0,B. Ingram makes free throw 1 of 2,,93,95
430,4,3:18.0,B. Ingram makes free throw 2 of 2,,94,95
431,4,3:10.0,,N. Mirotić misses 3-pt jump shot from 28 ft,94,95
432,4,3:06.0,Defensive rebound by J. Randle,,94,95
433,4,2:59.0,B. Ingram makes 2-pt layup from 1 ft,,96,95
434,4,2:59.0,,Chicago full timeout,96,95
435,4,2:59.0,,Z. LaVine enters the game for J. Grant,96,95
436,4,2:46.0,,Shooting foul by B. Ingram (drawn by N. Mirotić),96,95
437,4,2:46.0,,N. Mirotić makes free throw 1 of 2,96,96
438,4,2:46.0,,N. Mirotić makes free throw 2 of 2,96,97
439,4,2:22.0,J. Clarkson misses 2-pt jump shot from 6 ft,,96,97
440,4,2:22.0,,Defensive rebound by D. Valentine,96,97
441,4,2:07.0,,Turnover by L. Markkanen (lost ball; steal by J. Randle),96,97
442,4,2:03.0,J. Randle makes 2-pt layup at rim (assist by B. Ingram),,98,97
443,4,2:03.0,Shooting foul by Z. LaVine (drawn by J. Randle),,98,97
444,4,2:03.0,J. Randle makes free throw 1 of 1,,99,97
445,4,1:37.0,,L. Markkanen misses 3-pt jump shot from 25 ft,99,97
446,4,1:35.0,Defensive rebound by B. Ingram,,99,97
447,4,1:24.0,B. Ingram makes 2-pt jump shot from 22 ft,,101,97
448,4,1:14.0,,Shooting foul by B. Ingram (drawn by Z. LaVine),101,97
449,4,1:14.0,,Z. LaVine misses free throw 1 of 2,101,97
450,4,1:14.0,,Offensive rebound by Team,101,97
451,4,1:14.0,,Z. LaVine misses free throw 2 of 2,101,97
452,4,1:11.0,Defensive rebound by J. Clarkson,,101,97
453,4,0:48.0,B. Ingram misses 2-pt jump shot from 8 ft,,101,97
454,4,0:45.0,,Defensive rebound by Z. LaVine,101,97
455,4,0:38.0,,Z. LaVine misses 2-pt layup from 3 ft,101,97
456,4,0:33.0,,Offensive rebound by L. Markkanen,101,97
457,4,0:33.0,,L. Markkanen misses 2-pt dunk at rim,101,97
458,4,0:33.0,Defensive rebound by L. Nance,,101,97
459,4,0:32.0,Personal foul by J. Holiday (drawn by B. Ingram),,101,97
460,4,0:32.0,B. Ingram makes free throw 1 of 2,,102,97
461,4,0:32.0,,B. Portis enters the game for D. Valentine,102,97
462,4,0:32.0,B. Ingram makes free throw 2 of 2,,103,97
463,4,0:32.0,,Chicago full timeout,103,97
464,4,0:32.0,,D. Valentine enters the game for B. Portis,103,97
465,4,0:23.0,,L. Markkanen misses 2-pt hook shot from 9 ft,103,97
466,4,0:21.0,Defensive rebound by L. Nance,,103,97
467,4,0:21.0,Personal take foul by Z. LaVine (drawn by J. Clarkson),,103,97
468,4,0:21.0,J. Clarkson makes free throw 1 of 2,,104,97
469,4,0:21.0,J. Clarkson makes free throw 2 of 2,,105,97
470,4,0:13.0,,L. Markkanen makes 3-pt jump shot from 23 ft (assist by N. Mirotić),105,100
471,4,0:09.0,Personal foul by Z. LaVine (drawn by J. Clarkson),,105,100
472,4,0:09.0,J. Clarkson makes free throw 1 of 2,,106,100
473,4,0:09.0,J. Clarkson makes free throw 2 of 2,,107,100
474,4,0:09.0,,Chicago full timeout,107,100
475,4,0:05.0,,N. Mirotić makes 3-pt jump shot from 25 ft (assist by D. Valentine),107,103
476,4,0:04.0,Personal foul by D. Valentine (drawn by J. Hart),,107,103
477,4,0:04.0,J. Hart misses free throw 1 of 2,,107,103
478,4,0:04.0,Offensive rebound by Team,,107,103
479,4,0:04.0,J. Hart makes free throw 2 of 2,,108,103
480,4,0:01.0,,Z. LaVine misses 3-pt jump shot from 27 ft,108,103
481,4,0:01.0,,Offensive rebound by Team,108,103
