,QUARTER,TIME_REMAINING,INDIANA_ACTION,DETROIT_ACTION,INDIANA_SCORE,DETROIT_SCORE
382,4,6:05.0,,Defensive rebound by A. Tolliver,84,97
383,4,5:57.0,,I. Smith misses 2-pt layup from 1 ft,84,97
384,4,5:53.0,,Offensive rebound by A. Drummond,84,97
385,4,5:53.0,,A. Drummond makes 2-pt dunk at rim,84,99
386,4,5:48.0,Turnover by C. Joseph (turnover),,84,99
387,4,5:32.0,,A. Drummond misses 2-pt hook shot from 9 ft,84,99
388,4,5:30.0,Defensive rebound by V. Oladipo,,84,99
389,4,5:28.0,V. Oladipo makes 2-pt layup from 2 ft,,86,99
390,4,5:28.0,Shooting foul by A. Tolliver (drawn by V. Oladipo),,86,99
391,4,5:28.0,V. Oladipo makes free throw 1 of 1,,87,99
392,4,5:05.0,,I. Smith misses 2-pt layup from 3 ft,87,99
393,4,5:04.0,,Offensive rebound by Team,87,99
394,4,5:04.0,,Turnover by Team (shot clock),87,99
395,4,5:04.0,,R. Jackson enters the game for I. Smith,87,99
396,4,5:04.0,,T. Harris enters the game for A. Tolliver,87,99
397,4,5:04.0,B. Bogdanović enters the game for L. Stephenson,,87,99
398,4,4:50.0,T. Young misses 2-pt layup from 9 ft,,87,99
399,4,4:47.0,Offensive rebound by M. Turner,,87,99
400,4,4:47.0,M. Turner makes 2-pt dunk at rim,,89,99
401,4,4:31.0,,T. Harris misses 3-pt jump shot from 25 ft,89,99
402,4,4:27.0,Defensive rebound by V. Oladipo,,89,99
403,4,4:24.0,Shooting foul by T. Harris (drawn by B. Bogdanović),,89,99
404,4,4:24.0,B. Bogdanović makes free throw 1 of 2,,90,99
405,4,4:24.0,B. Bogdanović misses free throw 2 of 2,,90,99
406,4,4:22.0,,Defensive rebound by A. Drummond,90,99
407,4,4:16.0,,Personal foul by V. Oladipo (drawn by R. Jackson),90,99
408,4,4:00.0,,Turnover by R. Jackson (turnover),90,99
409,4,3:44.0,C. Joseph makes 2-pt jump shot from 14 ft,,92,99
410,4,3:31.0,,T. Harris makes 3-pt jump shot from 25 ft,92,102
411,4,3:27.0,Indiana full timeout,,92,102
412,4,3:19.0,M. Turner misses 3-pt jump shot from 25 ft,,92,102
413,4,3:16.0,,Defensive rebound by T. Harris,92,102
414,4,2:56.0,,T. Harris misses 2-pt layup from 2 ft,92,102
415,4,2:54.0,Defensive rebound by M. Turner,,92,102
416,4,2:52.0,Turnover by V. Oladipo (lost ball; steal by A. Bradley),,92,102
417,4,2:35.0,,Offensive foul by A. Bradley (drawn by C. Joseph),92,102
418,4,2:35.0,,Turnover by A. Bradley (offensive foul),92,102
419,4,2:21.0,Turnover by T. Young (bad pass),,92,102
420,4,2:14.0,,Shooting foul by V. Oladipo (drawn by R. Jackson),92,102
421,4,2:14.0,,R. Jackson makes free throw 1 of 2,92,103
422,4,2:14.0,,R. Jackson misses free throw 2 of 2,92,103
423,4,2:10.0,Defensive rebound by M. Turner,,92,103
424,4,2:00.0,M. Turner misses 2-pt jump shot from 12 ft,,92,103
425,4,2:00.0,,Defensive rebound by A. Drummond,92,103
426,4,1:49.0,,R. Jackson makes 3-pt jump shot from 25 ft,92,106
427,4,1:40.0,V. Oladipo misses 2-pt jump shot from 15 ft,,92,106
428,4,1:37.0,,Defensive rebound by A. Drummond,92,106
429,4,1:17.0,,T. Harris makes 2-pt jump shot from 9 ft,92,108
430,4,1:17.0,,Shooting foul by V. Oladipo (drawn by T. Harris),92,108
431,4,1:17.0,,T. Harris makes free throw 1 of 1,92,109
432,4,1:17.0,Indiana full timeout,,92,109
433,4,1:15.0,V. Oladipo makes 3-pt jump shot from 27 ft (assist by T. Young),,95,109
434,4,1:15.0,Shooting foul by A. Bradley (drawn by V. Oladipo),,95,109
435,4,1:15.0,V. Oladipo misses free throw 1 of 1,,95,109
436,4,1:11.0,,Defensive rebound by A. Drummond,95,109
437,4,0:55.0,,A. Drummond makes 2-pt dunk from 1 ft (assist by R. Jackson),95,111
438,4,0:41.0,C. Joseph makes 2-pt layup from 6 ft,,97,111
439,4,0:23.0,,R. Jackson makes 3-pt jump shot from 24 ft,97,114
440,4,0:16.0,T. Young misses 3-pt jump shot from 26 ft,,97,114
441,4,0:14.0,,Defensive rebound by Team,97,114
