,QUARTER,TIME_REMAINING,GOLDEN STATE_ACTION,OKLAHOMA CITY_ACTION,GOLDEN STATE_SCORE,OKLAHOMA CITY_SCORE
394,4,8:09.0,D. West enters the game for S. Livingston,,80,103
395,4,8:09.0,P. McCaw enters the game for K. Durant,,80,103
396,4,7:49.0,O. Casspi misses 2-pt jump shot from 6 ft,,80,103
397,4,7:45.0,Offensive rebound by K. Looney,,80,103
398,4,7:45.0,K. Looney misses 2-pt layup at rim,,80,103
399,4,7:45.0,Offensive rebound by O. Casspi,,80,103
400,4,7:44.0,O. Casspi makes 2-pt layup at rim,,82,103
401,4,7:26.0,,P. George misses 3-pt jump shot from 22 ft,82,103
402,4,7:24.0,Defensive rebound by K. Looney,,82,103
403,4,7:11.0,Personal foul by P. George (drawn by O. Casspi),,82,103
404,4,7:00.0,N. Young misses 2-pt jump shot from 15 ft,,82,103
405,4,6:57.0,,Defensive rebound by R. Felton,82,103
406,4,6:50.0,,R. Westbrook misses 2-pt layup from 1 ft,82,103
407,4,6:48.0,Defensive rebound by D. West,,82,103
408,4,6:39.0,K. Looney makes 2-pt layup at rim (assist by D. West),,84,103
409,4,6:38.0,,Oklahoma City full timeout,84,103
410,4,6:28.0,,Offensive foul by S. Adams (drawn by N. Young),84,103
411,4,6:28.0,,Turnover by S. Adams (offensive foul),84,103
412,4,6:23.0,Offensive foul by P. McCaw (drawn by P. George),,84,103
413,4,6:23.0,Turnover by P. McCaw (offensive foul),,84,103
414,4,6:23.0,,A. Roberson enters the game for R. Felton,84,103
415,4,6:13.0,,C. Anthony makes 2-pt jump shot from 18 ft,84,105
416,4,5:55.0,Turnover by N. Young (bad pass; steal by P. George),,84,105
417,4,5:41.0,,C. Anthony misses 2-pt jump shot from 17 ft,84,105
418,4,5:38.0,Defensive rebound by O. Casspi,,84,105
419,4,5:30.0,P. McCaw misses 3-pt jump shot from 25 ft,,84,105
420,4,5:26.0,,Defensive rebound by P. George,84,105
421,4,5:17.0,,Turnover by R. Westbrook (bad pass; steal by K. Looney),84,105
422,4,5:10.0,O. Casspi makes 3-pt jump shot from 22 ft (assist by N. Young),,87,105
423,4,5:03.0,,Turnover by C. Anthony (bad pass; steal by P. McCaw),87,105
424,4,4:53.0,O. Casspi misses 2-pt layup from 1 ft,,87,105
425,4,4:51.0,,Defensive rebound by R. Westbrook,87,105
426,4,4:34.0,,Turnover by C. Anthony (lost ball; steal by K. Looney),87,105
427,4,4:27.0,O. Casspi makes 2-pt layup at rim (assist by P. McCaw),,89,105
428,4,4:13.0,,R. Westbrook misses 2-pt layup at rim,89,105
429,4,4:10.0,Defensive rebound by O. Casspi,,89,105
430,4,4:09.0,Turnover by O. Casspi (bad pass; steal by R. Westbrook),,89,105
431,4,4:09.0,,Shooting foul by N. Young (drawn by R. Westbrook),89,105
432,4,4:09.0,,R. Westbrook makes free throw 1 of 2,89,106
433,4,4:09.0,,R. Westbrook misses free throw 2 of 2,89,106
434,4,4:06.0,Defensive rebound by O. Casspi,,89,106
435,4,3:47.0,D. West misses 3-pt jump shot from 26 ft,,89,106
436,4,3:43.0,,Defensive rebound by S. Adams,89,106
437,4,3:37.0,,A. Roberson makes 2-pt layup from 2 ft (assist by R. Westbrook),89,108
438,4,3:10.0,O. Casspi makes 2-pt jump shot from 8 ft (assist by N. Young),,91,108
439,4,2:45.0,,C. Anthony misses 3-pt jump shot from 25 ft,91,108
440,4,2:42.0,Defensive rebound by N. Young,,91,108
441,4,2:27.0,N. Young misses 3-pt jump shot from 24 ft,,91,108
442,4,2:24.0,,Defensive rebound by P. George,91,108
443,4,2:00.0,,P. George misses 3-pt jump shot from 22 ft,91,108
444,4,1:58.0,Defensive rebound by P. McCaw,,91,108
445,4,1:52.0,D. West misses 2-pt jump shot from 12 ft,,91,108
446,4,1:49.0,,Defensive rebound by C. Anthony,91,108
447,4,1:31.0,,A. Roberson misses 2-pt layup from 1 ft,91,108
448,4,1:30.0,,Offensive rebound by A. Roberson,91,108
449,4,1:30.0,,Á. Abrines enters the game for R. Westbrook,91,108
450,4,1:30.0,,J. Huestis enters the game for C. Anthony,91,108
451,4,1:30.0,,D. Johnson enters the game for S. Adams,91,108
452,4,1:30.0,,T. Ferguson enters the game for P. George,91,108
453,4,1:30.0,J. McGee enters the game for D. West,,91,108
454,4,1:18.0,,D. Johnson misses 2-pt hook shot from 3 ft,91,108
455,4,1:17.0,Defensive rebound by Team,,91,108
456,4,1:00.0,Turnover by J. McGee (bad pass; steal by Á. Abrines),,91,108
457,4,0:41.0,,J. Huestis misses 3-pt jump shot from 25 ft,91,108
458,4,0:39.0,,Offensive rebound by D. Johnson,91,108
459,4,0:15.0,,Turnover by J. Huestis (bad pass; steal by K. Looney),91,108
460,4,0:01.0,N. Young misses 3-pt jump shot from 32 ft,,91,108
461,4,0:01.0,Offensive rebound by Team,,91,108
