,QUARTER,TIME_REMAINING,OKLAHOMA CITY_ACTION,SACRAMENTO_ACTION,OKLAHOMA CITY_SCORE,SACRAMENTO_SCORE
379,4,3:58.0,Defensive rebound by R. Westbrook,,102,105
380,4,3:48.0,J. Grant misses 2-pt layup from 4 ft,,102,105
381,4,3:47.0,,Defensive rebound by S. Labissière,102,105
382,4,3:27.0,,J. Jackson misses 2-pt jump shot from 13 ft,102,105
383,4,3:26.0,Defensive rebound by R. Westbrook,,102,105
384,4,3:20.0,Shooting foul by V. Carter (drawn by R. Westbrook),,102,105
385,4,3:20.0,R. Westbrook makes free throw 1 of 2,,103,105
386,4,3:20.0,,B. Hield enters the game for S. Labissière,103,105
387,4,3:20.0,,G. Temple enters the game for F. Mason,103,105
388,4,3:20.0,R. Westbrook makes free throw 2 of 2,,104,105
389,4,3:20.0,,W. Cauley-Stein enters the game for V. Carter,104,105
390,4,3:05.0,,W. Cauley-Stein misses 2-pt layup from 1 ft (block by J. Grant),104,105
391,4,3:03.0,Defensive rebound by C. Anthony,,104,105
392,4,2:57.0,Turnover by R. Westbrook (traveling),,104,105
393,4,2:57.0,Oklahoma City full timeout,,104,105
394,4,2:38.0,,Personal foul by C. Anthony (drawn by B. Hield),104,105
395,4,2:28.0,,Turnover by B. Hield (lost ball; steal by R. Westbrook),104,105
396,4,2:23.0,P. George misses 2-pt layup from 3 ft,,104,105
397,4,2:22.0,Offensive rebound by S. Adams,,104,105
398,4,2:22.0,S. Adams makes 2-pt layup at rim,,106,105
399,4,1:57.0,,B. Hield misses 2-pt jump shot from 7 ft,106,105
400,4,1:56.0,Defensive rebound by J. Grant,,106,105
401,4,1:38.0,R. Westbrook misses 3-pt jump shot from 24 ft,,106,105
402,4,1:37.0,,Defensive rebound by W. Cauley-Stein,106,105
403,4,1:14.0,,G. Temple misses 3-pt jump shot from 26 ft,106,105
404,4,1:13.0,,Offensive rebound by J. Jackson,106,105
405,4,1:12.0,,Personal foul by P. George (drawn by J. Jackson),106,105
406,4,1:12.0,,V. Carter enters the game for W. Cauley-Stein,106,105
407,4,1:02.0,,Z. Randolph misses 2-pt hook shot from 9 ft,106,105
408,4,1:01.0,Defensive rebound by R. Westbrook,,106,105
409,4,0:55.0,Shooting foul by G. Temple (drawn by R. Westbrook),,106,105
410,4,0:55.0,R. Westbrook misses free throw 1 of 2,,106,105
411,4,0:55.0,Offensive rebound by Team,,106,105
412,4,0:55.0,R. Westbrook makes free throw 2 of 2,,107,105
413,4,0:33.0,,B. Hield misses 2-pt layup from 2 ft (block by S. Adams),107,105
414,4,0:31.0,Defensive rebound by R. Westbrook,,107,105
415,4,0:13.0,P. George misses 3-pt jump shot from 23 ft,,107,105
416,4,0:12.0,,Defensive rebound by J. Jackson,107,105
417,4,0:07.0,,V. Carter misses 3-pt jump shot from 32 ft,107,105
418,4,0:05.0,,Offensive rebound by G. Temple,107,105
419,4,0:04.0,,G. Temple misses 2-pt jump shot from 14 ft,107,105
420,4,0:01.0,,Offensive rebound by J. Jackson,107,105
421,4,0:01.0,,J. Jackson makes 2-pt layup at rim,107,107
422,4,0:01.0,Oklahoma City full timeout,,107,107
423,4,0:01.0,,W. Cauley-Stein enters the game for B. Hield,107,107
424,4,0:00.0,R. Westbrook makes 3-pt jump shot from 25 ft (assist by C. Anthony),,110,107
