,QUARTER,TIME_REMAINING,SACRAMENTO_ACTION,NEW ORLEANS_ACTION,SACRAMENTO_SCORE,NEW ORLEANS_SCORE
386,4,1:20.0,,D. Cousins misses 3-pt jump shot from 25 ft,97,100
387,4,1:16.0,Defensive rebound by F. Mason,,97,100
388,4,1:07.0,Z. Randolph makes 2-pt layup at rim,,99,100
389,4,1:03.0,,New Orleans full timeout,99,100
390,4,0:57.0,,Personal foul by B. Hield (drawn by D. Cousins),99,100
391,4,0:49.0,,D. Cousins makes 2-pt dunk at rim (assist by J. Nelson),99,102
392,4,0:40.0,F. Mason misses 2-pt layup from 1 ft,,99,102
393,4,0:40.0,Offensive rebound by Team,,99,102
394,4,0:40.0,Sacramento full timeout,,99,102
395,4,0:36.0,B. Hield makes 3-pt jump shot from 25 ft (assist by F. Mason),,102,102
396,4,0:21.0,,J. Holiday misses 2-pt jump shot from 11 ft,102,102
397,4,0:17.0,Defensive rebound by F. Mason,,102,102
398,4,0:00.0,Z. Randolph misses 2-pt layup from 10 ft,,102,102
399,4,0:00.0,Offensive rebound by Team,,102,102
400,1OT,4:49.0,,Personal foul by V. Carter (drawn by A. Davis),102,102
401,1OT,4:39.0,,D. Cousins misses 2-pt layup from 1 ft,102,102
402,1OT,4:36.0,Defensive rebound by Z. Randolph,,102,102
403,1OT,4:24.0,Z. Randolph makes 3-pt jump shot from 25 ft (assist by D. Fox),,105,102
404,1OT,4:09.0,,D. Cousins makes 2-pt layup from 1 ft,105,104
405,1OT,4:09.0,,Shooting foul by Z. Randolph (drawn by D. Cousins),105,104
406,1OT,4:09.0,,D. Cousins makes free throw 1 of 1,105,105
407,1OT,3:45.0,Z. Randolph makes 3-pt jump shot from 23 ft,,108,105
408,1OT,3:28.0,,D. Cousins misses 3-pt jump shot from 26 ft,108,105
409,1OT,3:27.0,Defensive rebound by Team,,108,105
410,1OT,3:27.0,,Loose ball foul by E. Moore (drawn by D. Fox),108,105
411,1OT,3:15.0,F. Mason makes 2-pt jump shot from 22 ft,,110,105
412,1OT,3:13.0,,New Orleans full timeout,110,105
413,1OT,2:56.0,,J. Holiday makes 2-pt jump shot from 16 ft,110,107
414,1OT,2:37.0,Z. Randolph misses 3-pt jump shot from 26 ft,,110,107
415,1OT,2:33.0,Offensive rebound by V. Carter,,110,107
416,1OT,2:32.0,V. Carter misses 2-pt layup from 2 ft,,110,107
417,1OT,2:32.0,,Defensive rebound by A. Davis,110,107
418,1OT,2:18.0,,D. Cousins misses 2-pt jump shot from 5 ft,110,107
419,1OT,2:18.0,Defensive rebound by Z. Randolph,,110,107
420,1OT,1:54.0,Turnover by Team (shot clock),,110,107
421,1OT,1:52.0,Z. Randolph misses 3-pt jump shot from 25 ft,,110,107
422,1OT,1:52.0,Offensive rebound by Team,,110,107
423,1OT,1:36.0,,Turnover by J. Holiday (bad pass; steal by D. Fox),110,107
424,1OT,1:34.0,Shooting foul by J. Holiday (drawn by D. Fox),,110,107
425,1OT,1:34.0,D. Fox makes free throw 1 of 2,,111,107
426,1OT,1:34.0,D. Fox makes free throw 2 of 2,,112,107
427,1OT,1:20.0,,J. Holiday misses 2-pt layup from 1 ft,112,107
428,1OT,1:20.0,Defensive rebound by Team,,112,107
429,1OT,0:58.0,F. Mason makes 2-pt jump shot from 8 ft,,114,107
430,1OT,0:58.0,,New Orleans full timeout,114,107
431,1OT,0:54.0,,E. Moore misses 3-pt jump shot from 26 ft,114,107
432,1OT,0:50.0,Defensive rebound by Z. Randolph,,114,107
433,1OT,0:32.0,Personal foul by D. Cousins (drawn by F. Mason),,114,107
434,1OT,0:32.0,F. Mason makes free throw 1 of 2,,115,107
435,1OT,0:32.0,F. Mason makes free throw 2 of 2,,116,107
436,1OT,0:29.0,,D. Cousins misses 3-pt jump shot from 26 ft,116,107
437,1OT,0:27.0,,Offensive rebound by E. Moore,116,107
438,1OT,0:27.0,,E. Moore makes 2-pt layup at rim,116,109
439,1OT,0:19.0,Turnover by F. Mason (bad pass),,116,109
440,1OT,0:13.0,,J. Nelson misses 3-pt jump shot from 23 ft,116,109
441,1OT,0:10.0,Defensive rebound by B. Hield,,116,109
442,1OT,0:07.0,Turnover by B. Hield (out of bounds lost ball),,116,109
443,1OT,0:06.0,,D. Cousins misses 3-pt jump shot from 22 ft,116,109
444,1OT,0:04.0,Defensive rebound by D. Fox,,116,109
445,1OT,0:00.0,F. Mason misses 3-pt jump shot from 80 ft,,116,109
446,1OT,0:00.0,Offensive rebound by Team,,116,109
