,QUARTER,TIME_REMAINING,SAN ANTONIO_ACTION,UTAH_ACTION,SAN ANTONIO_SCORE,UTAH_SCORE
386,4,3:47.0,Offensive foul by L. Aldridge (drawn by R. Rubio),,83,95
387,4,3:47.0,Turnover by L. Aldridge (offensive foul),,83,95
388,4,3:47.0,D. Murray enters the game for B. Forbes,,83,95
389,4,3:47.0,R. Gay enters the game for L. Aldridge,,83,95
390,4,3:47.0,,T. Sefolosha enters the game for J. Jerebko,83,95
391,4,3:33.0,,T. Sefolosha misses 3-pt jump shot from 23 ft,83,95
392,4,3:31.0,Defensive rebound by D. Murray,,83,95
393,4,3:25.0,Shooting foul by R. Hood (drawn by K. Anderson),,83,95
394,4,3:25.0,K. Anderson misses free throw 1 of 2,,83,95
395,4,3:25.0,Offensive rebound by Team,,83,95
396,4,3:25.0,K. Anderson misses free throw 2 of 2,,83,95
397,4,3:23.0,,Defensive rebound by D. Favors,83,95
398,4,3:16.0,,Utah full timeout,83,95
399,4,3:02.0,,R. Hood misses 3-pt jump shot from 30 ft,83,95
400,4,2:57.0,Defensive rebound by D. Murray,,83,95
401,4,2:48.0,R. Gay makes 2-pt jump shot from 8 ft,,85,95
402,4,2:27.0,,J. Ingles makes 3-pt jump shot from 23 ft (assist by R. Rubio),85,98
403,4,2:15.0,P. Mills misses 3-pt jump shot from 27 ft,,85,98
404,4,2:12.0,Offensive rebound by D. Murray,,85,98
405,4,2:10.0,D. Bertāns misses 3-pt jump shot from 30 ft,,85,98
406,4,2:06.0,,Defensive rebound by J. Ingles,85,98
407,4,1:44.0,,T. Sefolosha misses 3-pt jump shot from 25 ft,85,98
408,4,1:44.0,,Offensive rebound by Team,85,98
409,4,1:44.0,,Turnover by Team (shot clock),85,98
410,4,1:44.0,B. Paul enters the game for K. Anderson,,85,98
411,4,1:44.0,B. Forbes enters the game for P. Mills,,85,98
412,4,1:41.0,D. Murray makes 2-pt layup from 1 ft,,87,98
413,4,1:24.0,,R. Hood misses 2-pt jump shot from 8 ft,87,98
414,4,1:20.0,Defensive rebound by R. Gay,,87,98
415,4,1:12.0,R. Gay misses 3-pt jump shot from 25 ft,,87,98
416,4,1:08.0,,Defensive rebound by R. Rubio,87,98
417,4,0:51.0,,T. Sefolosha makes 2-pt layup from 2 ft (assist by R. Rubio),87,100
418,4,0:45.0,D. Murray misses 2-pt layup from 2 ft (block by R. Hood),,87,100
419,4,0:45.0,,Defensive rebound by Team,87,100
420,4,0:29.0,,R. Hood misses 2-pt jump shot from 14 ft,87,100
421,4,0:23.0,Defensive rebound by D. Murray,,87,100
422,4,0:20.0,D. Murray makes 2-pt layup from 2 ft,,89,100
