,QUARTER,TIME_REMAINING,PHOENIX_ACTION,UTAH_ACTION,PHOENIX_SCORE,UTAH_SCORE
391,4,5:55.0,A. Len makes free throw 1 of 2,,85,91
392,4,5:55.0,A. Len makes free throw 2 of 2,,86,91
393,4,5:34.0,,D. Mitchell misses 2-pt layup from 3 ft,86,91
394,4,5:30.0,Defensive rebound by J. Jackson,,86,91
395,4,5:28.0,E. Payton makes 2-pt dunk from 3 ft,,88,91
396,4,5:07.0,,D. Mitchell misses 2-pt jump shot from 17 ft,88,91
397,4,5:06.0,,Offensive rebound by J. Ingles,88,91
398,4,5:00.0,,R. O'Neale makes 2-pt layup from 2 ft (assist by J. Ingles),88,93
399,4,4:41.0,D. Booker makes 2-pt jump shot from 9 ft (assist by E. Payton),,90,93
400,4,4:17.0,,J. Ingles misses 3-pt jump shot from 28 ft,90,93
401,4,4:13.0,,Offensive rebound by D. Favors,90,93
402,4,4:09.0,,D. Mitchell misses 3-pt jump shot from 26 ft,90,93
403,4,4:06.0,,Offensive rebound by D. Favors,90,93
404,4,4:06.0,,Shooting foul by J. Jackson (drawn by D. Favors),90,93
405,4,4:06.0,,D. Favors misses free throw 1 of 2,90,93
406,4,4:06.0,,Offensive rebound by Team,90,93
407,4,4:06.0,,D. Favors makes free throw 2 of 2,90,94
408,4,3:58.0,D. Booker misses 3-pt jump shot from 26 ft,,90,94
409,4,3:55.0,,Defensive rebound by J. Ingles,90,94
410,4,3:50.0,,R. Gobert makes 2-pt layup from 2 ft (assist by J. Ingles),90,96
411,4,3:50.0,Phoenix full timeout,,90,96
412,4,3:50.0,,J. Crowder enters the game for D. Favors,90,96
413,4,3:36.0,Personal foul by J. Crowder (drawn by A. Len),,90,96
414,4,3:36.0,A. Len makes free throw 1 of 2,,91,96
415,4,3:36.0,A. Len makes free throw 2 of 2,,92,96
416,4,3:18.0,,J. Ingles misses 2-pt layup from 5 ft,92,96
417,4,3:16.0,Defensive rebound by E. Payton,,92,96
418,4,3:11.0,A. Len misses 2-pt layup from 2 ft,,92,96
419,4,3:09.0,,Defensive rebound by J. Crowder,92,96
420,4,2:56.0,,D. Mitchell makes 2-pt layup from 1 ft,92,98
421,4,2:41.0,E. Payton makes 3-pt jump shot from 25 ft,,95,98
422,4,2:23.0,,J. Crowder makes 2-pt layup from 8 ft (assist by D. Mitchell),95,100
423,4,2:18.0,Turnover by J. Jackson (out of bounds lost ball),,95,100
424,4,1:58.0,,J. Crowder makes 2-pt layup from 1 ft (assist by D. Mitchell),95,102
425,4,1:51.0,Offensive foul by E. Payton (drawn by D. Mitchell),,95,102
426,4,1:51.0,Turnover by E. Payton (offensive foul),,95,102
427,4,1:28.0,,J. Crowder misses 3-pt jump shot from 25 ft,95,102
428,4,1:27.0,Defensive rebound by E. Payton,,95,102
429,4,1:18.0,Shooting foul by R. Gobert (drawn by D. Booker),,95,102
430,4,1:18.0,D. Booker makes free throw 1 of 2,,96,102
431,4,1:18.0,D. Booker makes free throw 2 of 2,,97,102
432,4,0:56.0,,D. Mitchell makes 3-pt jump shot from 25 ft (assist by R. O'Neale),97,105
433,4,0:45.0,D. Booker misses 3-pt jump shot from 26 ft,,97,105
434,4,0:40.0,Offensive rebound by A. Len,,97,105
435,4,0:35.0,D. Booker misses 3-pt jump shot from 25 ft,,97,105
436,4,0:33.0,,Defensive rebound by R. Gobert,97,105
437,4,0:33.0,,Personal foul by J. Jackson (drawn by R. Gobert),97,105
438,4,0:33.0,,R. Gobert makes free throw 1 of 2,97,106
439,4,0:33.0,M. Chriss enters the game for T. Warren,,97,106
440,4,0:33.0,,R. Gobert makes free throw 2 of 2,97,107
441,4,0:33.0,Phoenix full timeout,,97,107
442,4,0:33.0,T. Warren enters the game for M. Chriss,,97,107
443,4,0:28.0,J. Jackson misses 3-pt jump shot from 25 ft,,97,107
444,4,0:25.0,Offensive rebound by J. Jackson,,97,107
445,4,0:21.0,Turnover by J. Jackson (bad pass; steal by J. Crowder),,97,107
446,4,0:00.0,,Turnover by Team (shot clock),97,107
