,QUARTER,TIME_REMAINING,WASHINGTON_ACTION,PHILADELPHIA_ACTION,WASHINGTON_SCORE,PHILADELPHIA_SCORE
386,4,10:34.0,,Defensive rebound by J. Embiid,67,86
387,4,10:17.0,,D. Šarić misses 3-pt jump shot from 26 ft,67,86
388,4,10:12.0,Defensive rebound by K. Oubre,,67,86
389,4,10:11.0,Turnover by K. Oubre (bad pass; steal by B. Simmons),,67,86
390,4,10:06.0,,D. Šarić makes 2-pt layup at rim (assist by B. Simmons),67,88
391,4,10:06.0,Violation by I. Mahinmi (def goaltending),,67,88
392,4,10:06.0,,Shooting foul by C. McCullough (drawn by D. Šarić),67,88
393,4,10:06.0,,D. Šarić makes free throw 1 of 1,67,89
394,4,10:06.0,,T. Luwawu-Cabarrot enters the game for B. Simmons,67,89
395,4,9:53.0,T. Satoranský makes 2-pt jump shot from 20 ft,,69,89
396,4,9:32.0,,J. Redick misses 3-pt jump shot from 28 ft,69,89
397,4,9:27.0,Defensive rebound by K. Oubre,,69,89
398,4,9:13.0,J. Meeks makes 3-pt jump shot from 25 ft (assist by T. Satoranský),,72,89
399,4,8:59.0,,J. Embiid misses 2-pt layup from 2 ft,72,89
400,4,8:55.0,Defensive rebound by C. McCullough,,72,89
401,4,8:48.0,J. Meeks makes 3-pt jump shot from 26 ft (assist by T. Satoranský),,75,89
402,4,8:31.0,,Personal foul by I. Mahinmi (drawn by J. Embiid),75,89
403,4,8:31.0,,R. Covington enters the game for D. Šarić,75,89
404,4,8:18.0,,Personal foul by C. McCullough (drawn by J. Embiid),75,89
405,4,8:04.0,,J. Embiid makes 2-pt jump shot from 18 ft,75,91
406,4,7:44.0,Shooting foul by T. Luwawu-Cabarrot (drawn by I. Mahinmi),,75,91
407,4,7:44.0,I. Mahinmi makes free throw 1 of 2,,76,91
408,4,7:44.0,,A. Johnson enters the game for J. Embiid,76,91
409,4,7:44.0,I. Mahinmi misses free throw 2 of 2,,76,91
410,4,7:42.0,,Defensive rebound by A. Johnson,76,91
411,4,7:35.0,,Personal foul by I. Mahinmi (drawn by J. Bayless),76,91
412,4,7:35.0,,J. Bayless makes free throw 1 of 2,76,92
413,4,7:35.0,,J. Bayless makes free throw 2 of 2,76,93
414,4,7:23.0,K. Oubre makes 2-pt jump shot from 19 ft (assist by I. Mahinmi),,78,93
415,4,7:23.0,Shooting foul by T. Luwawu-Cabarrot (drawn by K. Oubre),,78,93
416,4,7:23.0,,B. Simmons enters the game for J. Bayless,78,93
417,4,7:23.0,K. Oubre makes free throw 1 of 1,,79,93
418,4,7:11.0,,B. Simmons makes 2-pt dunk at rim (assist by A. Johnson),79,95
419,4,6:47.0,J. Meeks makes 2-pt jump shot from 13 ft (assist by K. Oubre),,81,95
420,4,6:47.0,,Philadelphia full timeout,81,95
421,4,6:41.0,,Turnover by B. Simmons (palming),81,95
422,4,6:41.0,,J. Bayless enters the game for T. Luwawu-Cabarrot,81,95
423,4,6:30.0,C. McCullough misses 2-pt jump shot from 12 ft,,81,95
424,4,6:27.0,,Defensive rebound by A. Johnson,81,95
425,4,6:23.0,,Personal foul by T. Satoranský (drawn by B. Simmons),81,95
426,4,6:23.0,,B. Simmons misses free throw 1 of 2,81,95
427,4,6:23.0,,Offensive rebound by Team,81,95
428,4,6:23.0,,J. Embiid enters the game for A. Johnson,81,95
429,4,6:23.0,,B. Simmons misses free throw 2 of 2,81,95
430,4,6:21.0,Defensive rebound by C. McCullough,,81,95
431,4,6:11.0,K. Oubre makes 2-pt jump shot from 7 ft,,83,95
432,4,5:58.0,,Turnover by R. Covington (bad pass; steal by I. Mahinmi),83,95
433,4,5:45.0,Shooting foul by R. Covington (drawn by I. Mahinmi),,83,95
434,4,5:45.0,I. Mahinmi misses free throw 1 of 2,,83,95
435,4,5:45.0,Offensive rebound by Team,,83,95
436,4,5:45.0,,D. Šarić enters the game for J. Bayless,83,95
437,4,5:45.0,I. Mahinmi makes free throw 2 of 2,,84,95
438,4,5:43.0,,Personal take foul by T. Satoranský (drawn by B. Simmons),84,95
439,4,5:43.0,,B. Simmons misses free throw 1 of 2,84,95
440,4,5:43.0,,Offensive rebound by Team,84,95
441,4,5:43.0,,B. Simmons makes free throw 2 of 2,84,96
442,4,5:26.0,J. Meeks misses 2-pt jump shot from 17 ft (block by B. Simmons),,84,96
443,4,5:23.0,Offensive rebound by J. Meeks,,84,96
444,4,5:21.0,J. Meeks makes 2-pt layup from 1 ft,,86,96
445,4,5:13.0,,B. Simmons misses 2-pt jump shot from 13 ft,86,96
446,4,5:10.0,,Offensive rebound by B. Simmons,86,96
447,4,5:09.0,,J. Redick misses 3-pt jump shot from 24 ft,86,96
448,4,5:09.0,Defensive rebound by C. McCullough,,86,96
449,4,5:05.0,Shooting foul by R. Covington (drawn by J. Meeks),,86,96
450,4,5:05.0,J. Meeks makes free throw 1 of 2,,87,96
451,4,5:05.0,B. Beal enters the game for K. Oubre,,87,96
452,4,5:05.0,J. Meeks makes free throw 2 of 2,,88,96
453,4,5:04.0,,Personal take foul by B. Beal (drawn by B. Simmons),88,96
454,4,5:04.0,,B. Simmons misses free throw 1 of 2,88,96
455,4,5:04.0,,Offensive rebound by Team,88,96
456,4,5:04.0,,B. Simmons makes free throw 2 of 2,88,97
457,4,4:43.0,B. Beal makes 2-pt jump shot from 14 ft (assist by C. McCullough),,90,97
458,4,4:36.0,,Personal take foul by B. Beal (drawn by B. Simmons),90,97
459,4,4:36.0,,B. Simmons makes free throw 1 of 2,90,98
460,4,4:36.0,,B. Simmons misses free throw 2 of 2,90,98
461,4,4:33.0,,Offensive rebound by R. Covington,90,98
462,4,4:20.0,,D. Šarić misses 2-pt layup from 2 ft,90,98
463,4,4:16.0,,Offensive rebound by J. Embiid,90,98
464,4,4:16.0,,J. Embiid misses 2-pt layup at rim,90,98
465,4,4:15.0,Defensive rebound by J. Meeks,,90,98
466,4,4:06.0,J. Meeks misses 3-pt jump shot from 27 ft,,90,98
467,4,4:03.0,,Defensive rebound by B. Simmons,90,98
468,4,4:00.0,,Personal foul by B. Beal (drawn by B. Simmons),90,98
469,4,4:00.0,,B. Simmons misses free throw 1 of 2,90,98
470,4,4:00.0,,Offensive rebound by Team,90,98
471,4,4:00.0,,B. Simmons makes free throw 2 of 2,90,99
472,4,3:50.0,T. Satoranský makes 2-pt layup from 1 ft,,92,99
473,4,3:46.0,,Personal take foul by B. Beal (drawn by B. Simmons),92,99
474,4,3:46.0,,B. Simmons misses free throw 1 of 2,92,99
475,4,3:46.0,,Offensive rebound by Team,92,99
476,4,3:46.0,,B. Simmons misses free throw 2 of 2,92,99
477,4,3:46.0,Defensive rebound by Team,,92,99
478,4,3:46.0,,Loose ball foul by J. Embiid,92,99
479,4,3:46.0,,Technical foul by J. Embiid,92,99
480,4,3:46.0,J. Meeks makes free throw 1 of 1,,93,99
481,4,3:46.0,I. Mahinmi makes technical free throw,,94,99
482,4,3:46.0,I. Mahinmi makes technical free throw,,95,99
483,4,3:44.0,,Personal take foul by J. Meeks (drawn by B. Simmons),95,99
484,4,3:44.0,,B. Simmons makes free throw 1 of 2,95,100
485,4,3:44.0,,B. Simmons misses free throw 2 of 2,95,100
486,4,3:42.0,Defensive rebound by J. Meeks,,95,100
487,4,3:35.0,Personal foul by B. Simmons (drawn by T. Satoranský),,95,100
488,4,3:35.0,T. Satoranský makes free throw 1 of 2,,96,100
489,4,3:35.0,T. Satoranský makes free throw 2 of 2,,97,100
490,4,3:35.0,,Personal take foul by J. Meeks (drawn by B. Simmons),97,100
491,4,3:35.0,,B. Simmons makes free throw 1 of 2,97,101
492,4,3:35.0,,B. Simmons misses free throw 2 of 2,97,101
493,4,3:33.0,,Offensive rebound by J. Embiid,97,101
494,4,3:33.0,,Shooting foul by C. McCullough (drawn by J. Embiid),97,101
495,4,3:33.0,,J. Embiid misses free throw 1 of 2,97,101
496,4,3:33.0,,Offensive rebound by Team,97,101
497,4,3:33.0,,J. Embiid makes free throw 2 of 2,97,102
498,4,3:20.0,B. Beal misses 2-pt jump shot from 14 ft,,97,102
499,4,3:17.0,,Defensive rebound by R. Covington,97,102
500,4,3:14.0,,Personal take foul by B. Beal (drawn by B. Simmons),97,102
501,4,3:14.0,,B. Simmons makes free throw 1 of 2,97,103
502,4,3:14.0,,B. Simmons makes free throw 2 of 2,97,104
503,4,3:14.0,Washington full timeout,,97,104
504,4,2:58.0,B. Beal makes 3-pt jump shot from 26 ft (assist by J. Meeks),,100,104
505,4,2:51.0,,Personal foul by J. Meeks (drawn by B. Simmons),100,104
506,4,2:51.0,,B. Simmons makes free throw 1 of 2,100,105
507,4,2:51.0,,B. Simmons makes free throw 2 of 2,100,106
508,4,2:38.0,C. McCullough misses 3-pt jump shot from 27 ft,,100,106
509,4,2:34.0,,Defensive rebound by J. Embiid,100,106
510,4,2:31.0,,Personal take foul by I. Mahinmi (drawn by B. Simmons),100,106
511,4,2:31.0,,B. Simmons makes free throw 1 of 2,100,107
512,4,2:31.0,,B. Simmons misses free throw 2 of 2,100,107
513,4,2:29.0,Defensive rebound by T. Satoranský,,100,107
514,4,2:24.0,Shooting foul by J. Embiid (drawn by B. Beal),,100,107
515,4,2:24.0,B. Beal makes free throw 1 of 3,,101,107
516,4,2:24.0,,J. Bayless enters the game for J. Embiid,101,107
517,4,2:24.0,B. Beal makes free throw 2 of 3,,102,107
518,4,2:24.0,B. Beal makes free throw 3 of 3,,103,107
519,4,2:23.0,,Personal take foul by T. Satoranský (drawn by B. Simmons),103,107
520,4,2:23.0,,B. Simmons makes free throw 1 of 2,103,108
521,4,2:23.0,,B. Simmons misses free throw 2 of 2,103,108
522,4,2:21.0,Defensive rebound by B. Beal,,103,108
523,4,2:17.0,B. Beal misses 2-pt jump shot from 4 ft (block by J. Redick),,103,108
524,4,2:14.0,,Defensive rebound by D. Šarić,103,108
525,4,2:11.0,,J. Redick makes 2-pt layup from 1 ft (assist by J. Bayless),103,110
526,4,2:10.0,Washington full timeout,,103,110
527,4,1:58.0,B. Beal makes 3-pt jump shot from 24 ft (assist by T. Satoranský),,106,110
528,4,1:42.0,,D. Šarić makes 2-pt layup at rim (assist by J. Redick),106,112
529,4,1:42.0,,Shooting foul by B. Beal (drawn by D. Šarić),106,112
530,4,1:42.0,K. Oubre enters the game for B. Beal,,106,112
531,4,1:42.0,,D. Šarić makes free throw 1 of 1,106,113
532,4,1:37.0,Shooting foul by D. Šarić (drawn by T. Satoranský),,106,113
533,4,1:37.0,T. Satoranský makes free throw 1 of 2,,107,113
534,4,1:37.0,T. Satoranský makes free throw 2 of 2,,108,113
535,4,1:25.0,,Turnover by J. Redick (traveling),108,113
536,4,1:15.0,J. Meeks misses 3-pt jump shot from 30 ft,,108,113
537,4,1:12.0,,Defensive rebound by D. Šarić,108,113
538,4,0:56.0,,Turnover by D. Šarić (bad pass),108,113
539,4,0:42.0,K. Oubre misses 2-pt jump shot from 3 ft,,108,113
540,4,0:40.0,Offensive rebound by K. Oubre,,108,113
541,4,0:39.0,K. Oubre makes 2-pt jump shot from 1 ft,,110,113
542,4,0:22.0,,D. Šarić makes 2-pt layup at rim (assist by J. Redick),110,115
543,4,0:22.0,,Shooting foul by K. Oubre (drawn by D. Šarić),110,115
544,4,0:22.0,,Technical foul by D. Šarić,110,115
545,4,0:22.0,J. Meeks makes technical free throw,,111,115
546,4,0:22.0,O. Porter enters the game for K. Oubre,,111,115
547,4,0:22.0,,D. Šarić makes free throw 1 of 1,111,116
548,4,0:11.0,T. Satoranský makes 2-pt jump shot from 11 ft (assist by O. Porter),,113,116
549,4,0:11.0,,Philadelphia full timeout,113,116
550,4,0:05.0,,Personal take foul by T. Satoranský (drawn by J. Bayless),113,116
551,4,0:05.0,,J. Bayless makes free throw 1 of 2,113,117
552,4,0:05.0,,J. Bayless misses free throw 2 of 2,113,117
553,4,0:04.0,,Offensive rebound by D. Šarić,113,117
554,4,0:01.0,,Personal take foul by J. Meeks (drawn by J. Bayless),113,117
555,4,0:01.0,,J. Bayless misses free throw 1 of 2,113,117
556,4,0:01.0,,Offensive rebound by Team,113,117
557,4,0:01.0,,J. Bayless makes free throw 2 of 2,113,118
